w;p;fpph;fppd
12256;202846706111;0x1.79d4d8cdff4fcp-3;0.184488
12201;201931310788;0x1.78205a36249bp-3;0.183655
12184;201655761153;0x1.779cf5c80f568p-3;0.183405
12127;200707878170;0x1.75d8f968d7db9p-3;0.182543
11992;198476541465;0x1.71b0fd70cc563p-3;0.180513
11982;198309354210;0x1.716144d7160cep-3;0.180361
11930;197448177390;0x1.6fc6a0b775a28p-3;0.179578
11884;196690056657;0x1.6e5d20ae8d56dp-3;0.178889
11854;196191574270;0x1.6d6f6ec7f6a0cp-3;0.178435
11796;195232581283;0x1.6ba626351dd24p-3;0.177563
11672;193181834682;0x1.67d446edd347ep-3;0.175698
11536;190930150940;0x1.63a29730e6e8ap-3;0.17365
11512;190532705339;0x1.62e512e1d82cp-3;0.173288
11488;190136083621;0x1.6227f3252e9c8p-3;0.172928
11465;189747841699;0x1.616ed2551e6a8p-3;0.172575
11342;187718680011;0x1.5da73dee5d018p-3;0.170729
11337;187632249177;0x1.5d7e074aca3cep-3;0.170651
11311;187200614476;0x1.5cb03582670d8p-3;0.170258
11288;186824956478;0x1.5bfd14d1f351cp-3;0.169916
11272;186560014946;0x1.5b7ebf531345cp-3;0.169675
11152;184573277908;0x1.57cb65b6a0cfap-3;0.167868
11108;183845116534;0x1.56702ed3b72f4p-3;0.167206
11068;183183863092;0x1.5534df69a346cp-3;0.166605
10992;181925979154;0x1.52dd1120917a8p-3;0.165461
10912;180602283208;0x1.5065e126441b2p-3;0.164257
10848;179542891789;0x1.4e6cb8e86a75ap-3;0.163293
10758;178052716479;0x1.4ba626bdfcf9p-3;0.161938
10723;177467957350;0x1.4a8f510335bp-3;0.161406
10600;175438101231;0x1.46c767d77af7cp-3;0.15956
10464;173186349270;0x1.4295afc6b09d8p-3;0.157512
10460;173121038738;0x1.42768b4c94638p-3;0.157453
10451;172966545597;0x1.422ce045eea32p-3;0.157312
10420;172458474549;0x1.413a9be1ab84cp-3;0.15685
10416;172393795021;0x1.411bc46e6e2bbp-3;0.156791
10411;172305144947;0x1.40f17ee3994e1p-3;0.156711
10408;172260740720;0x1.40dc527386c6p-3;0.15667
10379;171773286286;0x1.3ff3e2bc708bdp-3;0.156227
10378;171762508751;0x1.3feebf1e78beap-3;0.156217
10371;171640864849;0x1.3fb4be0289a55p-3;0.156106
10325;170879922808;0x1.3e49e593c6678p-3;0.155414
10272;170009547445;0x1.3caade95ab949p-3;0.154623
10096;167097067370;0x1.373e173b5736fp-3;0.151974
10048;166301811443;0x1.35c2e2179eb8cp-3;0.151251
10016;165771932994;0x1.34c637aa123cp-3;0.150769
9952;164713237653;0x1.32cd6464a8011p-3;0.149806
9924;164249232582;0x1.31f0232635c01p-3;0.149384
9904;163918716770;0x1.315288fb128f7p-3;0.149083
9901;163861906008;0x1.31377212c654p-3;0.149032
9884;163587255865;0x1.30b47b71cb87fp-3;0.148782
9864;163256835884;0x1.3016ecf962129p-3;0.148481
9776;161800482519;0x1.2d607b76be2dbp-3;0.147157
9768;161668022853;0x1.2d2152122c96p-3;0.147036
9766;161633364360;0x1.2d10cb4c40033p-3;0.147005
9744;161269599003;0x1.2c635658da788p-3;0.146674
9704;160608571455;0x1.2b282281fec0ep-3;0.146073
9688;160343306288;0x1.2aa9a5818194cp-3;0.145831
9681;160220324766;0x1.2a6f011cf5383p-3;0.14572
9641;159556866584;0x1.2932a490c1bdep-3;0.145116
9568;158358051405;0x1.26f700d26d72cp-3;0.144026
9481;156908803957;0x1.2443f2bbaab47p-3;0.142708
9478;156865915563;0x1.242f7f555b134p-3;0.142669
9476;156834638769;0x1.2420955d8f5b6p-3;0.14264
9473;156778260682;0x1.2405b34651b3ep-3;0.142589
9444;156305645178;0x1.232456f3d4174p-3;0.142159
9404;155642427789;0x1.21e817cc6c1cp-3;0.141556
9401;155586979527;0x1.21cda7363c988p-3;0.141506
9367;155019340331;0x1.20befb515e391p-3;0.140989
9360;154914787811;0x1.208d208f1d84p-3;0.140894
9300;153920952089;0x1.1eb33ab8cb6c5p-3;0.13999
9238;152893985231;0x1.1cc9888e78724p-3;0.139056
9196;152198648474;0x1.1b7df894d79eap-3;0.138424
9184;152002767956;0x1.1b209162a25bcp-3;0.138246
9177;151878099068;0x1.1ae51f03e57fcp-3;0.138132
9176;151869558415;0x1.1ae10c747850ap-3;0.138125
9103;150649110079;0x1.189b17f1fbb62p-3;0.137015
9096;150544896350;0x1.1869668af659cp-3;0.13692
9088;150413535769;0x1.182ac350c98fp-3;0.1368
9067;150052907611;0x1.177ecd52d860dp-3;0.136472
9044;149684178575;0x1.16cefa747c2a8p-3;0.136137
9002;148987094933;0x1.1582953cad608p-3;0.135503
8998;148922885158;0x1.1563f72132e91p-3;0.135445
8948;148095766133;0x1.13d99073ae15cp-3;0.134692
8932;147830786599;0x1.135b3651380a4p-3;0.134451
8920;147632173533;0x1.12fc818eed636p-3;0.134271
8874;146867782888;0x1.11900427444f4p-3;0.133575
8848;146441371884;0x1.10c4b007611b4p-3;0.133188
8798;145609681465;0x1.0f381b51ccff7p-3;0.132431
8752;144851256150;0x1.0dce761ab60b6p-3;0.131741
8732;144520293006;0x1.0d30a554711eep-3;0.13144
8711;144163971739;0x1.0c86bd14d966p-3;0.131116
8665;143401904083;0x1.0b1b5b3e9d457p-3;0.130423
8648;143131061375;0x1.0a9a3563fc1d1p-3;0.130177
8624;142733554965;0x1.09dca9a8affeep-3;0.129815
8570;141836068243;0x1.0830b52c9a168p-3;0.128999
8536;141277641892;0x1.07266de524ff4p-3;0.128491
8519;140983309484;0x1.069a14a563bfbp-3;0.128224
8480;140349832205;0x1.056c03e069883p-3;0.127647
8444;139753495104;0x1.044fa8d2018fp-3;0.127105
8340;138031452983;0x1.011a8699ba44p-3;0.125539
8328;137834282571;0x1.00bc81f25f892p-3;0.12536
8264;136774060849;0x1.fd85e8b31a8cdp-4;0.124395
8256;136642225220;0x1.fd082e4443ca4p-4;0.124275
8240;136377245685;0x1.fc0b79ff57b38p-4;0.124034
8216;135980910139;0x1.fa918063b8cf9p-4;0.123674
8156;134986926567;0x1.f6dd909e7ab2cp-4;0.12277
8116;134325332216;0x1.f4669e8f856cep-4;0.122168
8099;134032103214;0x1.f34ef972e4e0ap-4;0.121901
8080;133729283769;0x1.f22e2eeb961e5p-4;0.121626
8079;133699574917;0x1.f211d9c85d248p-4;0.121599
8059;133369901109;0x1.f0d773035e5e6p-4;0.121299
8051;133236535581;0x1.f0584311d18bp-4;0.121178
8046;133165430756;0x1.f014737e4fcabp-4;0.121113
8040;133067525827;0x1.efb714ec39fd9p-4;0.121024
7984;132139949509;0x1.ec4279dc563acp-4;0.120181
7968;131875065998;0x1.eb45dd08e3df6p-4;0.11994
7935;131319428728;0x1.e933f767818ap-4;0.119434
7931;131250987142;0x1.e8f2b2086b438p-4;0.119372
7929;131215774037;0x1.e8d11d15549eep-4;0.11934
7904;130815692367;0x1.e75390e4fdbf2p-4;0.118976
7896;130684259193;0x1.e6d638b7961bap-4;0.118857
7811;129265191202;0x1.e18ce4922013ap-4;0.117566
7768;128564813309;0x1.def0f5dfdcc62p-4;0.116929
7710;127602766482;0x1.db5b7b292ae2ep-4;0.116054
7688;127240702755;0x1.da0230b23112ap-4;0.115725
7660;126776277797;0x1.d84747b25b2dp-4;0.115302
7658;126742799010;0x1.d8275a2a234ap-4;0.115272
7624;126181911830;0x1.d61072d1672bdp-4;0.114762
7600;125784660675;0x1.d49599ac34f02p-4;0.1144
7576;125387524380;0x1.d31adc91ca3acp-4;0.114039
7556;125055093364;0x1.d1ddd4a741826p-4;0.113737
7536;124725365981;0x1.d0a360cdde178p-4;0.113437
7512;124328899752;0x1.cf29474a8d6a6p-4;0.113076
7468;123599204490;0x1.cc716308ac706p-4;0.112413
7440;123137342225;0x1.cab8ebb117f7ap-4;0.111993
7368;121944994913;0x1.c647cf461c7cdp-4;0.110908
7304;120886084677;0x1.c255f4445fed1p-4;0.109945
7250;119989147061;0x1.befe915b5d6e9p-4;0.109129
7240;119825872945;0x1.be62db8314578p-4;0.108981
7222;119526072660;0x1.bd44f2154259cp-4;0.108708
7152;118370350434;0x1.b8f6c3562ba96p-4;0.107657
7144;118237068509;0x1.b877a7cdd091ap-4;0.107536
7124;117905484187;0x1.b73b6e99b4b38p-4;0.107234
7080;117177617111;0x1.b48548ad74e8p-4;0.106572
7056;116780130804;0x1.b30a361f48e0cp-4;0.106211
6980;115521104876;0x1.ae5982becdbafp-4;0.105066
6944;114927664921;0x1.ac238ff19dc94p-4;0.104526
6936;114794432093;0x1.aba48065d8cd5p-4;0.104405
6912;114397621662;0x1.aa2a12d9e4d9cp-4;0.104044
6888;114000734616;0x1.a8af929987c16p-4;0.103683
6858;113501478584;0x1.a6d371eb85a24p-4;0.103229
6824;112941413683;0x1.a4bd5353384ecp-4;0.10272
6814;112771698012;0x1.a41b78d5c13aep-4;0.102565
6776;112145933814;0x1.a1c6b25f64c94p-4;0.101996
6768;112014537269;0x1.a14963235ce0ep-4;0.101877
6752;111748692217;0x1.a04bdb8f98bccp-4;0.101635
6652;110093955877;0x1.9a21c73252032p-4;0.10013
6546;108337691871;0x1.9396dfcdf1999p-4;0.0985326
6496;107511654676;0x1.90831a9148c53p-4;0.0977813
6494;107476081968;0x1.90612dd30ec06p-4;0.0977489
6480;107247596032;0x1.8f87472008f6ap-4;0.0975411
6412;106120265763;0x1.8b542c0239034p-4;0.0965158
6376;105526435555;0x1.891dd9ee39668p-4;0.0959757
6368;105393157195;0x1.889ebf44bfaacp-4;0.0958545
6344;104996845298;0x1.8724cb6f23dbp-4;0.0954941
6282;103968082302;0x1.834fb097eb034p-4;0.0945584
6256;103540310163;0x1.81b7bc0935eaep-4;0.0941694
6234;103172704168;0x1.8059287a8d15bp-4;0.093835
6216;102878893521;0x1.7f40f55d13e6p-4;0.0935678
6172;102148729986;0x1.7c889ec826bbp-4;0.0929037
6158;101914899076;0x1.7ba99f2845ffp-4;0.0926911
6112;101156267140;0x1.78d62248410ep-4;0.0920011
6104;101024111495;0x1.785819b8739e6p-4;0.0918809
6096;100891349722;0x1.77d97d2dad91ap-4;0.0917601
6094;100855792697;0x1.77b7944391755p-4;0.0917278
6008;99434611134;0x1.726c3c1bedacap-4;0.0904353
5992;99170535337;0x1.7170647a9af7p-4;0.0901951
5990;99133877424;0x1.714d6ecb0c938p-4;0.0901617
5980;98971460828;0x1.70b28a4dc7178p-4;0.090014
5936;98242732761;0x1.6dfb922d9ea9p-4;0.0893512
5920;97979617592;0x1.6d00a51385c92p-4;0.0891119
5896;97580762928;0x1.6b8444730713cp-4;0.0887492
5890;97480813463;0x1.6b24f2b973432p-4;0.0886583
5816;96257375699;0x1.66962fdd3d34ep-4;0.0875456
5804;96058315921;0x1.65d85949130a6p-4;0.0873645
5796;95926342825;0x1.655a7d4a9322p-4;0.0872445
5710;94500509247;0x1.600ab563fb35dp-4;0.0859477
5680;94006800151;0x1.5e33def177fep-4;0.0854987
5660;93674582306;0x1.5cf70b12264d6p-4;0.0851965
5626;93110195367;0x1.5adccd4a785c4p-4;0.0846832
5592;92549658376;0x1.58c63b7088e7ep-4;0.0841734
5540;91688903898;0x1.55915a4da7e1fp-4;0.0833906
5534;91586958126;0x1.55302132e2edap-4;0.0832979
5532;91556166496;0x1.5512c3b60435p-4;0.0832698
5528;91491083640;0x1.54d4b25787402p-4;0.0832107
5520;91358301538;0x1.545610d620454p-4;0.0830899
5504;91093962106;0x1.5359f8d7adeccp-4;0.0828495
5476;90628576356;0x1.519e2546402bbp-4;0.0824262
5376;88975225143;0x1.4b75631378182p-4;0.0809225
5312;87915390514;0x1.4782a663224bcp-4;0.0799586
5248;86856101067;0x1.43906eccb7b0cp-4;0.0789952
4872;80633538580;0x1.2c6222814067p-4;0.0733358
4864;80501496265;0x1.2be4359c9809p-4;0.0732157
4832;79972230652;0x1.29eb765fc8e64p-4;0.0727343
4822;79802454468;0x1.29498d1c4a1ap-4;0.0725799
4808;79573451794;0x1.286f284129fc8p-4;0.0723716
4780;79109601217;0x1.26b4cb7c17da1p-4;0.0719498
4772;78976933939;0x1.2636460335fecp-4;0.0718291
4768;78912008930;0x1.25f85b2e24608p-4;0.0717701
4736;78381688330;0x1.23fe9a60a72cfp-4;0.0712877
4720;78116721760;0x1.2301e9460e8eep-4;0.0710467
4656;77058211115;0x1.1f106fd2b9168p-4;0.070084
4640;76793247014;0x1.1e13bf526dd4fp-4;0.0698431
4620;76461944538;0x1.1cd7caeda36ep-4;0.0695417
4608;76263587443;0x1.1c1a9fe73ee1cp-4;0.0693613
4528;74940372942;0x1.172cb57cec644p-4;0.0681579
4512;74674823187;0x1.162f76013fb0bp-4;0.0679164
4492;74343498626;0x1.14f37c3823375p-4;0.067615
4388;72622285780;0x1.0e8a023d4e0ccp-4;0.0660496
4300;71165779965;0x1.091cf9ffd5e7p-4;0.0647249
4288;70967748584;0x1.08601e7e86266p-4;0.0645448
4228;69971830656;0x1.04aa5678019bap-4;0.063639
4216;69775652545;0x1.03ef3f6c16a99p-4;0.0634606
4192;69378858722;0x1.0274d5ee2d286p-4;0.0630997
4176;69114043821;0x1.017849dade9a5p-4;0.0628589
4172;69046010599;0x1.0137682e7c898p-4;0.062797
4164;68912649482;0x1.00b83950a54a8p-4;0.0626757
4160;68848364928;0x1.007aead80b75ep-4;0.0626172
4128;68320234095;0x1.fd06814de0bp-5;0.0621369
4116;68121884149;0x1.fb8c2ebeaeb23p-5;0.0619565
4112;68054517641;0x1.fb0bb0f12e1d8p-5;0.0618952
4096;67790577483;0x1.f91443e970339p-5;0.0616552
4080;67525308054;0x1.f71a4dd2cbc8ap-5;0.0614139
4040;66863638431;0x1.f22c44f3eacdp-5;0.0608121
4012;66399352654;0x1.eeb6b6e9d129p-5;0.0603899
3976;65804386639;0x1.ea47e829f5a6p-5;0.0598487
3928;65008504610;0x1.e459e1e459d68p-5;0.0591249
3908;64677558576;0x1.e1e2a72612186p-5;0.0588239
3856;63817960103;0x1.db7b1954f64dp-5;0.0580421
3776;62494463970;0x1.d19ebafc570e6p-5;0.0568384
3768;62361008115;0x1.d0a02efe6672p-5;0.056717
3728;61699065193;0x1.cbb1a0ad3291ep-5;0.056115
3668;60704654167;0x1.c448f06aeb0dp-5;0.0552106
3664;60640232648;0x1.c3ce1099012a6p-5;0.055152
3648;60375966490;0x1.c1d6046344d9ap-5;0.0549116
3600;59579720528;0x1.bbe74c6a118bp-5;0.0541874
3584;59316329258;0x1.b9f0eb654ded4p-5;0.0539479
3508;58056025836;0x1.b08d14dd891eap-5;0.0528016
3458;57226733288;0x1.aa5f54dd1cd2ap-5;0.0520474
3456;57197919242;0x1.aa285f815241cp-5;0.0520212
3454;57159634382;0x1.a9df59b9ca93cp-5;0.0519864
3406;56365836247;0x1.a3f54cfafd16p-5;0.0512644
3392;56138019102;0x1.a242c623dcec6p-5;0.0510572
3384;56004979298;0x1.a145054c5acfcp-5;0.0509362
3382;55967740489;0x1.a0fdfe493cfbp-5;0.0509024
3366;55703853219;0x1.9f06ab146081p-5;0.0506624
3360;55608711899;0x1.9e51335b66efap-5;0.0505758
3344;55343841667;0x1.9c5800307042p-5;0.0503349
3328;55079580146;0x1.9a5ff63e438b1p-5;0.0500946
3296;54550201253;0x1.966e4074bbff4p-5;0.0496131
3280;54284931395;0x1.94744a28663bp-5;0.0493719
3272;54152240761;0x1.937733cf22ea6p-5;0.0492512
3264;54019569712;0x1.927a2706198c3p-5;0.0491305
3248;53754614521;0x1.9080ca5f368dp-5;0.0488895
3220;53289874450;0x1.8d0a5e8257984p-5;0.0484669
3216;53224629267;0x1.8c8dec826a01p-5;0.0484075
3200;52960300442;0x1.8a95c1b3424b6p-5;0.0481671
3136;51901940966;0x1.82b3189ccc942p-5;0.0472045
3130;51800183809;0x1.81f102803718p-5;0.047112
3104;51372366567;0x1.7ec1035cf661p-5;0.0467229
3068;50775739571;0x1.7a4f09967404p-5;0.0461803
3040;50312125819;0x1.76dac3af776fcp-5;0.0457586
3008;49783609001;0x1.72eab2d53fb44p-5;0.0452779
2976;49253551083;0x1.6ef7b17d742p-5;0.0447958
2960;48986898700;0x1.6cfb1821879c8p-5;0.0445533
2944;48724427828;0x1.6b0678868712p-5;0.0443146
2904;48061329403;0x1.6615b5ff77382p-5;0.0437115
2880;47664681538;0x1.63212a485b69p-5;0.0433508
2868;47463265917;0x1.61a0fecfa2f8p-5;0.0431676
2864;47399248562;0x1.6126e456493d5p-5;0.0431094
2834;46899376445;0x1.5d6d7627b1e1p-5;0.0426547
2828;46802302802;0x1.5cb44eea58a8p-5;0.0425664
2800;46340383562;0x1.594344695ad3ap-5;0.0421463
2772;45875536842;0x1.55cca47958fbcp-5;0.0417236
2720;45016877852;0x1.4f66e16384915p-5;0.0409426
2640;43691647303;0x1.45873428e3b18p-5;0.0397373
2624;43428241267;0x1.4390cbee6ba9p-5;0.0394978
2620;43360643969;0x1.430fdd70296f8p-5;0.0394363
2616;43293451708;0x1.428fb4b78c2c6p-5;0.0393752
2600;43030318495;0x1.4099d1b3e426dp-5;0.0391358
2576;42631847635;0x1.3da1cbda7d07cp-5;0.0387734
2560;42368456365;0x1.3bab6ad5b993bp-5;0.0385339
2536;41969056863;0x1.38b19f8bffb5cp-5;0.0381706
2520;41704929708;0x1.36b9d735846fcp-5;0.0379304
2496;41308842795;0x1.33c65d656167bp-5;0.0375702
2464;40779449912;0x1.2fd4a0c708dfcp-5;0.0370887
2460;40712015555;0x1.2f5401d87482p-5;0.0370274
2440;40381033107;0x1.2cdcb5527376p-5;0.0367263
2432;40249565977;0x1.2be1f46327548p-5;0.0366068
2424;40116270108;0x1.2ae3b6838670cp-5;0.0364855
2384;39455412435;0x1.25f73a1a7884p-5;0.0358845
2376;39321099990;0x1.24f70bdac792cp-5;0.0357623
2352;38924487259;0x1.2202914b614dp-5;0.0354016
2320;38395768162;0x1.1e121dac50c08p-5;0.0349207
2310;38227124950;0x1.1cd0745ac73cp-5;0.0347674
2292;37932024412;0x1.1a9d984b95f3p-5;0.034499
2288;37865696334;0x1.1a1f1589cd7fcp-5;0.0344387
2276;37665878301;0x1.18a1f623a38bcp-5;0.0342569
2272;37601506914;0x1.18272ecc41b98p-5;0.0341984
2266;37500389712;0x1.1766512a09358p-5;0.0341064
2264;37467792590;0x1.17282499d561cp-5;0.0340768
2260;37400960883;0x1.16a8abee7c93p-5;0.034016
2256;37335919470;0x1.162c9d6dc2e78p-5;0.0339568
2240;37072057086;0x1.1435565fd745p-5;0.0337168
2216;36674077445;0x1.113e4060a136p-5;0.0333549
2208;36542395086;0x1.10431659d1c96p-5;0.0332351
2176;36012307328;0x1.0c5006701dep-5;0.032753
2148;35547727255;0x1.08d9e8b2e99p-5;0.0323305
2144;35481750293;0x1.085c1162b13c8p-5;0.0322705
2112;34954079226;0x1.046d9d7f4edfp-5;0.0317905
2090;34587454656;0x1.01b2559800478p-5;0.0314571
2088;34556435111;0x1.01772b54f11bp-5;0.0314289
2082;34452743461;0x1.00b164a4b0fdcp-5;0.0313346
2080;34422605669;0x1.0077e8eca5ed2p-5;0.0313072
2074;34322479756;0x1.ff71dea327176p-6;0.0312161
2072;34289088938;0x1.fef27e6abdf9p-6;0.0311857
2064;34157124848;0x1.fcfb173c11778p-6;0.0310657
2048;33893359357;0x1.f90ce7bf67846p-6;0.0308258
2016;33363353082;0x1.f127177ea19ap-6;0.0303438
1980;32766354945;0x1.e841b98058f8p-6;0.0298008
1976;32702038001;0x1.e74c5ffc75aeep-6;0.0297423
1968;32569839672;0x1.e554140e02deap-6;0.0296221
1952;32304608290;0x1.e1604d0887098p-6;0.0293809
1936;32040264644;0x1.dd6fe8f124c16p-6;0.0291405
1926;31870806627;0x1.dae97a98e5a1p-6;0.0289863
1920;31775784401;0x1.d97eff7472c41p-6;0.0288999
1908;31575033192;0x1.d681315a2a71p-6;0.0287173
1894;31341813036;0x1.d307874b0b808p-6;0.0285052
1892;31310536242;0x1.d290378cadc26p-6;0.0284768
1888;31245307968;0x1.d197641007f8p-6;0.0284174
1880;31112555243;0x1.cf9cfabad4a66p-6;0.0282967
1878;31076290868;0x1.cf12a44d01e8p-6;0.0282637
1872;30980847004;0x1.cda68d673557ap-6;0.0281769
1856;30716242061;0x1.c9b52a2348ee2p-6;0.0279363
1844;30515715371;0x1.c6b8374af343p-6;0.0277539
1824;30185870095;0x1.c1cdf4c3d9c1p-6;0.0274539
1820;30120039592;0x1.c0d2d52a2e43ap-6;0.027394
1800;29788636024;0x1.bbe2a0de1b5ap-6;0.0270926
1796;29721854818;0x1.bae3e0d88f118p-6;0.0270319
1792;29657645042;0x1.b9eeeffcbb4cp-6;0.0269735
1784;29524864112;0x1.b7f46b1c1daf4p-6;0.0268527
1776;29391954683;0x1.b5f968bef915p-6;0.0267318
1760;29126126327;0x1.b2035abdf07p-6;0.0264901
1756;29060028166;0x1.b10735c1a5668p-6;0.0264299
1744;28862254805;0x1.ae14c3b56ed6p-6;0.0262501
1742;28826735362;0x1.ad8d44c08bac2p-6;0.0262178
1732;28661971704;0x1.ab18bebe11e68p-6;0.0260679
1728;28599202166;0x1.aa294c5da365ap-6;0.0260108
1712;28332338239;0x1.a62f4b0ff516dp-6;0.0257681
1702;28163784681;0x1.a3ac4ffa76098p-6;0.0256148
1696;28067316835;0x1.a23c5118c6afcp-6;0.0255271
1680;27802821991;0x1.9e4b5959e358p-6;0.0252865
1664;27538712742;0x1.9a5bda29b7804p-6;0.0250463
1656;27404959856;0x1.985da01c34a6p-6;0.0249247
1648;27274166124;0x1.966aafdb3fb92p-6;0.0248057
1632;27008406599;0x1.9274e511d4718p-6;0.024564
1624;26877118391;0x1.908011ede269p-6;0.0244446
1618;26774575689;0x1.8ef8e6925182p-6;0.0243513
1616;26744262590;0x1.8e8543ef8535p-6;0.0243238
1614;26708112809;0x1.8dfb5d6a7019cp-6;0.0242909
1610;26641210160;0x1.8cfc26cc1e36p-6;0.02423
1608;26610207880;0x1.8c85e32218e7p-6;0.0242018
1600;26478160959;0x1.8a8e2b0fda27dp-6;0.0240817
1586;26242764060;0x1.870c3347362ep-6;0.0238677
1584;26213201846;0x1.869b6deda3ef8p-6;0.0238408
1568;25950084705;0x1.82afb79856a8ep-6;0.0236015
1562;25845642527;0x1.81214d47d0df8p-6;0.0235065
1540;25484185954;0x1.7bbe74589ac26p-6;0.0231777
1536;25420125728;0x1.7aca158827e2p-6;0.0231195
1528;25286612696;0x1.78ccc5b60d54p-6;0.022998
1520;25154862318;0x1.76d62f3b85e8p-6;0.0228782
1504;24890819173;0x1.72e6f09979968p-6;0.0226381
1496;24756451800;0x1.70e65e762d55p-6;0.0225159
1488;24624440548;0x1.6eeec939281p-6;0.0223958
1472;24359745057;0x1.6afd0d88594d8p-6;0.0221551
1456;24095421323;0x1.670cbce2ca5ap-6;0.0219147
1448;23963007019;0x1.65139e0ad065cp-6;0.0217942
1440;23830277645;0x1.63194b8375b6cp-6;0.0216735
1424;23565041124;0x1.5f257f79107p-6;0.0214323
1416;23432755855;0x1.5d2cdea3c1fep-6;0.021312
1408;23300623594;0x1.5b34d33aa34fep-6;0.0211918
1392;23036123147;0x1.5743d602c6724p-6;0.0209512
1376;22771171266;0x1.53511ff0a39p-6;0.0207103
1368;22639035278;0x1.515910e393366p-6;0.0205901
1360;22506920533;0x1.4f61169554e28p-6;0.0204699
1344;22242756547;0x1.4b7161f0c14bp-6;0.0202297
1328;21976260033;0x1.4778c7706eecp-6;0.0199873
1308;21646243648;0x1.428dddd0316ap-6;0.0196871
1304;21580238612;0x1.419213c5066p-6;0.0196271
1300;21512989396;0x1.40918ab53547p-6;0.0195659
1296;21447558053;0x1.3f97f0e973758p-6;0.0195064
1280;21183533304;0x1.3ba8c43e2d672p-6;0.0192663
1264;20918085370;0x1.37b429beb8a4p-6;0.0190249
1252;20717988040;0x1.34b8da320f7fp-6;0.0188429
1244;20585613804;0x1.32bfe27b26074p-6;0.0187225
1232;20388106656;0x1.2fce746804cf8p-6;0.0185429
1216;20122877510;0x1.2bdaaf91816f8p-6;0.0183017
1200;19858828648;0x1.27eb6b5a1712p-6;0.0180615
1192;19724797655;0x1.25ec21b5f834p-6;0.0179396
1184;19593210882;0x1.23f62b00ae59ep-6;0.0178199
1176;19460587070;0x1.21fc3f8f86b8p-6;0.0176993
1168;19329628894;0x1.2008aeb7bdab4p-6;0.0175802
1152;19065044330;0x1.1c175f5ab85f9p-6;0.0173396
1140;18864243144;0x1.1919607206a6cp-6;0.0171569
1136;18799366871;0x1.1821e4b5d1b5p-6;0.0170979
1128;18665704715;0x1.16240342e0428p-6;0.0169764
1124;18599640268;0x1.1527ff332bb62p-6;0.0169163
1120;18535009215;0x1.143172efdcc4p-6;0.0168575
1104;18269301352;0x1.103bda9a1ed2p-6;0.0166158
1088;18006017273;0x1.0c4f813e77474p-6;0.0163764
1060;17539991344;0x1.055dc1cc105ap-6;0.0159525
1048;17342891856;0x1.026de1d42976ep-6;0.0157733
1000;16547909041;0x1.ed2a86d8f9ep-7;0.0150502
940;15554773215;0x1.cf91806ff79p-7;0.014147
932;15421827091;0x1.cb9b3409abccp-7;0.0140261
912;15091580371;0x1.c1c39ee99a2ep-7;0.0137257
896;14828637822;0x1.b9ed873f78bbcp-7;0.0134866
884;14628342951;0x1.b3f56653e12bp-7;0.0133044
768;12708995921;0x1.7ac1f1a8b64cp-7;0.0115588
754;12473402668;0x1.73bc82967a6fp-7;0.0113445
724;11977895007;0x1.64f8162f9e4ap-7;0.0108938
640;10590884841;0x1.3ba209f4f75e8p-7;0.00963235
610;10089130135;0x1.2cadf44b93fcp-7;0.00917601
576;9530090921;0x1.1c04d2d48b54p-7;0.00866757
460;7603665470;0x1.c536ba3e73eap-8;0.00691549
448;7414232106;0x1.b9ec342a5cd16p-8;0.0067432
288;4763949627;0x1.1bf41a3be8b8p-8;0.00433279
152;2512967763;0x1.2b91b0a7f94p-9;0.00228553
8;127878905;0x1.e7d1be69248p-14;0.000116305
