w;p;fpph;fppd
12336;204121059795;0x1.7c34818e98c5ep-3;0.185647
12256;202812827850;0x1.79c4b14656ef6p-3;0.184457
12201;201925068263;0x1.781d602f3e49ap-3;0.18365
12184;201622194473;0x1.778cf4494928p-3;0.183374
12127;200655871251;0x1.75c02ce899807p-3;0.182495
11992;198441511024;0x1.71a049438048dp-3;0.180482
11982;198265108513;0x1.714c2bc10c544p-3;0.180321
11930;197404822601;0x1.6fb1f4624b63ep-3;0.179539
11884;196645935027;0x1.6e4816bd9aa7cp-3;0.178848
11854;196144912224;0x1.6d592ebb05becp-3;0.178393
11796;195182437954;0x1.6b8e3d32151fep-3;0.177517
11672;193114937731;0x1.67b460cc1ff0cp-3;0.175637
11536;190880067397;0x1.638ab57a2ba42p-3;0.173604
11512;190482728884;0x1.62cd3e3da44d6p-3;0.173243
11488;190099651570;0x1.621693df94f4dp-3;0.172895
11465;189711921924;0x1.615db19826922p-3;0.172542
11342;187679035737;0x1.5d94568acda4dp-3;0.170693
11337;187580951402;0x1.5d65915b547a3p-3;0.170604
11311;187152429909;0x1.5c993b9aac616p-3;0.170214
11288;186781134356;0x1.5be82f70a78dbp-3;0.169876
11272;186504355502;0x1.5b6434f577d08p-3;0.169625
11152;184545590149;0x1.57be31dc2c2adp-3;0.167843
11108;183785239191;0x1.5653a194bc66cp-3;0.167152
11068;183147276301;0x1.55236d406b0d5p-3;0.166571
10992;181870845465;0x1.52c2c6f0ca2fp-3;0.165411
10912;180558501728;0x1.505100bb071bp-3;0.164217
10848;179502637252;0x1.4e59870620dc8p-3;0.163257
10758;178010436963;0x1.4b91fdab18248p-3;0.1619
10723;177444485347;0x1.4a841fc71e2d4p-3;0.161385
10600;175390224645;0x1.46b0938829988p-3;0.159516
10464;173123707163;0x1.4277d108de68dp-3;0.157455
10460;173089157466;0x1.4267578ad53f9p-3;0.157424
10451;172947408049;0x1.4223c0258d892p-3;0.157295
10420;172405603731;0x1.412165ec998ffp-3;0.156802
10416;172355970841;0x1.4109bb38cf8c8p-3;0.156757
10411;172302226480;0x1.40f01aa180345p-3;0.156708
10408;172222962614;0x1.40ca4eddb55f8p-3;0.156636
10379;171748200083;0x1.3fe7ec749c3f6p-3;0.156204
10378;171702683458;0x1.3fd2383a14f04p-3;0.156163
10371;171609574946;0x1.3fa5d27114f6ep-3;0.156078
10325;170846717509;0x1.3e3a10322816cp-3;0.155384
10272;170000711883;0x1.3ca6a8065d78p-3;0.154615
10096;167031356623;0x1.371ec1e67a75p-3;0.151914
10048;166271258146;0x1.35b450711563ap-3;0.151223
10016;165757328749;0x1.34bf40eb6c9cap-3;0.150755
9952;164673847812;0x1.32ba9c1024724p-3;0.14977
9924;164217344582;0x1.31e0ee9231ad8p-3;0.149355
9904;163864349555;0x1.31389c5b998fcp-3;0.149034
9901;163830278664;0x1.31285d5046528p-3;0.149003
9884;163561118631;0x1.30a804dd3e40cp-3;0.148758
9864;163209506731;0x1.30005b7d5a4ep-3;0.148438
9776;161777061620;0x1.2d555077a62dep-3;0.147135
9768;161647521966;0x1.2d178b8576e63p-3;0.147018
9766;161585082737;0x1.2cf9c58b8f7aep-3;0.146961
9744;161213436673;0x1.2c488e980df32p-3;0.146623
9704;160583955944;0x1.2b1c65af45c13p-3;0.14605
9688;160299764543;0x1.2a94e259fe008p-3;0.145792
9681;160199403732;0x1.2a650746a2b82p-3;0.145701
9641;159510645647;0x1.291c9a5c7fdd6p-3;0.145074
9568;158316537083;0x1.26e33527dd03cp-3;0.143988
9481;156878606141;0x1.24358c79ee058p-3;0.14268
9478;156863785327;0x1.242e7b4b7ccbdp-3;0.142667
9476;156784699706;0x1.2408c549d155ep-3;0.142595
9473;156750396765;0x1.23f869eaedf86p-3;0.142564
9444;156264709585;0x1.2310d1ee88724p-3;0.142122
9404;155547390022;0x1.21bac68232e4cp-3;0.14147
9401;155528070920;0x1.21b19038476bp-3;0.141452
9367;155025217567;0x1.20c1c8c0fa01cp-3;0.140995
9360;154863599152;0x1.2074b7f181ef8p-3;0.140848
9300;153855125914;0x1.1e93d74cd4c24p-3;0.13993
9238;152852698963;0x1.1cb5d8ba9f7bap-3;0.139019
9196;152135199295;0x1.1b5fb751fc68ap-3;0.138366
9184;151971080677;0x1.1b11754f2913p-3;0.138217
9177;151863467183;0x1.1ade24e5799d2p-3;0.138119
9176;151826934477;0x1.1accb9566d6fap-3;0.138086
9103;150618114658;0x1.188c5053119f2p-3;0.136986
9096;150527769623;0x1.18613be0bfa14p-3;0.136904
9088;150405291963;0x1.1826d4fddae48p-3;0.136793
9067;150030981346;0x1.177458c7147f4p-3;0.136452
9044;149601714101;0x1.16a7a7fda800cp-3;0.136062
9002;148974958012;0x1.157ccbade5c32p-3;0.135492
8998;148850536857;0x1.1541778ccf4c8p-3;0.135379
8948;148063014157;0x1.13c9f268681d4p-3;0.134663
8932;147773364532;0x1.133fd4c9a4498p-3;0.134399
8920;147587511344;0x1.12e735a180962p-3;0.13423
8874;146797907881;0x1.116eb27d4fd3bp-3;0.133512
8848;146356746216;0x1.109c55bf4492ep-3;0.133111
8798;145564426371;0x1.0f22870418ec8p-3;0.13239
8752;144811106920;0x1.0dbb51134659cp-3;0.131705
8732;144481748876;0x1.0d1e443c60414p-3;0.131405
8711;144150914373;0x1.0c80832a28a84p-3;0.131104
8665;143343330790;0x1.0aff6d2f31ae2p-3;0.13037
8648;143058170321;0x1.0a77738e8d533p-3;0.130111
8624;142698166036;0x1.09cbc9b8a55bp-3;0.129783
8570;141773743738;0x1.0812fd33d257ap-3;0.128942
8536;141237658982;0x1.07135d2b364d4p-3;0.128455
8519;140958868988;0x1.068e6d2fe6998p-3;0.128201
8480;140306553429;0x1.055760d2aaad6p-3;0.127608
8444;139720016837;0x1.043fb21e2a81ep-3;0.127075
8340;137973604197;0x1.00fef0fb2832dp-3;0.125486
8328;137781373426;0x1.00a3474f97ceep-3;0.125311
8264;136731860755;0x1.fd5da9f1308bcp-4;0.124357
8256;136579105824;0x1.fccbfc4201e2ap-4;0.124218
8240;136319269490;0x1.fbd42fa727013p-4;0.123982
8216;135949826865;0x1.fa73dbb31a634p-4;0.123646
8156;134933903239;0x1.f6aaff787fa1bp-4;0.122722
8116;134277299713;0x1.f438cfe01c438p-4;0.122124
8099;133974646030;0x1.f3182dd0e0678p-4;0.121849
8080;133686216266;0x1.f2051c64a474ep-4;0.121587
8079;133686497997;0x1.f205612cdf8a8p-4;0.121587
8059;133343655692;0x1.f0be6b70caa47p-4;0.121275
8051;133186507241;0x1.f0288d1e96351p-4;0.121132
8046;133148595934;0x1.f004656de5d9bp-4;0.121098
8040;133044149422;0x1.efa0c9cae869dp-4;0.121003
7984;132104982961;0x1.ec21211b18d23p-4;0.120149
7968;131846087749;0x1.eb2a3a4456cb4p-4;0.119913
7935;131298403077;0x1.e91fea3058f03p-4;0.119415
7931;131230501292;0x1.e8df289ac7d24p-4;0.119353
7929;131207250378;0x1.e8c8fc1caded4p-4;0.119332
7904;130743954589;0x1.e70f26c9d3011p-4;0.118911
7896;130638645921;0x1.e6aab8aa1b33dp-4;0.118815
7811;129280115040;0x1.e19b2016070dcp-4;0.11758
7768;128545741969;0x1.dedec5c91ac94p-4;0.116912
7710;127520968632;0x1.db0d78fb8da01p-4;0.11598
7688;127214110566;0x1.d9e8d4766c91ep-4;0.115701
7660;126754837767;0x1.d832d55078addp-4;0.115283
7658;126718409017;0x1.d81017939a22ap-4;0.11525
7624;126143109127;0x1.d5eb718076ccp-4;0.114726
7600;125747618777;0x1.d472463d98635p-4;0.114367
7576;125323575718;0x1.d2dde01a6e3a5p-4;0.113981
7556;124997689786;0x1.d1a7161ba44edp-4;0.113685
7536;124694710827;0x1.d08624a2bed36p-4;0.113409
7512;124292412510;0x1.cf067b45ee127p-4;0.113043
7468;123550644304;0x1.cc4313850bddp-4;0.112369
7440;123084437518;0x1.ca867780ef873p-4;0.111945
7368;121897211137;0x1.c61a3d50167e3p-4;0.110865
7304;120826807495;0x1.c21d6c4c7b548p-4;0.109891
7250;119979232513;0x1.bef51cd01f01p-4;0.10912
7240;119769958824;0x1.be2d889a8ecf8p-4;0.10893
7222;119482869254;0x1.bd1bbe606ec42p-4;0.108669
7152;118311114850;0x1.b8be45862795bp-4;0.107603
7144;118173483021;0x1.b83b0400db3c7p-4;0.107478
7124;117825196347;0x1.b6eedd13b3f32p-4;0.107161
7080;117129008562;0x1.b456ed5b2c88fp-4;0.106528
7056;116695115840;0x1.b2b92284045c5p-4;0.106134
6980;115479237680;0x1.ae3195430615cp-4;0.105028
6944;114842958524;0x1.abd2c7abcd15ep-4;0.104449
6936;114738291225;0x1.ab6ef6219b9b9p-4;0.104354
6912;114349924523;0x1.a9fc960ab552dp-4;0.104001
6888;113941539798;0x1.a8771ebd65d4bp-4;0.103629
6858;113460629746;0x1.a6ac7d0f26b04p-4;0.103192
6824;112895042841;0x1.a4911a5190f04p-4;0.102677
6814;112721562001;0x1.a3eba8991af7cp-4;0.10252
6776;112082593569;0x1.a18a4a721a44ep-4;0.101939
6768;111979216318;0x1.a127b3dbe78dap-4;0.101845
6752;111686794737;0x1.a010d3df1447cp-4;0.101579
6652;110057093160;0x1.99fe9f828811ap-4;0.100096
6546;108332634821;0x1.93920d2c587ccp-4;0.098528
6496;107459504647;0x1.90515ea07bca4p-4;0.0977339
6494;107434414258;0x1.9039710b2553p-4;0.097711
6480;107198026937;0x1.8f58014b914b8p-4;0.097496
6412;106049183737;0x1.8b1061ff9d9d7p-4;0.0964512
6376;105465911534;0x1.88e4218eefc31p-4;0.0959207
6368;105338436877;0x1.886a8fd0d367fp-4;0.0958048
6344;104952190323;0x1.86fa35573da02p-4;0.0954535
6282;103939928717;0x1.8334d728da0d1p-4;0.0945328
6256;103473466877;0x1.8177fcdfd6f9fp-4;0.0941086
6234;103126845263;0x1.802d6c74fc438p-4;0.0937933
6216;102840134811;0x1.7f1bfec9bb4d4p-4;0.0935326
6172;102089904525;0x1.7c508518d6528p-4;0.0928502
6158;101875315212;0x1.7b83df20cdc34p-4;0.0926551
6112;101082200068;0x1.788f7f804fc6p-4;0.0919337
6104;100958092467;0x1.781923cb376f4p-4;0.0918209
6096;100838517989;0x1.77a71ace57152p-4;0.0917121
6094;100819828002;0x1.779547d22b7d8p-4;0.0916951
6008;99359870908;0x1.7224f4fbc75a9p-4;0.0903673
5992;99109811093;0x1.71367b395aaap-4;0.0901398
5990;99059886831;0x1.7106deaef5ef8p-4;0.0900944
5980;98950097656;0x1.709e2aaf8079p-4;0.0899946
5936;98184679660;0x1.6dc4350ecc098p-4;0.0892984
5920;97926625545;0x1.6cce1b9099714p-4;0.0890637
5896;97516185573;0x1.6b46ae7e547b4p-4;0.0886905
5890;97455397155;0x1.6b0cb5923b748p-4;0.0886352
5816;96212668166;0x1.666b8cf06758fp-4;0.0875049
5804;96002202700;0x1.65a2d5c4ced4p-4;0.0873135
5796;95906008351;0x1.654718d1f1a62p-4;0.087226
5710;94454832133;0x1.5fdf25c051b76p-4;0.0859062
5680;93980534968;0x1.5e1ad28b87acep-4;0.0854748
5660;93649201969;0x1.5cded6b31c81ap-4;0.0851735
5626;93071701392;0x1.5ab817590e208p-4;0.0846482
5592;92488459193;0x1.588bde3b99a18p-4;0.0841178
5540;91644822273;0x1.5567503019224p-4;0.0833505
5534;91557812190;0x1.5514557de2328p-4;0.0832713
5532;91496685410;0x1.54da09f62208p-4;0.0832158
5528;91412697623;0x1.5489f12177e8fp-4;0.0831394
5520;91325963398;0x1.543739c860a87p-4;0.0830605
5504;91043118099;0x1.53297bc13aa1ap-4;0.0828032
5476;90563228076;0x1.515fd31acc98p-4;0.0823668
5376;88911556965;0x1.4b38ab1656c7p-4;0.0808646
5312;87858278271;0x1.474c2ef7fef45p-4;0.0799066
5248;86810952091;0x1.43656019b5744p-4;0.0789541
4872;80612389776;0x1.2c4df7390755p-4;0.0733165
4864;80446465346;0x1.2bafba5424808p-4;0.0731656
4832;79933408888;0x1.29c67067806dcp-4;0.072699
4822;79769171892;0x1.2929cf7b428ccp-4;0.0725496
4808;79522493240;0x1.283e8f3386d7p-4;0.0723253
4780;79022386580;0x1.26619ed94c0bep-4;0.0718704
4772;78905774309;0x1.25f2690e5467ep-4;0.0717644
4768;78883896216;0x1.25dd8bb9815bbp-4;0.0717445
4736;78341800965;0x1.23d8904056279p-4;0.0712515
4720;78058244471;0x1.22ca2497707d5p-4;0.0709936
4656;76992667811;0x1.1ed1ee0a3a68ap-4;0.0700244
4640;76747090925;0x1.1de7babed59bfp-4;0.0698011
4620;76429807094;0x1.1cb924df66694p-4;0.0695125
4608;76220706582;0x1.1bf1baf169922p-4;0.0693223
4528;74896670844;0x1.17030807c8c6cp-4;0.0681181
4512;74601258718;0x1.15e94dede7ff4p-4;0.0678494
4492;74286866797;0x1.14bd7a16d6542p-4;0.0675635
4388;72571134045;0x1.0e593a05d86d6p-4;0.0660031
4300;71110761294;0x1.08e881b4e6c5ep-4;0.0646749
4288;70927522043;0x1.0839c18fb70a7p-4;0.0645082
4228;69913988750;0x1.04732ce8eeaccp-4;0.0635864
4216;69710152084;0x1.03b0c8194e91p-4;0.063401
4192;69347910881;0x1.0257524e1147ap-4;0.0630716
4176;69074927357;0x1.0152fbefd5218p-4;0.0628233
4172;68990556581;0x1.0102859a53d48p-4;0.0627465
4164;68891059811;0x1.00a3a2663775fp-4;0.0626561
4160;68823510783;0x1.006336eff6906p-4;0.0625946
4128;68284067186;0x1.fcc185ae48c26p-5;0.062104
4116;68074234902;0x1.fb314c82ce15cp-5;0.0619132
4112;68015793892;0x1.fac1d4dc800eap-5;0.06186
4096;67757425676;0x1.f8d5088184474p-5;0.061625
4080;67489255958;0x1.f6d58a42d946p-5;0.0613811
4040;66791204703;0x1.f1a21cebf2b5p-5;0.0607462
4012;66341164295;0x1.ee47baa0e6p-5;0.0603369
3976;65722533913;0x1.e9abc9032d5dp-5;0.0597743
3928;64940601108;0x1.e3d85de296608p-5;0.0590631
3908;64609364850;0x1.e160956e44p-5;0.0587619
3856;63753315897;0x1.daffccc72ed6p-5;0.0579833
3776;62453250282;0x1.d1501f1d57f42p-5;0.0568009
3768;62293119175;0x1.d01eb218fabf8p-5;0.0566553
3728;61629928500;0x1.cb2dc2868b1c9p-5;0.0560521
3668;60648637811;0x1.c3de18ae794d4p-5;0.0551596
3664;60596173969;0x1.c37a07922dd68p-5;0.0551119
3648;60337538155;0x1.c18cb88d76853p-5;0.0548767
3600;59539509960;0x1.bb9a9a5917778p-5;0.0541509
3584;59277135202;0x1.b9a629ac4e318p-5;0.0539122
3508;57995327658;0x1.b0194f1540c58p-5;0.0527464
3458;57169217777;0x1.a9f1a11e2094p-5;0.0519951
3456;57147966333;0x1.a9c9186fa9a68p-5;0.0519758
3454;57119896269;0x1.a9938e59ac4e8p-5;0.0519502
3406;56305369343;0x1.a381f81fed94ap-5;0.0512094
3392;56103349272;0x1.a200a5830b98p-5;0.0510257
3384;55965332129;0x1.a0f966543e664p-5;0.0509002
3382;55949283957;0x1.a0daca4eb3fd6p-5;0.0508856
3366;55698588965;0x1.9efca0a4af606p-5;0.0506576
3360;55571633917;0x1.9e0a7adfbc097p-5;0.0505421
3344;55331978104;0x1.9c415f6f0f6fap-5;0.0503241
3328;55033774512;0x1.9a089836025f2p-5;0.0500529
3296;54509478982;0x1.96209488d256ap-5;0.0495761
3280;54219046230;0x1.93f69faad9e1p-5;0.0493119
3272;54082272799;0x1.92f1bfc3ebf58p-5;0.0491875
3264;53976796022;0x1.9228916edea7cp-5;0.0490916
3248;53691143244;0x1.9007ba898c948p-5;0.0488318
3220;53228372297;0x1.8c9510292de18p-5;0.0484109
3216;53142722514;0x1.8bf1b2fa49468p-5;0.048333
3200;52886011593;0x1.8a080fd925abp-5;0.0480995
3136;51867676094;0x1.8271bdb7c74f6p-5;0.0471734
3130;51755699276;0x1.819c29899bfap-5;0.0470715
3104;51305793970;0x1.7e4209364555ep-5;0.0466623
3068;50742309929;0x1.7a0f46852368ep-5;0.0461499
3040;50289863548;0x1.76b04d6f8664cp-5;0.0457384
3008;49732812390;0x1.7289cfccc8a9cp-5;0.0452317
2976;49214101978;0x1.6eac733b4331cp-5;0.04476
2960;48953105290;0x1.6cbaa3715627p-5;0.0445226
2944;48677512876;0x1.6aacfcd59141fp-5;0.0442719
2904;48004233121;0x1.65a8cef43d638p-5;0.0436596
2880;47655404807;0x1.630f78a0f2b9bp-5;0.0433423
2868;47404721702;0x1.613154c4d6218p-5;0.0431143
2864;47365890466;0x1.60e7443443ddcp-5;0.043079
2834;46865831151;0x1.5d2d7a9df88ep-5;0.0426242
2828;46767645220;0x1.5c7234449022dp-5;0.0425349
2800;46298889471;0x1.58f41f9ffd91ap-5;0.0421086
2772;45822147127;0x1.5566cf46e4e04p-5;0.041675
2720;44979719888;0x1.4f2001da19d1p-5;0.0409088
2640;43639390429;0x1.4523881ba73fp-5;0.0396898
2624;43409550626;0x1.436d25a44124ap-5;0.0394808
2620;43300002966;0x1.429c3392c2f2p-5;0.0393811
2616;43243107518;0x1.422fae97d8799p-5;0.0393294
2600;42959886391;0x1.40137b06e3dc4p-5;0.0390718
2576;42586881568;0x1.3d4c07c40ac7p-5;0.0387325
2560;42311664100;0x1.3b3f183c8c572p-5;0.0384822
2536;41921609279;0x1.38571fc7e3e9ep-5;0.0381275
2520;41657436120;0x1.365f40fb077c9p-5;0.0378872
2496;41272346710;0x1.3380c10acb8acp-5;0.037537
2464;40709862151;0x1.2f4fe660f8c48p-5;0.0370254
2460;40637809290;0x1.2ec678514ab1p-5;0.0369599
2440;40324546112;0x1.2c70f7c8131d4p-5;0.036675
2432;40228036037;0x1.2bb8e3b8bcedcp-5;0.0365872
2424;40083965298;0x1.2aa618ae42588p-5;0.0364562
2384;39407108326;0x1.259b181cd3fp-5;0.0358406
2376;39276481407;0x1.24a1f16fee21p-5;0.0357218
2352;38879377093;0x1.21ac86d8baefcp-5;0.0353606
2320;38317666202;0x1.1d7d25f3446eap-5;0.0348497
2310;38177779443;0x1.1c7255de707a8p-5;0.0347225
2292;37871672637;0x1.1a2a7ba7add78p-5;0.0344441
2288;37826569669;0x1.19d474b8b1948p-5;0.0344031
2276;37621156153;0x1.184ca92739818p-5;0.0342162
2272;37541587869;0x1.17b4e573bf5dap-5;0.0341439
2266;37453512549;0x1.170ce7ecaebb6p-5;0.0340638
2264;37429231156;0x1.16de97c69432cp-5;0.0340417
2260;37389023405;0x1.1691e715a675ep-5;0.0340051
2256;37293799111;0x1.15dc46d8fa5b8p-5;0.0339185
2240;37039248576;0x1.13f6c2981f9d8p-5;0.033687
2216;36622951585;0x1.10dcbc94201ep-5;0.0333084
2208;36522037674;0x1.101c4235548f8p-5;0.0332166
2176;35970300112;0x1.0bffe71a1c2aep-5;0.0327148
2148;35512239790;0x1.089638d5cae8p-5;0.0322982
2144;35448078010;0x1.081bd7d752da9p-5;0.0322398
2112;34921845102;0x1.0430222dca54ap-5;0.0317612
2090;34511471016;0x1.012168350689p-5;0.031388
2088;34532710570;0x1.0149eb155a635p-5;0.0314073
2082;34361036298;0x1.000279c142018p-5;0.0312512
2080;34347473523;0x1.ffd1369cd336cp-6;0.0312388
2074;34273350775;0x1.feb6751dfd8bp-6;0.0311714
2072;34243056523;0x1.fe42e4e2fd52p-6;0.0311439
2064;34134725639;0x1.fca5a501c3461p-6;0.0310454
2048;33872815327;0x1.f8be8937f41e6p-6;0.0308071
2016;33305777255;0x1.f04b7519f321p-6;0.0302914
1980;32729155038;0x1.e7b3d177b64b9p-6;0.029767
1976;32649229588;0x1.e682ed451871dp-6;0.0296943
1968;32544562289;0x1.e4f3a71c52888p-6;0.0295991
1952;32238865545;0x1.e06583224e14bp-6;0.0293211
1936;32007026367;0x1.dcf11daffc4dp-6;0.0291102
1926;31806104371;0x1.d9f2a8ccd164p-6;0.0289275
1920;31733943372;0x1.d8df63133494cp-6;0.0288619
1908;31517735136;0x1.d5a69e38342bcp-6;0.0286652
1894;31281096386;0x1.d21fe9b09b89p-6;0.02845
1892;31228491408;0x1.d1573da41ffb6p-6;0.0284021
1888;31183743251;0x1.d0ac8a44fff1fp-6;0.0283614
1880;31059826404;0x1.ced3d5b93b56p-6;0.0282487
1878;31016985475;0x1.ce3068e0dff6p-6;0.0282098
1872;30956965480;0x1.cd4b739a275eep-6;0.0281552
1856;30678564812;0x1.c9256ff30e52p-6;0.027902
1844;30451620987;0x1.c5c3b71ec835p-6;0.0276956
1824;30136979857;0x1.c113746467548p-6;0.0274094
1820;30095107297;0x1.c073b93877788p-6;0.0273713
1800;29766595854;0x1.bb8e8d439c41dp-6;0.0270726
1796;29649674760;0x1.b9d088823415p-6;0.0269662
1792;29598794022;0x1.b90e704996fc8p-6;0.0269199
1784;29463821572;0x1.b70b8f41167ap-6;0.0267972
1776;29338002698;0x1.b52b99428ca4p-6;0.0266828
1760;29083030491;0x1.b15ef4f6d7b04p-6;0.0264509
1756;29003184100;0x1.b02e5df936fp-6;0.0263782
1744;28829848514;0x1.ad9924f081784p-6;0.0262206
1742;28785046968;0x1.acee3d6e1ab4p-6;0.0261798
1732;28623888959;0x1.aa87788fe7d5p-6;0.0260333
1728;28568182514;0x1.a9b2f7bc8d06p-6;0.0259826
1712;28290625466;0x1.a5902bee8f38p-6;0.0257302
1702;28070975383;0x1.a24a45e5fd65p-6;0.0255304
1696;28030416387;0x1.a1af8d80f939p-6;0.0254935
1680;27776249030;0x1.9de5fb3188bap-6;0.0252624
1664;27485470873;0x1.9990c026733bap-6;0.0249979
1656;27365507432;0x1.97c7205a3056p-6;0.0248888
1648;27233110659;0x1.95ce12a0f902dp-6;0.0247684
1632;26965740798;0x1.91d2233f8ccb5p-6;0.0245252
1624;26843158380;0x1.8ffe85db32e84p-6;0.0244137
1618;26709416480;0x1.8e0056883bbcp-6;0.0242921
1616;26712444502;0x1.8e0be395accb4p-6;0.0242948
1614;26666755870;0x1.8d5d99c79344p-6;0.0242533
1610;26589239850;0x1.8c35e68a81e3cp-6;0.0241828
1608;26565618072;0x1.8bdbca661c3f7p-6;0.0241613
1600;26436558931;0x1.89ef7814dc2cep-6;0.0240439
1586;26191381337;0x1.864830d65932p-6;0.0238209
1584;26197433799;0x1.865f4771f213dp-6;0.0238264
1568;25914357922;0x1.82276e289e409p-6;0.023569
1562;25773331887;0x1.800d756bfcddp-6;0.0234407
1540;25446828875;0x1.7b2ff2d2c637dp-6;0.0231438
1536;25385585512;0x1.7a4652da3115p-6;0.0230881
1528;25225752821;0x1.77e49c3d7a71ap-6;0.0229427
1520;25104051171;0x1.76145af8f33ap-6;0.022832
1504;24841843851;0x1.722c1d22dc325p-6;0.0225935
1496;24700577433;0x1.701139a66f34p-6;0.022465
1488;24575379621;0x1.6e33a2297b356p-6;0.0223512
1472;24295158852;0x1.6a06ad111c424p-6;0.0220963
1456;24045732825;0x1.664f30f65d474p-6;0.0218695
1448;23916503934;0x1.646238df968dcp-6;0.0217519
1440;23759841040;0x1.620c99c430dp-6;0.0216094
1424;23515986476;0x1.5e6a5e8b2d3bp-6;0.0213877
1416;23377100771;0x1.5c588ff8f2bp-6;0.0212613
1408;23266461322;0x1.5ab281a2a386dp-6;0.0211607
1392;22978089812;0x1.566674d511cf8p-6;0.0208985
1376;22713388990;0x1.5274b3efac99p-6;0.0206577
1368;22570958037;0x1.50555f356579p-6;0.0205282
1360;22468444235;0x1.4ece5012f05bp-6;0.0204349
1344;22213166479;0x1.4b008163d76b2p-6;0.0202028
1328;21931988505;0x1.46cfe58649c1bp-6;0.019947
1308;21592612321;0x1.41c1477850a08p-6;0.0196384
1304;21545361927;0x1.410d0881f9ab8p-6;0.0195954
1300;21470508191;0x1.3fef7d27dc042p-6;0.0195273
1296;21387910857;0x1.3eb467b260643p-6;0.0194522
1280;21164926828;0x1.3b61c9db3bd1cp-6;0.0192494
1264;20848955369;0x1.36ac73fa52037p-6;0.018962
1252;20688534737;0x1.34487f3444845p-6;0.0188161
1244;20508421189;0x1.31996b1161e55p-6;0.0186523
1232;20343436398;0x1.2f240d1ba596p-6;0.0185022
1216;20071563061;0x1.2b16efcd7513cp-6;0.018255
1200;19817948121;0x1.274f78f65c08p-6;0.0180243
1192;19641677833;0x1.24af0e026d92p-6;0.017864
1184;19550434277;0x1.2352fcf9758ecp-6;0.017781
1176;19432002350;0x1.218f34cb8492p-6;0.0176733
1168;19300872214;0x1.1f9afc059cc2p-6;0.017554
1152;19027038188;0x1.1b8663fb3cb94p-6;0.017305
1140;18784354010;0x1.17e89fb6ae3e8p-6;0.0170843
1136;18727834497;0x1.171104e05f0b8p-6;0.0170329
1128;18622761931;0x1.158032f2ca62p-6;0.0169373
1124;18557673859;0x1.1487e860c4c8p-6;0.0168781
1120;18513131696;0x1.13ddfe2c29adcp-6;0.0168376
1104;18214377206;0x1.0f6a55bd8c61p-6;0.0165659
1088;17989796090;0x1.0c11a03e96d44p-6;0.0163616
1060;17501460566;0x1.04cac615b8fd8p-6;0.0159175
1048;17299400027;0x1.01c7f956d7584p-6;0.0157337
1000;16503469427;0x1.ebd77ab9b30ap-7;0.0150098
940;15511645756;0x1.ce48771e0d66p-7;0.0141078
932;15359184224;0x1.c9bd46b01957p-7;0.0139691
912;15016479494;0x1.bf86a58349358p-7;0.0136574
896;14799256145;0x1.b90d5d28aaa6p-7;0.0134598
884;14590217160;0x1.b2d285e40c15ap-7;0.0132697
768;12629457036;0x1.78631c4655c6p-7;0.0114864
754;12419358141;0x1.72202ede8dc4p-7;0.0112953
724;11908119312;0x1.62e3bd885383p-7;0.0108304
640;10559331402;0x1.3ab14e250b71p-7;0.00960366
610;10065877445;0x1.2bfc8ce2cf81ap-7;0.00915486
576;9466369412;0x1.1a1eaac271ep-7;0.00860961
460;7540113919;0x1.c16d01ff8a7p-8;0.00685769
448;7380049176;0x1.b7e29d18c4p-8;0.00671212
288;4733184706;0x1.1a1eaac271ep-8;0.00430481
152;2464651162;0x1.25cf2f340a8p-9;0.00224159
8;86762831;0x1.4af953d8c4ep-14;7.89103e-05
