w;p;fpph;fppd
12336;204129638452;0x1.7c3898c1a1551p-3;0.185655
12256;202789881276;0x1.79b9c02de29f8p-3;0.184436
12201;201772969769;0x1.77d4d9794934cp-3;0.183511
12184;201276196842;0x1.76e7f83f56542p-3;0.18306
12127;200525932041;0x1.758237304d3cp-3;0.182377
11992;198478218053;0x1.71b1ca1a2a427p-3;0.180515
11982;198001737788;0x1.70ce9601e0b38p-3;0.180082
11930;197040488323;0x1.6f0439fc1ed26p-3;0.179207
11884;196634077883;0x1.6e426f55da372p-3;0.178838
11854;195954213431;0x1.6cfe4011beb14p-3;0.178219
11796;194994386641;0x1.6b3491b688581p-3;0.177346
11672;193052346875;0x1.6796884fd9f9p-3;0.17558
11536;190809005852;0x1.6368d2f8e793ap-3;0.17354
11512;190317665926;0x1.627e88f430768p-3;0.173093
11488;190076530501;0x1.620b8d7a285b3p-3;0.172874
11465;189512958522;0x1.60fed211d2719p-3;0.172361
11342;187497878848;0x1.5d3df4aa062eep-3;0.170528
11337;187497307514;0x1.5d3daeebd1435p-3;0.170528
11311;187174757479;0x1.5ca3e1233e609p-3;0.170234
11288;186494876009;0x1.5b5fafcb482dcp-3;0.169616
11272;186158502251;0x1.5abf4a8b5fce3p-3;0.16931
11152;184344649462;0x1.575e60f7b15fdp-3;0.16766
11108;183583411736;0x1.55f36470c60bap-3;0.166968
11068;182922689613;0x1.54b855e26961cp-3;0.166367
10992;181724160434;0x1.527cd50d9745ep-3;0.165277
10912;180327869213;0x1.4fe30758eb6fp-3;0.164007
10848;179382599862;0x1.4e204a05b5f44p-3;0.163148
10758;177883480544;0x1.4b55740f0704p-3;0.161784
10723;177135856399;0x1.49f0f5587ea62p-3;0.161104
10600;175203082861;0x1.465757136c028p-3;0.159346
10464;172919118142;0x1.421642c9f56d8p-3;0.157269
10460;173004851217;0x1.423f24408d996p-3;0.157347
10451;172568062836;0x1.416edd5ba0deep-3;0.15695
10420;172290317991;0x1.40ea6cf53da84p-3;0.156697
10416;172429488099;0x1.412cc97f1f1bp-3;0.156824
10411;172063617727;0x1.407e5395fb5c3p-3;0.156491
10408;172069841374;0x1.40814b4ef2ec2p-3;0.156497
10379;171429544524;0x1.3f4ffa1264ab6p-3;0.155914
10378;171688399973;0x1.3fcb68a32dcc8p-3;0.15615
10371;171641879440;0x1.3fb539dc80bdcp-3;0.156107
10325;170747000460;0x1.3e0a83b460e54p-3;0.155293
10272;169764499799;0x1.3c36058abf7dp-3;0.1544
10096;167077030652;0x1.37348957e3cdp-3;0.151956
10048;166119253743;0x1.356bd53779ee5p-3;0.151085
10016;165360324403;0x1.3401f279990a8p-3;0.150394
9952;164577900165;0x1.328cdbb4293c8p-3;0.149683
9924;164071884330;0x1.319b923153984p-3;0.149223
9904;163605651645;0x1.30bd4105ec93p-3;0.148798
9901;163641189045;0x1.30ce3315ae7bdp-3;0.148831
9884;163547866558;0x1.30a1b32df6384p-3;0.148746
9864;163121439706;0x1.2fd65d1ed367ap-3;0.148358
9776;161628745708;0x1.2d0e977f6548p-3;0.147
9768;161589441902;0x1.2cfbd9ab71d9ap-3;0.146965
9766;161508955816;0x1.2cd578b5457bep-3;0.146892
9744;161127622260;0x1.2c1fa333a0eap-3;0.146545
9704;160517911836;0x1.2afce7a8e518dp-3;0.14599
9688;159898453985;0x1.29d5863f0fc5p-3;0.145427
9681;160008162844;0x1.2a09d670e3d8p-3;0.145527
9641;159539768280;0x1.292a7d5ec32cep-3;0.145101
9568;158010710633;0x1.265160d34bf5dp-3;0.14371
9481;156701757568;0x1.23e138840425p-3;0.142519
9478;156805462259;0x1.2412abc799c69p-3;0.142614
9476;156805462259;0x1.2412abc799c69p-3;0.142614
9473;156817227743;0x1.241847feff17ep-3;0.142624
9444;156054305390;0x1.22ac7dd3704b5p-3;0.141931
9404;155348601921;0x1.215bfc620a75p-3;0.141289
9401;155495910619;0x1.21a23a66df2e4p-3;0.141423
9367;154810862642;0x1.205b9261944e6p-3;0.1408
9360;154805899557;0x1.205934892b76ep-3;0.140795
9300;153432962733;0x1.1dca89b56c813p-3;0.139546
9238;152763729577;0x1.1c8b6c354bccdp-3;0.138938
9196;151903501587;0x1.1af13be89ebbcp-3;0.138155
9184;151744772974;0x1.1aa58bdb77e68p-3;0.138011
9177;151376115693;0x1.19f5c1bf6f3adp-3;0.137676
9176;151937581096;0x1.1b017c01411e5p-3;0.138186
9103;150528844632;0x1.1861bf1ac28p-3;0.136905
9096;150305712207;0x1.17f759427c65dp-3;0.136702
9088;150273737745;0x1.17e81a2089a7ap-3;0.136673
9067;150075675321;0x1.1789a895c829dp-3;0.136493
9044;149271762651;0x1.160a52b6d9298p-3;0.135762
9002;148710640174;0x1.14fec2517399ep-3;0.135252
8998;148828745980;0x1.15371387e26d2p-3;0.135359
8948;148014410318;0x1.13b2c55271a06p-3;0.134618
8932;147594815538;0x1.12eab14194676p-3;0.134237
8920;147582593570;0x1.12e4dd51123b5p-3;0.134226
8874;146716753615;0x1.1147fff678e16p-3;0.133438
8848;146267075812;0x1.107193a722593p-3;0.133029
8798;145369006371;0x1.0ec558091dd93p-3;0.132212
8752;144737251457;0x1.0d9819840df28p-3;0.131638
8732;144398848646;0x1.0cf6bc943531p-3;0.13133
8711;144100221979;0x1.0c685720d9be4p-3;0.131058
8665;143237595186;0x1.0acd020192996p-3;0.130274
8648;142878145237;0x1.0a219bd6ad05p-3;0.129947
8624;142391338943;0x1.09397b3df9fcap-3;0.129504
8570;141821984507;0x1.0829fdf7d9b5p-3;0.128986
8536;140820485316;0x1.064c70a622bep-3;0.128075
8519;140888049099;0x1.066ca82e5cc8ap-3;0.128137
8480;140102759834;0x1.04f633acd7a6ap-3;0.127423
8444;139559374332;0x1.03f3186fe01b2p-3;0.126929
8340;137670784363;0x1.006e8bab590f2p-3;0.125211
8328;137585604589;0x1.0045edbf6ba14p-3;0.125133
8264;136703415550;0x1.fd42894fec826p-4;0.124331
8256;136227819554;0x1.fb7cf9022ac38p-4;0.123898
8240;136054486987;0x1.fad7ab7cbc42ep-4;0.123741
8216;135764228214;0x1.f9c2db87646b8p-4;0.123477
8156;134741866822;0x1.f5f3db94649f3p-4;0.122547
8116;134191153005;0x1.f3e6a7f6d6978p-4;0.122046
8099;133935488510;0x1.f2f2d5dfedf3ap-4;0.121814
8080;133410074095;0x1.f0fdc2defc636p-4;0.121336
8079;133558562922;0x1.f18b5f06a11dap-4;0.121471
8059;133095307016;0x1.efd193708d8eap-4;0.121049
8051;133007701576;0x1.ef7e0764817fbp-4;0.12097
8046;132959932804;0x1.ef5079184eb36p-4;0.120926
8040;132843157667;0x1.eee11b8a36bc4p-4;0.12082
7984;131998657934;0x1.ebbbbad8e71b2p-4;0.120052
7968;131550450578;0x1.ea1049392366ap-4;0.119644
7935;131197769474;0x1.e8bff1702a8abp-4;0.119324
7931;131251970255;0x1.e8f3a20cf8486p-4;0.119373
7929;131088940913;0x1.e85827f716a72p-4;0.119225
7904;130652222509;0x1.e6b7ab42d3758p-4;0.118828
7896;130454013611;0x1.e5faa46ab3d8ap-4;0.118647
7811;129150119611;0x1.e11f26ebba6p-4;0.117461
7768;128186366904;0x1.dd880bbb84366p-4;0.116585
7710;127121171073;0x1.d990322811178p-4;0.115616
7688;126946367412;0x1.d8e97d7b4651p-4;0.115457
7660;126467686748;0x1.d720fc15c131dp-4;0.115022
7658;126628527843;0x1.d7ba5fee33c99p-4;0.115168
7624;126108769808;0x1.d5cab1e10ee7p-4;0.114695
7600;125653989369;0x1.d418fb7f953c8p-4;0.114282
7576;125255325707;0x1.d29cc980bb689p-4;0.113919
7556;124860389164;0x1.d1242572c1418p-4;0.11356
7536;124479725719;0x1.cfb91e09744ccp-4;0.113214
7512;124148415596;0x1.ce7d27c6cc7ep-4;0.112912
7468;123044382028;0x1.ca604454c961ap-4;0.111908
7440;122881859200;0x1.c9c545e80b48p-4;0.11176
7368;121639578017;0x1.c5248a9a195d8p-4;0.110631
7304;120597536888;0x1.c142c607830dp-4;0.109683
7250;119697362114;0x1.bde84ccc23e21p-4;0.108864
7240;119699275023;0x1.bdea1fd0f3dbp-4;0.108866
7222;119477890251;0x1.bd16feccb8d7fp-4;0.108665
7152;118138244436;0x1.b81968d54e8a4p-4;0.107446
7144;117873011632;0x1.b71c76bb06e0ap-4;0.107205
7124;117767212404;0x1.b6b790d74c1d1p-4;0.107109
7080;117006757034;0x1.b3e256caa55b8p-4;0.106417
7056;116401440847;0x1.b1a11084f818p-4;0.105866
6980;115360579490;0x1.adc06bfa2d3bap-4;0.10492
6944;114855356720;0x1.abde9a930573dp-4;0.10446
6936;114594015275;0x1.aae55e82b48f5p-4;0.104223
6912;114182361157;0x1.a95cc90456ca2p-4;0.103848
6888;113566431914;0x1.a71163aaa9956p-4;0.103288
6858;113183971396;0x1.a5a4a5844d332p-4;0.10294
6824;112766695294;0x1.a416b377eef8p-4;0.102561
6814;112650972456;0x1.a3a856d28faa7p-4;0.102455
6776;112085929616;0x1.a18d78e901c43p-4;0.101942
6768;111673365656;0x1.a00405498828dp-4;0.101566
6752;111480137263;0x1.9f4bbe62fb92cp-4;0.101391
6652;109808802125;0x1.9911d594dbe2bp-4;0.0998705
6546;108280445327;0x1.93604798febb1p-4;0.0984805
6496;107383187550;0x1.90089685ebc4dp-4;0.0976644
6494;107087922979;0x1.8eef007239f6ep-4;0.0973959
6480;107034081832;0x1.8ebba7a287712p-4;0.0973469
6412;105994814498;0x1.8adc884221902p-4;0.0964017
6376;105422748658;0x1.88baf7bf26ef4p-4;0.0958814
6368;105199884123;0x1.87e66d75b1f24p-4;0.0956787
6344;104697943698;0x1.8607bd6928e24p-4;0.0952222
6282;103626041639;0x1.82097e9273f28p-4;0.0942473
6256;103438249785;0x1.815666f3937cdp-4;0.0940765
6234;103127647341;0x1.802e3046d9054p-4;0.093794
6216;102572010501;0x1.7e1c4ac05729p-4;0.0932887
6172;101730693764;0x1.7af9f328485c1p-4;0.0925235
6158;101865648723;0x1.7b7aa7253116cp-4;0.0926463
6112;100946565628;0x1.780e259fc3926p-4;0.0918104
6104;100718998700;0x1.77351f4ac25d2p-4;0.0916034
6096;100479206297;0x1.76507039903ep-4;0.0913853
6094;100602834847;0x1.76c656f9fa852p-4;0.0914977
6008;98993944014;0x1.70c7fb5ced1a4p-4;0.0900345
5992;98918528755;0x1.70800f6f3ac7ep-4;0.0899659
5990;98905347878;0x1.70737d726e607p-4;0.0899539
5980;98818772893;0x1.7020ecf9d805cp-4;0.0898752
5936;97942577475;0x1.6cdd521438b23p-4;0.0890783
5920;97721136215;0x1.6c0a23457e6fbp-4;0.0888769
5896;97444572951;0x1.6b0262f17b8b2p-4;0.0886253
5890;97191907186;0x1.6a116cf72685p-4;0.0883955
5816;96123602017;0x1.66169c461e2b2p-4;0.0874239
5804;95834494106;0x1.6502e549a7eccp-4;0.087161
5796;95694632484;0x1.647d836244e5p-4;0.0870338
5710;94259617443;0x1.5f24f9ea3d2c6p-4;0.0857286
5680;93856707603;0x1.5da4bb413c8dcp-4;0.0853622
5660;93386983355;0x1.5be4c47bb0faap-4;0.084935
5626;92828551851;0x1.59d034aab6f48p-4;0.0844271
5592;92521921785;0x1.58abc7cf955d3p-4;0.0841482
5540;91495449542;0x1.54d8dc3c66259p-4;0.0832146
5534;91254086404;0x1.53f2adb04b5d9p-4;0.0829951
5532;91331082899;0x1.543c1ba93172bp-4;0.0830651
5528;91331786606;0x1.543cc776e86bep-4;0.0830658
5520;91018778503;0x1.531245787fd62p-4;0.0827811
5504;90974992909;0x1.52e883a0dfa23p-4;0.0827413
5476;90311119196;0x1.506f6515c89eep-4;0.0821375
5376;88825652283;0x1.4ae6be43bf7fap-4;0.0807865
5312;87843229850;0x1.473dd509a8f12p-4;0.079893
5248;86523473902;0x1.425336fee9948p-4;0.0786926
4872;80544918135;0x1.2c0d9ea7725e7p-4;0.0732552
4864;80328630620;0x1.2b3f5a15c8bd2p-4;0.0730585
4832;79746352077;0x1.29140c3cdef68p-4;0.0725289
4822;79502984955;0x1.282bf46fbef4cp-4;0.0723075
4808;79190592238;0x1.270208aee7fp-4;0.0720234
4780;78401076517;0x1.241117d25fa5p-4;0.0713054
4772;78858158095;0x1.25c50000f9044p-4;0.0717211
4768;78746613974;0x1.255a9f8d6ab23p-4;0.0716196
4736;78099788791;0x1.22f1c33f75705p-4;0.0710313
4720;77886297332;0x1.2226294f43ef4p-4;0.0708372
4656;76884537513;0x1.1e6acf0a9afffp-4;0.0699261
4640;76622250397;0x1.1d70ac19df328p-4;0.0696875
4620;76226137970;0x1.1bf6e8f721ee8p-4;0.0693273
4608;75911272980;0x1.1acaa1a14c8fep-4;0.0690409
4528;74649856394;0x1.1617a698ada4p-4;0.0678936
4512;74470098669;0x1.156c386edc108p-4;0.0677302
4492;74157056226;0x1.1441ae0e2c7acp-4;0.0674454
4388;72396461402;0x1.0db2a555a69d6p-4;0.0658442
4300;70903402604;0x1.0822c106c56edp-4;0.0644863
4288;70752022482;0x1.079262fd2e3bbp-4;0.0643486
4228;69760855946;0x1.03e122f8ae5c6p-4;0.0634471
4216;69756694277;0x1.03dd2af059088p-4;0.0634433
4192;69080929818;0x1.0158b561a0018p-4;0.0628287
4176;68988747166;0x1.0100cbd9ea574p-4;0.0627449
4172;68677018484;0x1.ffaf046e9805p-5;0.0624614
4164;68620249773;0x1.ff42bd55aed6ap-5;0.0624098
4160;68754747474;0x1.0021a3052377bp-4;0.0625321
4128;68195811520;0x1.fc19301802448p-5;0.0620237
4116;68045146027;0x1.faf9d0f562046p-5;0.0618867
4112;68018655009;0x1.fac749e437d8bp-5;0.0618626
4096;67593191990;0x1.f79bc846ce1a4p-5;0.0614756
4080;67165253993;0x1.f46b8e2d38b5cp-5;0.0610864
4040;66680321475;0x1.f0ce9eb872325p-5;0.0606454
4012;66282978002;0x1.edd8bf5a4c5cap-5;0.060284
3976;65457393757;0x1.e7b2120bb65dcp-5;0.0595332
3928;64786878752;0x1.e2b32a2402406p-5;0.0589233
3908;64627283061;0x1.e182c28eab72bp-5;0.0587782
3856;63659531526;0x1.da4ceba0c54dap-5;0.057898
3776;62269846790;0x1.cff24ea0c16aap-5;0.0566341
3768;62118148955;0x1.ced0f76b671d8p-5;0.0564961
3728;61388075324;0x1.c9607627828acp-5;0.0558321
3668;60632525137;0x1.c3bf5d2a3472ep-5;0.055145
3664;60358554843;0x1.c1b4ce9b7c9f4p-5;0.0548958
3648;60150642889;0x1.c0283f192d5f5p-5;0.0547067
3600;59390605361;0x1.ba7e97063de2p-5;0.0540154
3584;59187409248;0x1.b8fb062c0ab14p-5;0.0538306
3508;57776409867;0x1.ae77c1a16e9c2p-5;0.0525473
3458;57096732283;0x1.a9675fcf7344p-5;0.0519292
3456;56957599040;0x1.a85dffa812834p-5;0.0518026
3454;57052702386;0x1.a91364d64992ep-5;0.0518891
3406;56082061049;0x1.a1d80adf3bb4p-5;0.0510063
3392;56042964808;0x1.a18d78e901c43p-5;0.0509708
3384;55946856935;0x1.a0d6293cfe3fdp-5;0.0508834
3382;55545542979;0x1.9dd8b7286e376p-5;0.0505184
3366;55487994986;0x1.9d6af38d49764p-5;0.050466
3360;55274705239;0x1.9bd4222afa37p-5;0.0502721
3344;55140143130;0x1.9ad37a034fbbep-5;0.0501497
3328;54851052916;0x1.98ac14ae920f8p-5;0.0498867
3296;54314229355;0x1.94ac2bcd647e8p-5;0.0493985
3280;54049856454;0x1.92b3eb78c122p-5;0.0491581
3272;53986333583;0x1.923ac271fdc5p-5;0.0491003
3264;53771086815;0x1.90a0357bf4a1cp-5;0.0489045
3248;53701987468;0x1.901c69918422ap-5;0.0488417
3220;53107254783;0x1.8bae0cbfff8b8p-5;0.0483008
3216;53151957071;0x1.8c035009e99a4p-5;0.0483414
3200;52786268544;0x1.8949d13019c22p-5;0.0480088
3136;51469695405;0x1.7f7aa735a4298p-5;0.0468114
3130;51617343620;0x1.80944510987bp-5;0.0469457
3104;51212568079;0x1.7d9038c1fd8b5p-5;0.0465776
3068;50634500529;0x1.7941a53628fa8p-5;0.0460518
3040;50125928336;0x1.75779ef217ac6p-5;0.0455893
3008;49548626930;0x1.712a817e58dddp-5;0.0450642
2976;49113113659;0x1.6debd4876d334p-5;0.0446681
2960;48615322596;0x1.6a365e7c8d97ap-5;0.0442154
2944;48486991125;0x1.694198a2a83cp-5;0.0440987
2904;47947808559;0x1.653d2fe5e033p-5;0.0436083
2880;47432115672;0x1.616594bb1eccp-5;0.0431393
2868;47388139416;0x1.6111b3f31bf1p-5;0.0430993
2864;47291242572;0x1.6058e3098c53p-5;0.0430111
2834;46795831273;0x1.5ca7f6fd38708p-5;0.0425606
2828;46682450780;0x1.5bcfb56b961fp-5;0.0424574
2800;46137971187;0x1.57c1323e76425p-5;0.0419622
2772;45499241125;0x1.52feea54be52ep-5;0.0413813
2720;44841829468;0x1.4e19008b9a014p-5;0.0407834
2640;43322928478;0x1.42c7edabc95p-5;0.039402
2624;43241988726;0x1.422d8c4eca45p-5;0.0393284
2620;43101498997;0x1.412195ceb3c4ap-5;0.0392006
2616;43099349100;0x1.411d7c0d8e194p-5;0.0391986
2600;42958348038;0x1.40108be0d14afp-5;0.0390704
2576;42535955960;0x1.3ceae5bf1c4dap-5;0.0386862
2560;42081877215;0x1.3988cf9be8f7p-5;0.0382732
2536;41771821770;0x1.37396d594f62p-5;0.0379913
2520;41639889491;0x1.363dc94a6243ep-5;0.0378713
2496;41045576254;0x1.31d03947c33a7p-5;0.0373307
2464;40672423319;0x1.2f087db2e4d1p-5;0.0369914
2460;40481205175;0x1.2d9bc576e6737p-5;0.0368174
2440;40199178962;0x1.2b81d95a575dep-5;0.0365609
2432;39991084391;0x1.29f4f0acfcb26p-5;0.0363717
2424;39862479832;0x1.28ffa57b1dc8p-5;0.0362547
2384;39296765634;0x1.24c8a1d8459fp-5;0.0357402
2376;38875579935;0x1.21a548c3f56b8p-5;0.0353571
2352;38438955009;0x1.1e647d00245f4p-5;0.03496
2320;38151947314;0x1.1c4110865348ap-5;0.034699
2310;38168124744;0x1.1c5feba91bde8p-5;0.0347137
2292;37654826872;0x1.188ce1ef1accp-5;0.0342469
2288;37565420196;0x1.17e25a548fa9p-5;0.0341656
2276;37361950087;0x1.165e43b0eee18p-5;0.0339805
2272;37499769870;0x1.17652281c1e95p-5;0.0341058
2266;37235714094;0x1.156d7d05c87a3p-5;0.0338657
2264;37259600413;0x1.159b0c43a5295p-5;0.0338874
2260;37253787043;0x1.158ff5b47435ap-5;0.0338821
2256;36977793643;0x1.13818b4d6cf64p-5;0.0336311
2240;36911649807;0x1.13036281e662dp-5;0.0335709
2216;36516701736;0x1.101214c50250cp-5;0.0332117
2208;36279344938;0x1.0e4d5be55c327p-5;0.0329959
2176;35852790044;0x1.0b1fc5238da18p-5;0.0326079
2148;35282083699;0x1.06df3bee78988p-5;0.0320889
2144;35048742134;0x1.05222b9ed4febp-5;0.0318766
2112;34812088581;0x1.035eca20b8ba7p-5;0.0316614
2090;34234557412;0x1.fe2278f9324ap-6;0.0311361
2088;34364337068;0x1.0008c5758f504p-5;0.0312542
2082;33981723635;0x1.fa5dfcfce82d8p-6;0.0309062
2080;33973826599;0x1.fa3fdd09cd5ep-6;0.030899
2074;33852009865;0x1.f86f2b62457cp-6;0.0307882
2072;34009142410;0x1.fac695229b204p-6;0.0309311
2064;34064344780;0x1.fb9929b32610bp-6;0.0309813
2048;33736688049;0x1.f6b7406c72eaap-6;0.0306833
2016;33257802760;0x1.ef947302242edp-6;0.0302478
1980;32386273101;0x1.e297d3d36d4f8p-6;0.0294551
1976;32598081103;0x1.e5bfcf93c74aap-6;0.0296478
1968;32401823074;0x1.e2d325589f3p-6;0.0294693
1952;31968959815;0x1.dc5fe751dc7p-6;0.0290756
1936;31712595422;0x1.d88df37783dap-6;0.0288424
1926;31700591929;0x1.d860294e5a3dp-6;0.0288315
1920;31550776301;0x1.d624a8fb6756p-6;0.0286953
1908;31441137769;0x1.d4826c1a4ce58p-6;0.0285955
1894;31175998099;0x1.d08efea4fbaacp-6;0.0283544
1892;31088171733;0x1.cf3ff6b56bdp-6;0.0282745
1888;31170952282;0x1.d07bbf168f22p-6;0.0283498
1880;30912445066;0x1.cca19ea28835ep-6;0.0281147
1878;30938595700;0x1.cd05605d078cdp-6;0.0281385
1872;30784722810;0x1.caba65de87e7ep-6;0.0279985
1856;30484744770;0x1.c64212909b344p-6;0.0277257
1844;30483650565;0x1.c63de6015f7aep-6;0.0277247
1824;29747997223;0x1.bb479a89ccfb8p-6;0.0270556
1820;29932900689;0x1.be08f4545ed85p-6;0.0272238
1800;29433674803;0x1.b6988f0cd80e8p-6;0.0267698
1796;29456744683;0x1.b6f0903add49cp-6;0.0267908
1792;29533741177;0x1.b816481e759dbp-6;0.0268608
1784;29328244739;0x1.b5066000d7f4p-6;0.0266739
1776;29157461084;0x1.b27ae31714c95p-6;0.0265186
1760;28669541842;0x1.ab359f74af7p-6;0.0260748
1756;28699337476;0x1.aba748c13f97p-6;0.0261019
1744;28553877182;0x1.a97c65afa2446p-6;0.0259696
1742;28548407870;0x1.a967888fa37aep-6;0.0259646
1732;28240731071;0x1.a4d1d6efcb858p-6;0.0256848
1728;28402355476;0x1.a73a63453bf2p-6;0.0258318
1712;28173646927;0x1.a3d1ef13cb06cp-6;0.0256238
1702;28063991957;0x1.a22fa22541e68p-6;0.0255241
1696;27911918477;0x1.9feb84e37dd28p-6;0.0253857
1680;27469127582;0x1.995267e799ebp-6;0.024983
1664;27243030793;0x1.95f3ea425c66p-6;0.0247774
1656;27195503370;0x1.953e9cc2bba7ap-6;0.0247342
1648;27116186207;0x1.94100a97d71e4p-6;0.024662
1632;26840046273;0x1.8ff2a6b044316p-6;0.0244109
1624;26711856282;0x1.8e09a526a0f6p-6;0.0242943
1618;26495023363;0x1.8ace7e40e3ab8p-6;0.0240971
1616;26599284723;0x1.8c5c37fce1d25p-6;0.0241919
1614;26334370438;0x1.8869a6a18f603p-6;0.023951
1610;26387389353;0x1.8933e6ea62c54p-6;0.0239992
1608;26499048455;0x1.8addd901e9214p-6;0.0241007
1600;26255958217;0x1.873e88326e95p-6;0.0238797
1586;26084669498;0x1.84b11e0eba2ep-6;0.0237239
1584;25980644985;0x1.83244b9e728e2p-6;0.0236293
1568;25753263727;0x1.7fc0e79bc30ep-6;0.0234225
1562;25555024339;0x1.7cccae74f36ep-6;0.0232422
1540;25336777903;0x1.798c232bddfep-6;0.0230437
1536;25277821638;0x1.78ab3cb182668p-6;0.02299
1528;25050452613;0x1.7547e4a15ebeep-6;0.0227833
1520;24677252191;0x1.6fb83f17d2508p-6;0.0224438
1504;24653224107;0x1.6f5c962ad6472p-6;0.022422
1496;24376639503;0x1.6b3d8003fbe54p-6;0.0221704
1488;24499865291;0x1.6d1391b2c1a62p-6;0.0222825
1472;24131689040;0x1.679716942be9ep-6;0.0219476
1456;23790339181;0x1.6280f11b5747p-6;0.0216372
1448;23836578216;0x1.6331546a16776p-6;0.0216792
1440;23663217296;0x1.609c02a41d9ep-6;0.0215216
1424;23224298582;0x1.5a11ab15bc05bp-6;0.0211224
1416;23294809685;0x1.5b1ea59566684p-6;0.0211865
1408;22870632961;0x1.54cc8a805edp-6;0.0208007
1392;22648935465;0x1.517ed50a48124p-6;0.0205991
1376;22548871064;0x1.50011de625bd9p-6;0.0205081
1368;22317196629;0x1.4c8d59555e12p-6;0.0202974
1360;22324993757;0x1.4cab17b752be4p-6;0.0203045
1344;22109932219;0x1.4976b2aec11fp-6;0.0201089
1328;21551047027;0x1.4122b85cd73bp-6;0.0196006
1308;21187304758;0x1.3bb7274d92fp-6;0.0192697
1304;21488483047;0x1.40340eb9e0aa8p-6;0.0195437
1300;21155060139;0x1.3b3c266ae7324p-6;0.0192404
1296;21208537355;0x1.3c082642e0fp-6;0.0192891
1280;21004022823;0x1.38fbfd09dd407p-6;0.019103
1264;20587220604;0x1.32c6039f22e5p-6;0.018724
1252;20541388898;0x1.32172e1899328p-6;0.0186823
1244;20252718783;0x1.2dc9fdaffd6ecp-6;0.0184197
1232;20342282757;0x1.2f1fa6815adafp-6;0.0185012
1216;19957868091;0x1.2965398eec6f8p-6;0.0181516
1200;19600703045;0x1.2412bf915d92p-6;0.0178267
1192;19353633882;0x1.2064411686acp-6;0.017602
1184;19358622190;0x1.2077487bab2fep-6;0.0176066
1176;19274412009;0x1.1f360bfa788cp-6;0.01753
1168;19065279717;0x1.1c18453972a2p-6;0.0173398
1152;18874702279;0x1.19414671ee35ap-6;0.0171664
1140;18593334045;0x1.150ff0c74d213p-6;0.0169105
1136;18621431426;0x1.157b1fa0905bcp-6;0.0169361
1128;18454731739;0x1.12ff36f6d76cap-6;0.0167845
1124;18468700800;0x1.133480a02550cp-6;0.0167972
1120;18275079810;0x1.1051e5a0b0cf8p-6;0.0166211
1104;18025526386;0x1.0c99ed1caf8dep-6;0.0163941
1088;17752972743;0x1.088a3771cc2b2p-6;0.0161462
1060;17049567530;0x1.fc1de0953e8cp-7;0.0155065
1048;17068495531;0x1.fcae495589a6p-7;0.0155237
1000;16302262719;0x1.e5d864dffa6d8p-7;0.0148268
940;15104353133;0x1.c22511b699f5p-7;0.0137373
932;15107822786;0x1.c23f8a61623dp-7;0.0137405
912;14929244678;0x1.bced190306467p-7;0.0135781
896;14685655473;0x1.b5aaa8d8e7802p-7;0.0133565
884;14439588904;0x1.ae5552144ffp-7;0.0131327
768;12359359747;0x1.70566e81ddep-7;0.0112408
754;12259520096;0x1.6d5cb7306d308p-7;0.01115
724;11793338817;0x1.5f7808e0dbc4p-7;0.010726
640;10442236515;0x1.3733f131ceefbp-7;0.00949716
610;9906405350;0x1.273bdff34714ap-7;0.00900982
576;9327134199;0x1.15f862fbf4cc3p-7;0.00848298
460;7184542385;0x1.ac3b6ab17448p-8;0.0065343
448;7044865292;0x1.a3e81d0c0108p-8;0.00640727
288;4594466248;0x1.11d9fdc884f58p-8;0.00417864
152;2360732635;0x1.196bd7b7578cp-9;0.00214707
