w;p;fpph;fppd
12256;202839289624;0x1.79d14f78c032ap-3;0.184481
12201;201934438675;0x1.7821d8089d40ep-3;0.183658
12184;201649787208;0x1.779a1c8a463a4p-3;0.183399
12127;200694688923;0x1.75d2af64dfcap-3;0.182531
11992;198466518899;0x1.71ac35fb9aap-3;0.180504
11982;198294743908;0x1.715a4d5b22c8fp-3;0.180348
11930;197435793507;0x1.6fc0b9031e6e4p-3;0.179567
11884;196674074050;0x1.6e5581ae14f5cp-3;0.178874
11854;196184665938;0x1.6d6c237a95f24p-3;0.178429
11796;195216097784;0x1.6b9e4a0fc2cd4p-3;0.177548
11672;193177353910;0x1.67d223f5b3948p-3;0.175694
11536;190923520652;0x1.639f6dd465345p-3;0.173644
11512;190526667798;0x1.62e231e0b7d54p-3;0.173283
11488;190125251106;0x1.6222c8d114fp-3;0.172918
11465;189737193406;0x1.6169be7df44b6p-3;0.172565
11342;187703491811;0x1.5d9fffe71f468p-3;0.170715
11337;187631831250;0x1.5d7dd44697cdbp-3;0.17065
11311;187201704206;0x1.5cb0ba8873adbp-3;0.170259
11288;186815117118;0x1.5bf863b9f6a6p-3;0.169907
11272;186548843765;0x1.5b796ba7ae3f5p-3;0.169665
11152;184565345592;0x1.57c79d69c48b8p-3;0.167861
11108;183832358745;0x1.566a197acf253p-3;0.167195
11068;183173490949;0x1.552fed4829f73p-3;0.166595
10992;181917436659;0x1.52d8fe579e58p-3;0.165453
10912;180593173249;0x1.506189180b3e9p-3;0.164249
10848;179530632008;0x1.4e66e05a41dccp-3;0.163282
10758;178042590865;0x1.4ba152b48e6eap-3;0.161929
10723;177466068063;0x1.4a8e6a62fedd4p-3;0.161404
10600;175434515342;0x1.46c5b21c70425p-3;0.159557
10464;173167602857;0x1.428cbf654a602p-3;0.157495
10460;173109936277;0x1.42714004ad224p-3;0.157443
10451;172960144111;0x1.4229d2d77d69p-3;0.157306
10420;172447148734;0x1.41353555f4034p-3;0.15684
10416;172378468438;0x1.41147582b3f7ap-3;0.156777
10411;172307257081;0x1.40f280b7ccb89p-3;0.156713
10408;172249246169;0x1.40d6d74ece9b8p-3;0.15666
10379;171769442326;0x1.3ff20d80b3199p-3;0.156223
10378;171746488947;0x1.3fe71b939a89cp-3;0.156203
10371;171634019979;0x1.3fb17a74583c5p-3;0.1561
10325;170869480903;0x1.3e44eaee3dc1fp-3;0.155405
10272;169998452523;0x1.3ca594395a355p-3;0.154613
10096;167087190128;0x1.373961838476cp-3;0.151965
10048;166289413372;0x1.35bcf8a7e7432p-3;0.151239
10016;165757852440;0x1.34bf80d8c76afp-3;0.150756
9952;164704918888;0x1.32c96ceb423e9p-3;0.149798
9924;164233310343;0x1.31e88b843cddap-3;0.149369
9904;163911078852;0x1.314ee49e2516ep-3;0.149076
9901;163845264940;0x1.312f82b166561p-3;0.149016
9884;163574616164;0x1.30ae748326d92p-3;0.14877
9864;163245588778;0x1.30119009503a4p-3;0.148471
9776;161790932462;0x1.2d5bedaf718a2p-3;0.147148
9768;161660482140;0x1.2d1db992e255ap-3;0.147029
9766;161624890928;0x1.2d0cc0f184b97p-3;0.146997
9744;161258511554;0x1.2c5e0ce614ebbp-3;0.146664
9704;160605036671;0x1.2b267303fce52p-3;0.146069
9688;160332626218;0x1.2aa48dc9558b4p-3;0.145822
9681;160209051456;0x1.2a69a0fa0181p-3;0.145709
9641;159557745956;0x1.29330fe920f2p-3;0.145117
9568;158345941526;0x1.26f13a90b1fb8p-3;0.144015
9481;156912476183;0x1.2445b300beed8p-3;0.142711
9478;156855874613;0x1.242ab5a1ac5bp-3;0.14266
9476;156827019790;0x1.241cf35077913p-3;0.142633
9473;156770607292;0x1.24020d05e3557p-3;0.142582
9444;156292295248;0x1.231df95283854p-3;0.142147
9404;155625341650;0x1.21dff216947p-3;0.14154
9401;155592195077;0x1.21d023e02a66dp-3;0.14151
9367;155011433309;0x1.20bb361aef5dp-3;0.140982
9360;154906605562;0x1.208939bfd4cc2p-3;0.140887
9300;153904872684;0x1.1eab8fe76194p-3;0.139976
9238;152890447781;0x1.1cc7d8bd2ce5bp-3;0.139053
9196;152190430185;0x1.1b7a0d5f4d71cp-3;0.138416
9184;151994511281;0x1.1b1ca17d89e5cp-3;0.138238
9177;151880909003;0x1.1ae676065ecf4p-3;0.138135
9176;151858409556;0x1.1adbbb82a4137p-3;0.138114
9103;150642224545;0x1.1897cf6d08a88p-3;0.137008
9096;150538092897;0x1.1866280b09e7ap-3;0.136914
9088;150402459698;0x1.18257b41934a6p-3;0.13679
9067;150043033208;0x1.177a17f3c2888p-3;0.136463
9044;149674857092;0x1.16ca889423de4p-3;0.136128
9002;148971744889;0x1.157b4373ce8ecp-3;0.135489
8998;148912630369;0x1.155f13530ef1cp-3;0.135435
8948;148091950551;0x1.13d7beaeba1d6p-3;0.134689
8932;147814776543;0x1.135393f6f82ep-3;0.134437
8920;147620237089;0x1.12f6d0790d9e2p-3;0.13426
8874;146850317522;0x1.1187b02693815p-3;0.13356
8848;146425357720;0x1.10bd0d2cc7dc4p-3;0.133173
8798;145593817980;0x1.0f308adbe5a6cp-3;0.132417
8752;144835729325;0x1.0dc70ebd69d28p-3;0.131727
8732;144502434084;0x1.0d28214926073p-3;0.131424
8711;144151803389;0x1.0c80efafe9cacp-3;0.131105
8665;143393469793;0x1.0b1755ab0e8dcp-3;0.130416
8648;143121488279;0x1.0a95a4ccbb6e8p-3;0.130168
8624;142723179247;0x1.09d7b7177b89p-3;0.129806
8570;141818955230;0x1.08288c2ef7aep-3;0.128984
8536;141260835443;0x1.071e6a539b484p-3;0.128476
8519;140970959629;0x1.069431186d1d8p-3;0.128212
8480;140328004215;0x1.05619b53bd31ap-3;0.127628
8444;139746287314;0x1.044c38f6940c8p-3;0.127099
8340;138020851917;0x1.011578866832ap-3;0.125529
8328;137824775592;0x1.00b7f96d41f1cp-3;0.125351
8264;136767486220;0x1.fd7fa390cc908p-4;0.124389
8256;136631602092;0x1.fcfe0cbac3c04p-4;0.124266
8240;136354428083;0x1.fbf5b74b3fe18p-4;0.124014
8216;135965561880;0x1.fa82dd418c554p-4;0.12366
8156;134975329381;0x1.f6d2814655268p-4;0.122759
8116;134313266328;0x1.f45b1cc98ff61p-4;0.122157
8099;134037363717;0x1.f353fdc05cc08p-4;0.121906
8080;133717900348;0x1.f22353c3c90b9p-4;0.121616
8079;133693355705;0x1.f20beb6b9445p-4;0.121593
8059;133364526887;0x1.f0d252f2796aep-4;0.121294
8051;133233959490;0x1.f055ce2426e4p-4;0.121176
8046;133147893137;0x1.f003b9d91e1ebp-4;0.121097
8040;133052073092;0x1.efa858484caccp-4;0.12101
7984;132124530386;0x1.ec33c56d28d0bp-4;0.120167
7968;131861396197;0x1.eb38d3ae538bap-4;0.119927
7935;131326858927;0x1.e93b0d6af4982p-4;0.119441
7931;131243264495;0x1.e8eb549ef012p-4;0.119365
7929;131211235660;0x1.e8ccc914c775cp-4;0.119336
7904;130806678476;0x1.e74af83cc7b9dp-4;0.118968
7896;130658921864;0x1.e6be0ed885a88p-4;0.118834
7811;129260996705;0x1.e188e48617627p-4;0.117562
7768;128553535219;0x1.dee6346f3c32p-4;0.116919
7710;127578424388;0x1.db44444440cb8p-4;0.116032
7688;127232424539;0x1.d9fa4ba5ba952p-4;0.115717
7660;126764034665;0x1.d83b9aa69edf3p-4;0.115291
7658;126727337251;0x1.d8189b5233f2p-4;0.115258
7624;126169883770;0x1.d604fa47a3858p-4;0.114751
7600;125769844972;0x1.d487788ecd9ccp-4;0.114387
7576;125371975276;0x1.d30c0866cadf9p-4;0.114025
7556;125026626714;0x1.d1c2aec9ae30cp-4;0.113711
7536;124701495300;0x1.d08c9d004725p-4;0.113415
7512;124315798152;0x1.cf1cc8a88db0ap-4;0.113065
7468;123587851226;0x1.cc668f3dae777p-4;0.112402
7440;123123849618;0x1.caac0d99271ap-4;0.11198
7368;121932635560;0x1.c63c05da8a6ap-4;0.110897
7304;120868087430;0x1.c244ca686ace8p-4;0.109929
7250;119974663937;0x1.bef0c1701399cp-4;0.109116
7240;119807547116;0x1.be51616ec1f03p-4;0.108964
7222;119505396760;0x1.bd313a418e773p-4;0.10869
7152;118354554733;0x1.b8e7b2f6d6224p-4;0.107643
7144;118224615017;0x1.b86bc7669ccdep-4;0.107525
7124;117896666167;0x1.b73305c37963fp-4;0.107226
7080;117169169549;0x1.b47d3a48d1eccp-4;0.106565
7056;116773160961;0x1.b30390801f692p-4;0.106205
6980;115503963182;0x1.ae4929c2e082p-4;0.10505
6944;114916792716;0x1.ac193198cf166p-4;0.104516
6936;114781306893;0x1.ab97fc00d5c1ep-4;0.104393
6912;114386210207;0x1.aa1f30d9f200ep-4;0.104034
6888;113980689373;0x1.a89c74bdd2d39p-4;0.103665
6858;113488326832;0x1.a6c6e70b0d793p-4;0.103217
6824;112931094295;0x1.a4b37bf17b92p-4;0.10271
6814;112757680132;0x1.a40e1a804dc1ep-4;0.102553
6776;112126474169;0x1.a1b4237b99ec1p-4;0.101978
6768;111999229900;0x1.a13ac9fccc15cp-4;0.101863
6752;111728070351;0x1.a03830ecf918ep-4;0.101616
6652;110078136330;0x1.9a12b100a7454p-4;0.100115
6546;108322033982;0x1.9387f113e1c2p-4;0.0985183
6496;107494826509;0x1.90730e20dad23p-4;0.097766
6494;107450240292;0x1.904888d24ada1p-4;0.0977254
6480;107234882851;0x1.8f7b27523f884p-4;0.0975296
6412;106093215203;0x1.8b3a5fde37df6p-4;0.0964912
6376;105511771806;0x1.890fdde9ef7dep-4;0.0959624
6368;105380608490;0x1.8892c79ea5045p-4;0.0958431
6344;104986318204;0x1.871ac157cd15bp-4;0.0954845
6282;103957705364;0x1.8345cb29426p-4;0.094549
6256;103522571311;0x1.81a6d142f0d6p-4;0.0941532
6234;103158431567;0x1.804b8bf4f43bp-4;0.093822
6216;102867179948;0x1.7f35c99ac47cp-4;0.0935572
6172;102128717080;0x1.7c7588d18f52p-4;0.0928855
6158;101893046142;0x1.7b94c7f7e9e42p-4;0.0926712
6112;101144196219;0x1.78ca9f47bec89p-4;0.0919901
6104;100999448688;0x1.7840948702718p-4;0.0918585
6096;100878621240;0x1.77cd59a380878p-4;0.0917486
6094;100829234213;0x1.779e40425491p-4;0.0917037
6008;99422918655;0x1.7261157ff0e6cp-4;0.0904246
5992;99157831091;0x1.716446db36434p-4;0.0901835
5990;99113119679;0x1.7139a2fbfea31p-4;0.0901429
5980;98955969655;0x1.70a3c44771aafp-4;0.0899999
5936;98227801737;0x1.6ded54e895e6cp-4;0.0893377
5920;97956693412;0x1.6ceac85a4021ap-4;0.0890911
5896;97556769109;0x1.6b6d6295545cep-4;0.0887274
5890;97462092562;0x1.6b1318312aa59p-4;0.0886413
5816;96236821107;0x1.668295a73f868p-4;0.0875269
5804;96033547667;0x1.65c0ba593a3b6p-4;0.087342
5796;95915358318;0x1.65500386eaf7ap-4;0.0872345
5710;94482290897;0x1.5ff9558d11a48p-4;0.0859311
5680;93984765356;0x1.5e1edb5ac028p-4;0.0854786
5660;93651978493;0x1.5ce17c8fd8d2p-4;0.085176
5626;93095088370;0x1.5ace650f29aap-4;0.0846695
5592;92528261889;0x1.58b1d3b01d64p-4;0.084154
5540;91668688125;0x1.557e12cfdad73p-4;0.0833722
5534;91559357636;0x1.5515cecc4bc23p-4;0.0832728
5532;91538789551;0x1.5502314afbe47p-4;0.083254
5528;91471125992;0x1.54c1a9de848f8p-4;0.0831925
5520;91337331825;0x1.54421147127a5p-4;0.0830708
5504;91079855148;0x1.534c84c2ce2p-4;0.0828366
5476;90607153234;0x1.5189b7052a7cp-4;0.0824067
5376;88953512466;0x1.4b60ae2121dfcp-4;0.0809027
5312;87902859967;0x1.4776b32bf49b6p-4;0.0799472
5248;86839847002;0x1.4380ee85ab92p-4;0.0789804
4872;80603753612;0x1.2c45bac8c2fa9p-4;0.0733087
4864;80488336256;0x1.2bd7a8b801f08p-4;0.0732037
4832;79956108479;0x1.29dc164bf55bp-4;0.0727197
4822;79774857100;0x1.292f3b78c34dp-4;0.0725548
4808;79555582748;0x1.285e1db1c44c8p-4;0.0723554
4780;79085630316;0x1.269def36c2996p-4;0.071928
4772;78957836485;0x1.26240f8c5324p-4;0.0718117
4768;78898819107;0x1.25ebc7023e08p-4;0.0717581
4736;78370402234;0x1.23f3d6fbaec72p-4;0.0712775
4720;78101048741;0x1.22f2f6da55ab7p-4;0.0710325
4656;77037710929;0x1.1efce2e515c14p-4;0.0700654
4640;76775121169;0x1.1e027611103fcp-4;0.0698266
4620;76436027981;0x1.1cbf13a4d5398p-4;0.0695182
4608;76253090437;0x1.1c109d2857148p-4;0.0693518
4528;74917038182;0x1.171674866490cp-4;0.0681366
4512;74657978570;0x1.161f658ca96bp-4;0.067901
4492;74331678428;0x1.14e8366dc8a4cp-4;0.0676043
4388;72603626689;0x1.0e7836cc19e1cp-4;0.0660326
4300;71148174513;0x1.090c2fcb141f8p-4;0.0647089
4288;70954752655;0x1.0853b9a8f7318p-4;0.064533
4228;69949600653;0x1.04952338d2bb6p-4;0.0636188
4216;69757021978;0x1.03dd7af1a53ecp-4;0.0634436
4192;69364516647;0x1.0267287273c4dp-4;0.0630867
4176;69097269040;0x1.01684a730a29bp-4;0.0628436
4172;69025781432;0x1.01241d6b85dd6p-4;0.0627786
4164;68892407736;0x1.00a4eb7b8ddcp-4;0.0626573
4160;68836143048;0x1.006f42fc87754p-4;0.0626061
4128;68304505251;0x1.fce881346f47p-5;0.0621226
4116;68106070873;0x1.fb6e056b3054p-5;0.0619421
4112;68033988268;0x1.fae488d59b4ap-5;0.0618766
4096;67778374102;0x1.f8fcfd3ac5d48p-5;0.0616441
4080;67506317660;0x1.f6f6152b9b0cp-5;0.0613966
4040;66843838044;0x1.f20680cb993ecp-5;0.0607941
4012;66387347532;0x1.ee9fd10993a33p-5;0.0603789
3976;65786619564;0x1.ea2604d584e54p-5;0.0598326
3928;64984860848;0x1.e42cc9160846p-5;0.0591034
3908;64658058031;0x1.e1bd7565e5f5p-5;0.0588062
3856;63805893724;0x1.db64158b9498p-5;0.0580311
3776;62478589717;0x1.d18073e2a83d6p-5;0.0568239
3768;62335994268;0x1.d07079339e602p-5;0.0566943
3728;61686897606;0x1.cb9a6b78c1442p-5;0.0561039
3668;60678947883;0x1.c417e88562dfp-5;0.0551872
3664;60628241707;0x1.c3b731a569918p-5;0.0551411
3648;60364371697;0x1.c1bfe6de3ca1dp-5;0.0549011
3600;59567396139;0x1.bbcfcaa57c2ap-5;0.0541762
3584;59300847859;0x1.b9d3641e75c2p-5;0.0539338
3508;58032936894;0x1.b0610af7d4748p-5;0.0527806
3458;57213330352;0x1.aa45c4761f7ccp-5;0.0520352
3456;57178893544;0x1.aa04159d1089p-5;0.0520039
3454;57133816380;0x1.a9ae1b4790f22p-5;0.0519629
3406;56343016207;0x1.a3c9c661f94p-5;0.0512437
3392;56115578687;0x1.a217f8e7ef26bp-5;0.0510368
3384;55983727861;0x1.a11c7c9eaf19p-5;0.0509169
3382;55945598843;0x1.a0d3c2ef68384p-5;0.0508822
3366;55691046109;0x1.9eee3d9bb2cp-5;0.0506507
3360;55592015361;0x1.9e315ac03b695p-5;0.0505606
3344;55333051081;0x1.9c436b593f32cp-5;0.0503251
3328;55067798980;0x1.9a497db89e82p-5;0.0500839
3296;54537652163;0x1.965650f873caep-5;0.0496017
3280;54270209019;0x1.9458357f6a58p-5;0.0493585
3272;54141594298;0x1.9362e5575f1fap-5;0.0492415
3264;54005099399;0x1.925e8d70e21b8p-5;0.0491174
3248;53736288016;0x1.905dd5e208c6p-5;0.0488729
3220;53277152473;0x1.8cf21a9b23a94p-5;0.0484553
3216;53206984618;0x1.8c6c44f548138p-5;0.0483915
3200;52942700996;0x1.8a74303890a68p-5;0.0481511
3136;51881528738;0x1.828c29b44dacp-5;0.047186
3130;51779755938;0x1.81ca0bf45b938p-5;0.0470934
3104;51337115666;0x1.7e7dc7024bf1p-5;0.0466908
3068;50758006663;0x1.7a2d36f0f5bdcp-5;0.0461641
3040;50299714872;0x1.76c317a71cbb4p-5;0.0457473
3008;49768770865;0x1.72ce65a6224e8p-5;0.0452644
2976;49241807898;0x1.6ee14b835f65p-5;0.0447852
2960;48970285128;0x1.6cdb680905e38p-5;0.0445382
2944;48711577948;0x1.6aedf62b988fcp-5;0.0443029
2904;48036805917;0x1.65e6efa3a2d7p-5;0.0436892
2880;47648692391;0x1.6302ab14e73dp-5;0.0433362
2868;47446756907;0x1.618181c574238p-5;0.0431526
2864;47379626794;0x1.610177654d593p-5;0.0430915
2834;46874661515;0x1.5d3e52517cedp-5;0.0426323
2828;46775416944;0x1.5c81070e1385p-5;0.042542
2800;46327380149;0x1.592a7716bb12p-5;0.0421345
2772;45856452927;0x1.55a83e27fe20ep-5;0.0417062
2720;45003392977;0x1.4f4d28fa24fap-5;0.0409303
2640;43675129031;0x1.4567b298ec028p-5;0.0397223
2624;43408988140;0x1.436c12fd9bd0bp-5;0.0394802
2620;43340032805;0x1.42e88d64bb8dp-5;0.0394175
2616;43276315423;0x1.426f0563ecce8p-5;0.0393596
2600;43011825922;0x1.40768c2054922p-5;0.039119
2576;42617621244;0x1.3d86a95f94bd6p-5;0.0387605
2560;42357664306;0x1.3b96d5465713p-5;0.0385241
2536;41953567635;0x1.38941472676cp-5;0.0381565
2520;41687795055;0x1.369928ade29ccp-5;0.0379148
2496;41302162846;0x1.33b99fb3d4a07p-5;0.0375641
2464;40756502246;0x1.2fa8dbdcd6afp-5;0.0370678
2460;40697651987;0x1.2f389c62754fp-5;0.0370143
2440;40360209310;0x1.2cb4fd73d6d18p-5;0.0367074
2432;40231171829;0x1.2bbededebf27ap-5;0.03659
2424;40100534834;0x1.2ac5b34658f9p-5;0.0364712
2384;39439775694;0x1.25d966f9c22e8p-5;0.0358703
2376;39305523814;0x1.24d9564cd9bcp-5;0.0357482
2352;38913190278;0x1.21ed0530c2b9p-5;0.0353913
2320;38380093860;0x1.1df43834809dp-5;0.0349065
2310;38215535480;0x1.1cba596f1916p-5;0.0347568
2292;37913965258;0x1.1a7b26595cc26p-5;0.0344826
2288;37850548539;0x1.1a023127726p-5;0.0344249
2276;37639333984;0x1.186f550c136a8p-5;0.0342328
2272;37589567228;0x1.181068df94544p-5;0.0341875
2266;37483838214;0x1.1746bf60cc56p-5;0.0340914
2264;37453695685;0x1.170d4158bce4p-5;0.0340639
2260;37373759004;0x1.1674c9c396eb4p-5;0.0339912
2256;37317129092;0x1.1608c6708e75p-5;0.0339397
2240;37056686126;0x1.14180505d7d8p-5;0.0337029
2216;36650913068;0x1.111211a58e533p-5;0.0333338
2208;36523256897;0x1.101e958828f64p-5;0.0332177
2176;35998741591;0x1.0c36268afd17p-5;0.0327407
2148;35528097535;0x1.08b477dfe8016p-5;0.0323126
2144;35470114761;0x1.0845dff93a1cp-5;0.0322599
2112;34939292194;0x1.0451694454d98p-5;0.0317771
2090;34560249860;0x1.017e72008fbcp-5;0.0314324
2088;34535609718;0x1.014f72aed2d7p-5;0.03141
2082;34422449683;0x1.00779cc27071p-5;0.031307
2080;34410552725;0x1.0060ebb2a3da8p-5;0.0312962
2074;34296062057;0x1.ff0d181a6f7d8p-6;0.0311921
2072;34276014355;0x1.fec09e44e06bdp-6;0.0311739
2064;34133415839;0x1.fca0a5e7da67p-6;0.0310442
2048;33878946262;0x1.f8d5ec758b398p-6;0.0308127
2016;33349428474;0x1.f0f1f93eac82p-6;0.0303311
1980;32749752311;0x1.e80263fdfba38p-6;0.0297857
1976;32683388263;0x1.e7053b59ced74p-6;0.0297254
1968;32554140303;0x1.e51830a3dfd38p-6;0.0296078
1952;32287669811;0x1.e11faf8cecbbp-6;0.0293655
1936;32023608370;0x1.dd305f0c97fa8p-6;0.0291253
1926;31842595194;0x1.da7ddc5ea25ap-6;0.0289607
1920;31764059375;0x1.d952453bfd266p-6;0.0288892
1908;31550353547;0x1.d6230c22c96b8p-6;0.0286949
1894;31319315589;0x1.d2b1b52176808p-6;0.0284848
1892;31290460767;0x1.d243a297d02fp-6;0.0284585
1888;31222534554;0x1.d140846694da8p-6;0.0283967
1880;31091711986;0x1.cf4d77fcb2468p-6;0.0282777
1878;31067714931;0x1.cef1ed5cfd8fcp-6;0.0282559
1872;30962919296;0x1.cd6229e037f8p-6;0.0281606
1856;30701120473;0x1.c97b7af66c19ep-6;0.0279225
1844;30491849833;0x1.c65d2d1a54eb8p-6;0.0277322
1824;30172512104;0x1.c19affda2cd23p-6;0.0274417
1820;30101929136;0x1.c08dbf2c3b193p-6;0.0273775
1800;29776797722;0x1.bbb578069eeap-6;0.0270818
1796;29704855161;0x1.baa3079e7c0b8p-6;0.0270164
1792;29637121099;0x1.b9a0a512f688cp-6;0.0269548
1784;29510315708;0x1.b7bcebaf278c8p-6;0.0268395
1776;29368413346;0x1.b59f9b288b80cp-6;0.0267104
1760;29111492077;0x1.b1cb877b7bccp-6;0.0264767
1756;29041566339;0x1.b0c0c8a0f2c2p-6;0.0264132
1744;28850439042;0x1.ade7b0e0af568p-6;0.0262393
1742;28808340722;0x1.ad47193c9cf2p-6;0.026201
1732;28645204767;0x1.aad8c8c7f20ep-6;0.0260527
1728;28584108763;0x1.a9efb8b6d206p-6;0.0259971
1712;28315587827;0x1.a5ef653ce18a1p-6;0.0257529
1702;28143741031;0x1.a35fda19c303p-6;0.0255966
1696;28055867311;0x1.a210a3ebdae5p-6;0.0255167
1680;27784880311;0x1.9e06e82dc8bcp-6;0.0252702
1664;27524506641;0x1.9a25a9047274cp-6;0.0250334
1656;27391766706;0x1.982b4c2c978bep-6;0.0249127
1648;27261224629;0x1.963951ad524d3p-6;0.0247939
1632;27000593364;0x1.925716f51b31p-6;0.0245569
1624;26862443589;0x1.904817115db3p-6;0.0244313
1618;26754786826;0x1.8ead69828cep-6;0.0243333
1616;26726782692;0x1.8e4295b91c104p-6;0.0243079
1614;26684495498;0x1.8da145a285788p-6;0.0242694
1610;26624219429;0x1.8cbb5649432p-6;0.0242146
1608;26598343593;0x1.8c58a0ea602ep-6;0.0241911
1600;26459054223;0x1.8a454823e61e7p-6;0.0240644
1586;26218503667;0x1.86afa77cfbed6p-6;0.0238456
1584;26193502076;0x1.865047df0264p-6;0.0238229
1568;25938857150;0x1.8284e32f850a8p-6;0.0235913
1562;25820532602;0x1.80c183de897e4p-6;0.0234836
1540;25467417957;0x1.7b7e7d594aca1p-6;0.0231625
1536;25402520440;0x1.7a86ecde12178p-6;0.0231035
1528;25267174029;0x1.78829ea37f66p-6;0.0229804
1520;25142024985;0x1.76a536c64612p-6;0.0228665
1504;24882849538;0x1.72c889c08a15ep-6;0.0226308
1496;24738824341;0x1.70a32025504ap-6;0.0224998
1488;24616917412;0x1.6ed216691219cp-6;0.022389
1472;24338969801;0x1.6aadcd3251a18p-6;0.0221362
1456;24078339617;0x1.66cb93887d1cp-6;0.0218991
1448;23947243895;0x1.64d77c5dffccdp-6;0.0217799
1440;23809244451;0x1.62c90f48f3b3p-6;0.0216544
1424;23543865888;0x1.5ed4b88807bep-6;0.021413
1416;23422087898;0x1.5d042cb689a38p-6;0.0213023
1408;23284225536;0x1.5af6458002ef8p-6;0.0211769
1392;23013992042;0x1.56ef699aa6fp-6;0.0209311
1376;22754475316;0x1.53116f4d297d4p-6;0.0206951
1368;22618587460;0x1.510b105119e7p-6;0.0205715
1360;22490485998;0x1.4f22653ba2a87p-6;0.020455
1344;22235736680;0x1.4b569a9a059e8p-6;0.0202233
1328;21959383802;0x1.473866be9eaap-6;0.0199719
1308;21628631870;0x1.424aaecf82e5p-6;0.0196711
1304;21565890164;0x1.415b579d27c68p-6;0.0196141
1300;21494463570;0x1.404adf14bef4p-6;0.0195491
1296;21428437236;0x1.3f4f003d15b52p-6;0.0194891
1280;21170537997;0x1.3b7731834f4e9p-6;0.0192545
1264;20895980021;0x1.375fd67d5f853p-6;0.0190048
1252;20689816095;0x1.344d6287c7ca8p-6;0.0188173
1244;20571605524;0x1.328a72853bb94p-6;0.0187098
1232;20372991767;0x1.2f94cbc5ea31p-6;0.0185291
1216;20112110907;0x1.2bb19d4eda712p-6;0.0182919
1200;19841162500;0x1.27a8074120aeep-6;0.0180454
1192;19705208946;0x1.25a1681cb5604p-6;0.0179218
1184;19577596824;0x1.23ba9ae621fdcp-6;0.0178057
1176;19441993113;0x1.21b551664603p-6;0.0176824
1168;19318173863;0x1.1fdcfc29f99cp-6;0.0175698
1152;19057545607;0x1.1bfac461db998p-6;0.0173327
1140;18846618143;0x1.18d62487d6b34p-6;0.0171409
1136;18776897458;0x1.17cc2dec8ebc8p-6;0.0170775
1128;18655286466;0x1.15fc453095cap-6;0.0169669
1124;18576380173;0x1.14cf44436276p-6;0.0168951
1120;18517694158;0x1.13ef65b3a2013p-6;0.0168417
1104;18252490697;0x1.0ffbb9f276401p-6;0.0166005
1088;17999262342;0x1.0c35bca1bdcc5p-6;0.0163702
1060;17515390643;0x1.04ffe9acf3214p-6;0.0159302
1048;17328555019;0x1.02373102eae96p-6;0.0157602
1000;16540306813;0x1.ecf086be8a028p-7;0.0150433
940;15533211067;0x1.ceecfedd8bf36p-7;0.0141274
932;15405312674;0x1.cb1d355119badp-7;0.0140111
912;15079227229;0x1.c1655faeb0efp-7;0.0137145
896;14822183347;0x1.b9bc48d9e4046p-7;0.0134807
884;14607053127;0x1.b352f8a3e474p-7;0.013285
768;12700199992;0x1.7a7ed61c5debp-7;0.0115508
754;12458663219;0x1.734c0e99b3e3ap-7;0.0113311
724;11964062370;0x1.648e8d510804p-7;0.0108813
640;10580692409;0x1.3b5446dcb9d0ap-7;0.00962308
610;10063475964;0x1.2bea3a7e6bdp-7;0.00915268
576;9513256681;0x1.1b846374a9608p-7;0.00865226
460;7588108041;0x1.c4495709e91p-8;0.00690134
448;7403088146;0x1.b942291253ep-8;0.00673307
288;4747753772;0x1.1afcf92cfef7p-8;0.00431806
152;2495044923;0x1.296eba778cdcp-9;0.00226923
8;112818087;0x1.ae5de9fb0bcp-14;0.000102607
