w;p;fpph;fppd
12552;207743717748;0x1.82f3ec8ba75d8p-3;0.188942
12336;204171904292;0x1.7c4cc0292189ap-3;0.185693
12256;202845299638;0x1.79d42d1db495p-3;0.184487
12201;201932665498;0x1.7820ff94d7cddp-3;0.183657
12184;201655727098;0x1.779cf19fd28c2p-3;0.183405
12127;200703724465;0x1.75d6fe5d8a87p-3;0.182539
11992;198476973240;0x1.71b13225c31cp-3;0.180514
11982;198308282608;0x1.7160c207853c8p-3;0.18036
11930;197448110962;0x1.6fc6989b91408p-3;0.179578
11884;196689874095;0x1.6e5d0a657d6dp-3;0.178888
11854;196191670016;0x1.6d6f7a78014f3p-3;0.178435
11796;195232503004;0x1.6ba61ca6e739bp-3;0.177563
11672;193181584277;0x1.67d4285ca9d35p-3;0.175698
11536;190929549747;0x1.63a24dcd9c309p-3;0.173649
11512;190531524594;0x1.62e482bf9175fp-3;0.173287
11488;190135451439;0x1.6227a5f97d098p-3;0.172927
11465;189748835455;0x1.616f4ba3f84a1p-3;0.172576
11342;187718749438;0x1.5da74667f2822p-3;0.170729
11337;187632269215;0x1.5d7e09bcfe681p-3;0.170651
11311;187200638863;0x1.5cb0387c7f17p-3;0.170258
11288;186825448842;0x1.5bfd50ec5343ap-3;0.169917
11272;186559228356;0x1.5b7e5f4e276f4p-3;0.169675
11152;184573861473;0x1.57cbacf30e368p-3;0.167869
11108;183844663104;0x1.566ff77a072bfp-3;0.167206
11068;183182660948;0x1.55344caaa7e9fp-3;0.166604
10992;181925852142;0x1.52dd019f75814p-3;0.165461
10912;180601855405;0x1.5065aced68da4p-3;0.164256
10848;179542860852;0x1.4e6cb521a52a8p-3;0.163293
10758;178052739330;0x1.4ba6298816a9p-3;0.161938
10723;177466610122;0x1.4a8eac8e55469p-3;0.161405
10600;175438423418;0x1.46c78f2bd5fbfp-3;0.15956
10464;173185172703;0x1.42952026f904bp-3;0.157511
10460;173122704745;0x1.427756ab4d18dp-3;0.157454
10451;172967033325;0x1.422d1bcf68d18p-3;0.157313
10420;172458297821;0x1.413a864ee86f8p-3;0.15685
10416;172392288787;0x1.411b0c90988ccp-3;0.15679
10411;172303828899;0x1.40f0de3d1f539p-3;0.156709
10408;172260550898;0x1.40dc3b4796f63p-3;0.15667
10379;171774434002;0x1.3ff46ed694382p-3;0.156228
10378;171760375153;0x1.3fedbaab8c56p-3;0.156215
10371;171639626464;0x1.3fb426d706788p-3;0.156105
10325;170877927101;0x1.3e48f1f5e9aafp-3;0.155413
10272;170008416104;0x1.3caa547b458a1p-3;0.154622
10096;167096796302;0x1.373df624759eep-3;0.151974
10048;166300938666;0x1.35c2778d5692ap-3;0.15125
10016;165773137643;0x1.34c6cab759626p-3;0.15077
9952;164712684452;0x1.32cd20dd2149p-3;0.149805
9924;164249022853;0x1.31f0098c2e3ep-3;0.149384
9904;163917698149;0x1.31520ca32a6e2p-3;0.149082
9901;163860741934;0x1.3136e3f9722b8p-3;0.14903
9884;163588320325;0x1.30b4fd622bc55p-3;0.148783
9864;163256517005;0x1.3016c60c6c3d2p-3;0.148481
9776;161799619733;0x1.2d601224acd8bp-3;0.147156
9768;161667799425;0x1.2d2136cc0dde4p-3;0.147036
9766;161633467570;0x1.2d10d7e592f26p-3;0.147005
9744;161269233270;0x1.2c6329b3b101dp-3;0.146674
9704;160608822879;0x1.2b284132f8054p-3;0.146073
9688;160343265677;0x1.2aa9a08c6bef5p-3;0.145831
9681;160214597102;0x1.2a6c45ef741dap-3;0.145714
9641;159557199730;0x1.2932cd3b94ee4p-3;0.145116
9568;158357010933;0x1.26f681cfab721p-3;0.144025
9481;156909576497;0x1.2444510989114p-3;0.142708
9478;156865281487;0x1.242f31ee7f095p-3;0.142668
9476;156834837258;0x1.2420ad98575dcp-3;0.14264
9473;156776598597;0x1.2404e8622eadbp-3;0.142587
9444;156307121396;0x1.23250b27a5ab6p-3;0.14216
9404;155642101843;0x1.21e7f0029d36ap-3;0.141556
9401;155585652256;0x1.21cd053103b61p-3;0.141504
9367;155018262294;0x1.20be77b8b17cbp-3;0.140988
9360;154915001652;0x1.208d3aa9a5f2fp-3;0.140894
9300;153921172924;0x1.1eb355ade60f4p-3;0.13999
9238;152894956567;0x1.1cc9ff20b9801p-3;0.139057
9196;152198794205;0x1.1b7e0a5ee83bcp-3;0.138424
9184;152002003811;0x1.1b20341b1bfcep-3;0.138245
9177;151878386541;0x1.1ae5421b69377p-3;0.138133
9176;151868751236;0x1.1ae0a9ec2224fp-3;0.138124
9103;150648269473;0x1.189ab1550c94cp-3;0.137014
9096;150545837530;0x1.1869d96ed2fecp-3;0.136921
9088;150413343238;0x1.182aabd03319dp-3;0.1368
9067;150052839292;0x1.177ec4fbe04e6p-3;0.136472
9044;149684069553;0x1.16ceed258b071p-3;0.136137
9002;148988263003;0x1.158323d2dfbfap-3;0.135504
8998;148923436789;0x1.15643a77ab773p-3;0.135445
8948;148095662056;0x1.13d983bf47a54p-3;0.134692
8932;147830765086;0x1.135b33b0f42b5p-3;0.134451
8920;147631954372;0x1.12fc66ce27ee4p-3;0.13427
8874;146868045179;0x1.1190242bde718p-3;0.133576
8848;146440467636;0x1.10c441a5a541ap-3;0.133187
8798;145608258491;0x1.0f376d9ddb5cep-3;0.13243
8752;144851571062;0x1.0dce9c8bb6bep-3;0.131742
8732;144519703408;0x1.0d305d5b8371bp-3;0.13144
8711;144160909034;0x1.0c8547375752p-3;0.131114
8665;143398202566;0x1.0b19976637da1p-3;0.13042
8648;143129653933;0x1.0a9989956c1fp-3;0.130176
8624;142733839615;0x1.09dccc67f8b64p-3;0.129816
8570;141835980483;0x1.0830aa7618f2ap-3;0.128999
8536;141277017233;0x1.072621a488606p-3;0.128491
8519;140982559708;0x1.0699b91ee452cp-3;0.128223
8480;140348728770;0x1.056b7d2e12f9ep-3;0.127646
8444;139754720122;0x1.04503e5bd206fp-3;0.127106
8340;138032360989;0x1.011af570ee4f2p-3;0.12554
8328;137833493460;0x1.00bc219ea100ap-3;0.125359
8264;136773962928;0x1.fd85d0cb0f1dep-4;0.124395
8256;136641803644;0x1.fd07c757c0ecap-4;0.124275
8240;136376906673;0x1.fc0b273b19f9p-4;0.124034
8216;135979682547;0x1.fa9054af3333cp-4;0.123673
8156;134987413970;0x1.f6de079d23e14p-4;0.12277
8116;134325377187;0x1.f466a98a3b582p-4;0.122168
8099;134032386574;0x1.f34f3ea0e07a8p-4;0.121902
8080;133729777500;0x1.f22ea775ce3e1p-4;0.121627
8079;133698156395;0x1.f2107f76b5f17p-4;0.121598
8059;133369607312;0x1.f0d72b4907233p-4;0.121299
8051;133238320452;0x1.f059f6d441f43p-4;0.12118
8046;133164065945;0x1.f013264991e9bp-4;0.121112
8040;133067343594;0x1.efb6e86eaf391p-4;0.121024
7984;132139531900;0x1.ec4213e7c9df2p-4;0.12018
7968;131874111493;0x1.eb44f40056b9cp-4;0.119939
7935;131320189029;0x1.e934b1065a188p-4;0.119435
7931;131250802250;0x1.e8f284e4aa03p-4;0.119372
7929;131214955238;0x1.e8d0552e6f45ap-4;0.119339
7904;130814637398;0x1.e7528f556da96p-4;0.118975
7896;130683219839;0x1.e6d53af7f2d48p-4;0.118856
7811;129265488462;0x1.e18d2d24e2808p-4;0.117566
7768;128565387188;0x1.def181fb4c5fp-4;0.11693
7710;127601532286;0x1.db5a4dd7e5ccep-4;0.116053
7688;127241334294;0x1.da02cae169d24p-4;0.115725
7660;126777028065;0x1.d847fede1cd23p-4;0.115303
7658;126743130971;0x1.d827ab35b46c8p-4;0.115272
7624;126181779182;0x1.d610526eead6dp-4;0.114762
7600;125784712563;0x1.d495a65733068p-4;0.114401
7576;125387163613;0x1.d31a847dd3ac6p-4;0.114039
7556;125055236637;0x1.d1ddf7a1ddfeap-4;0.113737
7536;124725584517;0x1.d0a3962852b08p-4;0.113437
7512;124328808290;0x1.cf2930f624b36p-4;0.113076
7468;123598837951;0x1.cc71098bfad9cp-4;0.112412
7440;123136526070;0x1.cab8246f6351p-4;0.111992
7368;121944348001;0x1.c6473156177ap-4;0.110908
7304;120885018388;0x1.c254eff14c93cp-4;0.109944
7250;119989168188;0x1.befe9683caa5cp-4;0.10913
7240;119824774528;0x1.be61cf5807412p-4;0.10898
7222;119524514979;0x1.bd4375ca39184p-4;0.108707
7152;118370483637;0x1.b8f6e3db53568p-4;0.107657
7144;118236318407;0x1.b876f0ac74853p-4;0.107535
7124;117905676409;0x1.b73b9d8797a32p-4;0.107235
7080;117177341860;0x1.b485057a48d3p-4;0.106572
7056;116780884261;0x1.b30aee12549c4p-4;0.106212
6980;115521316387;0x1.ae59b66236e94p-4;0.105066
6944;114926717796;0x1.ac22a8b647e6ep-4;0.104525
6936;114793601487;0x1.aba3b59cfff08p-4;0.104404
6912;114397686100;0x1.aa2a229547334p-4;0.104044
6888;114000549153;0x1.a8af65521b1aep-4;0.103683
6858;113499974906;0x1.a6d202cfacbecp-4;0.103228
6824;112940544161;0x1.a4bc7f0a18b06p-4;0.102719
6814;112771824229;0x1.a41b97a6557a8p-4;0.102565
6776;112145662346;0x1.a1c67018a70e9p-4;0.101996
6768;112014270909;0x1.a149221bd8642p-4;0.101876
6752;111748434664;0x1.a04b9cae8cd61p-4;0.101635
6652;110093849519;0x1.9a21ad3af785bp-4;0.10013
6546;108336248922;0x1.93957f85a6c18p-4;0.0985312
6496;107510712929;0x1.908234a614e7fp-4;0.0977804
6494;107477398098;0x1.90626f252d05p-4;0.0977501
6480;107246777097;0x1.8f867f30949dp-4;0.0975404
6412;106119769713;0x1.8b53b2e71efecp-4;0.0965154
6376;105524732858;0x1.891c3a3ba0e4ap-4;0.0959742
6368;105392929091;0x1.889e879431d88p-4;0.0958543
6344;104997555586;0x1.872578d82262bp-4;0.0954947
6282;103967860792;0x1.834f7a8387208p-4;0.0945582
6256;103540139504;0x1.81b7925f0abf2p-4;0.0941692
6234;103171399015;0x1.8057e9d673278p-4;0.0938338
6216;102878362756;0x1.7f4073c84ed2dp-4;0.0935673
6172;102148250204;0x1.7c8829a5c58f8p-4;0.0929033
6158;101913646070;0x1.7ba86d3f6eb7p-4;0.0926899
6112;101156635818;0x1.78d67c4aa5573p-4;0.0920014
6104;101023828124;0x1.7857d489c0a71p-4;0.0918806
6096;100890831194;0x1.77d8fe95ab21cp-4;0.0917597
6094;100855263620;0x1.77b7131843d62p-4;0.0917273
6008;99434208693;0x1.726bd9db578a8p-4;0.0904349
5992;99169656430;0x1.716f8de6e5b2cp-4;0.0901943
5990;99133437771;0x1.714d0374bb0d4p-4;0.0901613
5980;98970535905;0x1.70b1a87e16a87p-4;0.0900132
5936;98242566688;0x1.6dfb69a2079b6p-4;0.0893511
5920;97978457273;0x1.6cff89cb97ffp-4;0.0891109
5896;97580453880;0x1.6b83f8ff8993ep-4;0.0887489
5890;97479358831;0x1.6b238f96fe01ep-4;0.088657
5816;96256995355;0x1.6695d301bd1a2p-4;0.0875452
5804;96057433259;0x1.65d781cab4124p-4;0.0873637
5796;95925316878;0x1.655982d0e84ep-4;0.0872436
5710;94500256498;0x1.600a77af24eb8p-4;0.0859475
5680;94006383194;0x1.5e337925a1c18p-4;0.0854983
5660;93674409066;0x1.5cf6e0c6ac796p-4;0.0851964
5626;93108501891;0x1.5adb2fd832462p-4;0.0846817
5592;92548692329;0x1.58c54f9693f09p-4;0.0841725
5540;91688495997;0x1.5590f6b7dc8d6p-4;0.0833902
5534;91585337917;0x1.552e95a3d2153p-4;0.0832964
5532;91555934641;0x1.55128b1b192b1p-4;0.0832696
5528;91490744294;0x1.54d45f7e63c9p-4;0.0832103
5520;91357636166;0x1.54556e6462257p-4;0.0830893
5504;91093653584;0x1.5359ad8504ff8p-4;0.0828492
5476;90627198717;0x1.519cd4efd2216p-4;0.082425
5376;88974816002;0x1.4b74ff3022da4p-4;0.0809221
5312;87914916819;0x1.478232bd3b49ap-4;0.0799582
5248;86855520149;0x1.438fe0f95c36ep-4;0.0789946
4872;80630626118;0x1.2c5f5b746a209p-4;0.0733331
4864;80500166700;0x1.2be2f102cdb07p-4;0.0732145
4832;79971447996;0x1.29eab74bc8902p-4;0.0727336
4822;79802238594;0x1.2949586827cfep-4;0.0725797
4808;79573444564;0x1.286f267d47d04p-4;0.0723716
4780;79108975721;0x1.26b432c695ccep-4;0.0719492
4772;78976164843;0x1.26358a3eb6c6ep-4;0.0718284
4768;78911917465;0x1.25f844d995accp-4;0.07177
4736;78381228516;0x1.23fe2a1e4b65p-4;0.0712873
4720;78116599037;0x1.2301cb4fd1a47p-4;0.0710466
4656;77057506507;0x1.1f0fc3ccb894cp-4;0.0700834
4640;76792252092;0x1.1e12cc6bc7466p-4;0.0698421
4620;76460626530;0x1.1cd6892625634p-4;0.0695405
4608;76262727604;0x1.1c19cdfb4c122p-4;0.0693605
4528;74938762712;0x1.172b2c5d8495p-4;0.0681564
4512;74674752275;0x1.162f64b13b26p-4;0.0679163
4492;74343396462;0x1.14f36346e79d4p-4;0.0676149
4388;72620728540;0x1.0e88860dcdb88p-4;0.0660482
4300;71165140120;0x1.091c5dc9812dbp-4;0.0647243
4288;70966439989;0x1.085edf03549bep-4;0.0645436
4228;69971695153;0x1.04aa35631b3cbp-4;0.0636389
4216;69775239997;0x1.03eedab3d0916p-4;0.0634602
4192;69378016181;0x1.0274083b51255p-4;0.0630989
4176;69113242886;0x1.017786506e684p-4;0.0628581
4172;69043943828;0x1.01356f9945b7ep-4;0.0627951
4164;68911943071;0x1.00b78cd9f201p-4;0.062675
4160;68848175193;0x1.007abc8595f08p-4;0.0626171
4128;68319660858;0x1.fd0569674458ap-5;0.0621364
4116;68121717545;0x1.fb8bdd653e068p-5;0.0619563
4112;68053128937;0x1.fb090add2184p-5;0.061894
4096;67790308158;0x1.f913c067d020ep-5;0.0616549
4080;67525215462;0x1.f71a209ccbb4fp-5;0.0614138
4040;66863545525;0x1.f22c1796a5478p-5;0.060812
4012;66399547707;0x1.eeb7162771a48p-5;0.06039
3976;65803430539;0x1.ea4615516838ap-5;0.0598479
3928;65007767857;0x1.e4587a263f16cp-5;0.0591242
3908;64676693741;0x1.e1e100ddbf62cp-5;0.0588231
3856;63817837020;0x1.db7add3b8895bp-5;0.058042
3776;62493435725;0x1.d19cc4e9a4027p-5;0.0568374
3768;62360995025;0x1.d0a0289a2852p-5;0.056717
3728;61698636957;0x1.cbb0cf93be9f8p-5;0.0561146
3668;60703655728;0x1.c44708e61e659p-5;0.0552097
3664;60639480876;0x1.c3cca1858d3f4p-5;0.0551513
3648;60375651886;0x1.c1d56ac5dde32p-5;0.0549113
3600;59579501114;0x1.bbe6e14751994p-5;0.0541872
3584;59315626964;0x1.b9ef947a99614p-5;0.0539472
3508;58055460963;0x1.b08c010c63abcp-5;0.0528011
3458;57225739509;0x1.aa5d6f9ead9a6p-5;0.0520465
3456;57197227694;0x1.aa270dd5cc40ep-5;0.0520206
3454;57159008046;0x1.a9de27e5c3e8fp-5;0.0519858
3406;56365011984;0x1.a3f3ba820a756p-5;0.0512637
3392;56137559810;0x1.a241e5e04d7dap-5;0.0510568
3384;56004671528;0x1.a1446f050f8ecp-5;0.050936
3382;55966510269;0x1.a0fba597b8bbp-5;0.0509012
3366;55704266565;0x1.9f0774e8aa808p-5;0.0506627
3360;55608380000;0x1.9e50914c1f628p-5;0.0505755
3344;55343132625;0x1.9c56a5fa37924p-5;0.0503343
3328;55078844560;0x1.9a5e8f121b548p-5;0.0500939
3296;54549287471;0x1.966c8245ed431p-5;0.0496123
3280;54285295505;0x1.9474fbf22eebp-5;0.0493722
3272;54150586862;0x1.93740c3dc6dcp-5;0.0492497
3264;54019487568;0x1.9279feea10f88p-5;0.0491304
3248;53753791859;0x1.907f38ae68396p-5;0.0488888
3220;53289524117;0x1.8d09b372a5b8fp-5;0.0484665
3216;53224097300;0x1.8c8ce8c285f92p-5;0.048407
3200;52959303468;0x1.8a93dae5809e8p-5;0.0481662
3136;51901391053;0x1.82b20c19ad1eep-5;0.047204
3130;51797989560;0x1.81ecd31706f9ep-5;0.04711
3104;51370825763;0x1.7ebe130464334p-5;0.0467215
3068;50775399240;0x1.7a4e636901118p-5;0.04618
3040;50310988711;0x1.76d89874fd297p-5;0.0457576
3008;49782998768;0x1.72e988de0ce0cp-5;0.0452774
2976;49253040676;0x1.6ef6b8449cda7p-5;0.0447954
2960;48987561925;0x1.6cfc5bf8a786p-5;0.0445539
2944;48723246685;0x1.6b0437cbba71ap-5;0.0443135
2904;48061002441;0x1.661516592ae3p-5;0.0437112
2880;47663772240;0x1.631f6e4a1791cp-5;0.0433499
2868;47464858518;0x1.61a40872c9f9p-5;0.043169
2864;47398692079;0x1.6125d49df74cap-5;0.0431089
2834;46898924168;0x1.5d6c995119442p-5;0.0426543
2828;46802533229;0x1.5cb4bf6db4782p-5;0.0425667
2800;46339653182;0x1.5941dfc7dfddp-5;0.0421457
2772;45874565369;0x1.55caca1f3d4c4p-5;0.0417227
2720;45016234148;0x1.4f65a714825a5p-5;0.040942
2640;43690372788;0x1.4584c5d6941d4p-5;0.0397362
2624;43428016277;0x1.43905e12a4025p-5;0.0394976
2620;43360115800;0x1.430edb8b0c1ep-5;0.0394358
2616;43291620965;0x1.428c36ccb140cp-5;0.0393735
2600;43029310410;0x1.4097e5794b0a8p-5;0.0391349
2576;42630918437;0x1.3da00624a75d8p-5;0.0387726
2560;42367044287;0x1.3ba8b957ef25p-5;0.0385326
2536;41969600883;0x1.38b2a92e7a22p-5;0.0381711
2520;41704816631;0x1.36b99ffef0c8p-5;0.0379303
2496;41308381491;0x1.33c57c266e6d1p-5;0.0375698
2464;40777876936;0x1.2fd1a0b9136bp-5;0.0370873
2460;40710372030;0x1.2f50df57df61p-5;0.0370259
2440;40380146488;0x1.2cdb04670de58p-5;0.0367255
2432;40249510451;0x1.2be1d9466cd88p-5;0.0366067
2424;40114653365;0x1.2ae0a116b234p-5;0.0364841
2384;39453931084;0x1.25f466c99f9ap-5;0.0358831
2376;39320704780;0x1.24f64ae19f74p-5;0.035762
2352;38924347771;0x1.22024d2f6b15ap-5;0.0354015
2320;38395099493;0x1.1e10d72cb2a88p-5;0.0349201
2310;38226363778;0x1.1ccf00b0485cp-5;0.0347667
2292;37929743499;0x1.1a993e91701bcp-5;0.0344969
2288;37866202292;0x1.1a200c9692b64p-5;0.0344391
2276;37664444945;0x1.189f3a422ca4cp-5;0.0342556
2272;37600960315;0x1.182623e77a7ap-5;0.0341979
2266;37498113147;0x1.1761f98f730bcp-5;0.0341043
2264;37467414955;0x1.17276c357bf88p-5;0.0340764
2260;37398640321;0x1.16a43ed8383ap-5;0.0340139
2256;37335967865;0x1.162cb50f201b4p-5;0.0339569
2240;37071532408;0x1.1434562f0c1ccp-5;0.0337164
2216;36674070736;0x1.113e3d1a151c4p-5;0.0333549
2208;36541942515;0x1.1042395e60b67p-5;0.0332347
2176;36011333575;0x1.0c4e2af8e4acp-5;0.0327521
2148;35547391200;0x1.08d9449c129b8p-5;0.0323302
2144;35481397833;0x1.085b65493334ap-5;0.0322701
2112;34953398228;0x1.046c50fa9508bp-5;0.0317899
2090;34584964512;0x1.01ad95b41882p-5;0.0314548
2088;34554334385;0x1.017329962896cp-5;0.031427
2082;34451381854;0x1.00aecbcbcfbecp-5;0.0313333
2080;34421643469;0x1.00761319be978p-5;0.0313063
2074;34321452322;0x1.ff6df34885c1ep-6;0.0312152
2072;34290950146;0x1.fef9980093b58p-6;0.0311874
2064;34156653254;0x1.fcf94ab1b47ap-6;0.0310653
2048;33893538628;0x1.f90d96d13397dp-6;0.030826
2016;33363581578;0x1.f127f6a28b768p-6;0.030344
1980;32766437701;0x1.e8420a5178fap-6;0.0298009
1976;32701460481;0x1.e74a2c00549f4p-6;0.0297418
1968;32568344172;0x1.e54e5f9b34c58p-6;0.0296207
1952;32303346325;0x1.e15b7ca578f01p-6;0.0293797
1936;32040193619;0x1.dd6fa394d0e48p-6;0.0291404
1926;31868512269;0x1.dae0ba0359f4p-6;0.0289842
1920;31775028405;0x1.d97c1d2d5f798p-6;0.0288992
1908;31576170951;0x1.d6858871d4838p-6;0.0287184
1894;31339653292;0x1.d2ff4a2b110f8p-6;0.0285032
1892;31310352178;0x1.d28f83cc8f056p-6;0.0284766
1888;31244331788;0x1.d193aac302f2p-6;0.0284166
1880;31111400142;0x1.cf9892b3964ep-6;0.0282957
1878;31077669398;0x1.cf17e685b9d5bp-6;0.028265
1872;30980531562;0x1.cda5595a9b648p-6;0.0281766
1856;30715460100;0x1.c9b22e8108b18p-6;0.0279355
1844;30514949906;0x1.c6b54bc4af2ep-6;0.0277532
1824;30185717771;0x1.c1cd6002c61ap-6;0.0274538
1820;30120029918;0x1.c0d2cbb7a68p-6;0.027394
1800;29787796147;0x1.bbdf6cacca738p-6;0.0270918
1796;29721085235;0x1.bae0f14ccf95p-6;0.0270312
1792;29656259020;0x1.b9e9a6732dfccp-6;0.0269722
1784;29523922511;0x1.b7f0d393e21b4p-6;0.0268519
1776;29390916554;0x1.b5f572f2bccbp-6;0.0267309
1760;29126563526;0x1.b20505b194188p-6;0.0264905
1756;29059868195;0x1.b1069988e5f9p-6;0.0264298
1744;28861777077;0x1.ae12f12d5d0cp-6;0.0262496
1742;28827151021;0x1.ad8edaab74564p-6;0.0262181
1732;28662026540;0x1.ab18f44b1d9b8p-6;0.026068
1728;28598829484;0x1.aa27e06b3e594p-6;0.0260105
1712;28332164025;0x1.a62ea0ee450fep-6;0.025768
1702;28163076968;0x1.a3a99cda2a6ep-6;0.0256142
1696;28067351877;0x1.a23c73515077p-6;0.0255271
1680;27801563379;0x1.9e468c3cc45c8p-6;0.0252854
1664;27537087660;0x1.9a55a72b1b371p-6;0.0250448
1656;27404166012;0x1.985a98df2862p-6;0.0249239
1648;27273071495;0x1.966682e1e0cdcp-6;0.0248047
1632;27008022264;0x1.92736dbe253p-6;0.0245637
1624;26875050877;0x1.90782edf7913p-6;0.0244427
1618;26769948187;0x1.8ee73f86e79d4p-6;0.0243471
1616;26742966563;0x1.8e805248cea9ep-6;0.0243226
1614;26706681836;0x1.8df5e7fb012dcp-6;0.0242896
1610;26638661327;0x1.8cf26db3d2e14p-6;0.0242277
1608;26609959485;0x1.8c84f08f766cp-6;0.0242016
1600;26477964722;0x1.8a8d6b6c95ad2p-6;0.0240816
1586;26241685915;0x1.87081666d3eep-6;0.0238667
1584;26213610191;0x1.869cfcb3f75ap-6;0.0238411
1568;25949738846;0x1.82ae65d79b42p-6;0.0236011
1562;25844595205;0x1.811d4e8158c8p-6;0.0235055
1540;25484226271;0x1.7bbe9bb7f5b68p-6;0.0231778
1536;25419538202;0x1.7ac7d7c69c06p-6;0.0231189
1528;25286230836;0x1.78cb50cd29cap-6;0.0229977
1520;25154441326;0x1.76d4941b83698p-6;0.0228778
1504;24889567809;0x1.72e22a904b2d6p-6;0.0226369
1496;24755601440;0x1.70e3200826edp-6;0.0225151
1488;24623380656;0x1.6eeabe2c256d2p-6;0.0223948
1472;24359280986;0x1.6afb48568d0cp-6;0.0221546
1456;24094732843;0x1.670a1c8af79ccp-6;0.021914
1448;23962662327;0x1.65124d6dc94a5p-6;0.0217939
1440;23829409222;0x1.6315fb718e438p-6;0.0216727
1424;23565080133;0x1.5f25a5917441p-6;0.0214323
1416;23431604703;0x1.5d287a77c1902p-6;0.0213109
1408;23300099328;0x1.5b32d3401917dp-6;0.0211913
1392;23033959752;0x1.573b95522a294p-6;0.0209493
1376;22771026771;0x1.535092d4e2cp-6;0.0207101
1368;22637837394;0x1.51547f14ac73p-6;0.020589
1360;22506388741;0x1.4f5f0f41559ep-6;0.0204694
1344;22241944575;0x1.4b6e48ffec01cp-6;0.0202289
1328;21975907649;0x1.47776f507cf55p-6;0.019987
1308;21645354719;0x1.428a79b7f448p-6;0.0196863
1304;21580548478;0x1.4193425fbd3c1p-6;0.0196274
1300;21512729249;0x1.40908ca867728p-6;0.0195657
1296;21446587949;0x1.3f943d8b6e8c8p-6;0.0195056
1280;21182930216;0x1.3ba6774a23b68p-6;0.0192658
1264;20916025463;0x1.37ac4e1dfa38p-6;0.019023
1252;20716812050;0x1.34b45dc48119ep-6;0.0188418
1244;20585419413;0x1.32bf24a545054p-6;0.0187223
1232;20387611402;0x1.2fcc90c2bfc54p-6;0.0185424
1216;20122957600;0x1.2bdafdc81a034p-6;0.0183017
1200;19857769640;0x1.27e7612a16d4p-6;0.0180605
1192;19724405934;0x1.25eaa32b87344p-6;0.0179392
1184;19592052241;0x1.23f1bf8451bb4p-6;0.0178189
1176;19458856473;0x1.21f5a5864767p-6;0.0176977
1168;19329497688;0x1.20082e962dfa8p-6;0.0175801
1152;19064450270;0x1.1c151b379d986p-6;0.017339
1140;18863042821;0x1.1914cc416282p-6;0.0171558
1136;18797426595;0x1.181a7de8c06fp-6;0.0170962
1128;18665337354;0x1.16229c82b4ac8p-6;0.016976
1124;18599793626;0x1.152894f699407p-6;0.0169164
1120;18534298062;0x1.142ebc739eccp-6;0.0168568
1104;18268200408;0x1.1037a776044a8p-6;0.0166148
1088;18005604008;0x1.0c4dedaa308e7p-6;0.016376
1060;17538306021;0x1.055753f94c794p-6;0.015951
1048;17342726376;0x1.026d403a246f5p-6;0.0157731
1000;16546643226;0x1.ed20de8d7b58p-7;0.0150491
940;15552699171;0x1.cf81ad91e8dfp-7;0.0141451
932;15421693428;0x1.cb9a2efa5a2p-7;0.0140259
912;15091886079;0x1.c1c5f3ffa142p-7;0.013726
896;14828035329;0x1.b9e8ee80ed3d6p-7;0.013486
884;14627025735;0x1.b3eb59a3ae7fp-7;0.0133032
768;12706830890;0x1.7ab16d1554d3p-7;0.0115568
754;12472468125;0x1.73b5614e9352p-7;0.0113436
724;11978239132;0x1.64fab64e2d08p-7;0.0108941
640;10590201628;0x1.3b9cd38e195cp-7;0.00963173
610;10088562402;0x1.2ca99f7129cdp-7;0.00917549
576;9529104585;0x1.1bfd4c64dbffcp-7;0.00866667
460;7608687862;0x1.c5835cf65f9cp-8;0.00692006
448;7413070986;0x1.b9da7c8a88b2p-8;0.00674215
288;4761222354;0x1.1bca7cd23abdp-8;0.00433031
152;2512737081;0x1.2b8aa672dedp-9;0.00228532
8;126556551;0x1.e2c661d3ab8p-14;0.000115103
