w;p;fpph;fppd
12336;204018154059;0x1.7c036fd25a5ddp-3;0.185553
12256;201552269601;0x1.776b9c890febcp-3;0.183311
12201;201729177677;0x1.77bff7c26f59ep-3;0.183472
12184;200608905525;0x1.75a9c7c9aa38dp-3;0.182453
12127;200110025071;0x1.74bbe54b7aed2p-3;0.181999
11992;197124730981;0x1.6f2c65832aa2bp-3;0.179284
11982;198337436956;0x1.716ea8e8e33aap-3;0.180387
11930;196823414929;0x1.6e9cb7c48e18p-3;0.17901
11884;196938034117;0x1.6ed35f5e2ad29p-3;0.179114
11854;195719481019;0x1.6c8e5235d8c0fp-3;0.178006
11796;195320703831;0x1.6bd02b5abf4cep-3;0.177643
11672;192993269014;0x1.677a5ca8b0bbep-3;0.175526
11536;189395876425;0x1.60c6fdd24debap-3;0.172255
11512;190412265006;0x1.62aba4b177d8ep-3;0.173179
11488;188675632039;0x1.5f6f8d5d38c8p-3;0.171599
11465;188002803835;0x1.5e2eb903dc644p-3;0.170988
11342;186450381581;0x1.5b4a78586fb2cp-3;0.169576
11337;184792165007;0x1.5833c5547d762p-3;0.168067
11311;184904406105;0x1.58694aa2c975p-3;0.16817
11288;184753859446;0x1.5821815bb6cfep-3;0.168033
11272;184265555447;0x1.5738a9efbff34p-3;0.167589
11152;185053294300;0x1.58b04976e295ap-3;0.168305
11108;182039250097;0x1.531314258f6e7p-3;0.165564
11068;183251937962;0x1.5555555555555p-3;0.166667
10992;182301764788;0x1.53904165a0b8cp-3;0.165802
10912;180835705646;0x1.50d52f1975d14p-3;0.164469
10848;178324595019;0x1.4c27cb0a5ea46p-3;0.162185
10758;176933025501;0x1.49903db6ea053p-3;0.16092
10723;176099149726;0x1.48029e3cf60cp-3;0.160161
10600;175398375956;0x1.46b47690a7eb9p-3;0.159524
10464;172533607247;0x1.415e6f5a7bab3p-3;0.156918
10460;172900042527;0x1.420d2a38fc6f4p-3;0.157252
10451;171435510673;0x1.3f52d25c8b49p-3;0.15592
10420;171467522358;0x1.3f621609b6778p-3;0.155949
10416;171498193249;0x1.3f70b60b0cc9p-3;0.155977
10411;170479614223;0x1.3d8b03c87fd3ep-3;0.15505
10408;171153666981;0x1.3ecc6d9d2eb1cp-3;0.155663
10379;169885742395;0x1.3c6fd5a9dba78p-3;0.15451
10378;171435510673;0x1.3f52d25c8b49p-3;0.15592
10371;169390676592;0x1.3b83c4d383ac4p-3;0.15406
10325;168168346309;0x1.393cea962d984p-3;0.152948
10272;168125164676;0x1.392853642488p-3;0.152909
10096;166162172136;0x1.35804c474442cp-3;0.151124
10048;164566583858;0x1.32877651916a4p-3;0.149672
10016;164092645436;0x1.31a57881e65a1p-3;0.149241
9952;163351270621;0x1.3043f4a6eeeffp-3;0.148567
9924;162877094315;0x1.2f61d9cd5b22dp-3;0.148136
9904;162370903741;0x1.2e707af5ee48cp-3;0.147675
9901;163840609697;0x1.312d4a6d08d64p-3;0.149012
9884;162326414237;0x1.2e5b441cebff4p-3;0.147635
9864;161803951684;0x1.2d6222f2278d8p-3;0.14716
9776;159664718254;0x1.2966120d71028p-3;0.145214
9768;161585437642;0x1.2cf9f0de56f5p-3;0.146961
9766;160704315804;0x1.2b55ca0ce5e08p-3;0.14616
9744;160399166143;0x1.2ac44855fd7e4p-3;0.145882
9704;159281729615;0x1.28af7282792bap-3;0.144866
9688;157820471419;0x1.25f6aa43dbac8p-3;0.143537
9681;158663905655;0x1.2788d88bb9b29p-3;0.144304
9641;158829063052;0x1.27d7995c62cd8p-3;0.144454
9568;156993777267;0x1.246c77739859ep-3;0.142785
9481;157073089682;0x1.2492492492492p-3;0.142857
9478;154718908385;0x1.202fb97f0aa5cp-3;0.140716
9476;154005425096;0x1.1edb825e45668p-3;0.140067
9473;155136808514;0x1.20f6feb213cb5p-3;0.141096
9444;154005425096;0x1.1edb825e45668p-3;0.140067
9404;155840572015;0x1.22469353792ap-3;0.141736
9401;155121754232;0x1.20efd103c279cp-3;0.141082
9367;154005425096;0x1.1edb825e45668p-3;0.140067
9360;153121179036;0x1.1d35de2ce092p-3;0.139263
9300;152881466184;0x1.1cc3905a45d42p-3;0.139045
9238;150415835171;0x1.182bdc011a8a3p-3;0.136802
9196;151089994206;0x1.196d52cef3398p-3;0.137416
9184;151461522067;0x1.1a1e7b549eea1p-3;0.137753
9177;150233871194;0x1.17d5179ad315dp-3;0.136637
9176;150886132073;0x1.190c1d4b4d264p-3;0.13723
9103;149240521552;0x1.15fb6d1a861fdp-3;0.135733
9096;148416134515;0x1.147253eb9d872p-3;0.134984
9088;147887353837;0x1.13762f7f6932p-3;0.134503
9067;149217300869;0x1.15f05a8c2fea8p-3;0.135712
9044;148551300699;0x1.14b2c7b2df801p-3;0.135107
9002;147975963865;0x1.13a07026c87f2p-3;0.134583
8998;147397374187;0x1.128c8b875d76p-3;0.134057
8948;146626707693;0x1.111d100769e18p-3;0.133356
8932;146142729614;0x1.103648ac728e3p-3;0.132916
8920;145849032738;0x1.0faa3d0112d2ep-3;0.132649
8874;145857476063;0x1.0fae43aefe6ecp-3;0.132657
8848;145329783460;0x1.0eb2a41521936p-3;0.132177
8798;144751206249;0x1.0d9ec0fb4cd3dp-3;0.13165
8752;143737803406;0x1.0bbb869474275p-3;0.130729
8732;142230091309;0x1.08ec97b16b618p-3;0.129358
8711;142533160050;0x1.097d1b639521ep-3;0.129633
8665;141829439288;0x1.082d8bf9c0349p-3;0.128993
8648;142843601979;0x1.0a112321dc06dp-3;0.129915
8624;142638424242;0x1.09af4d059455fp-3;0.129729
8570;140924544666;0x1.067e0f34d6da5p-3;0.12817
8536;138977982650;0x1.02ddddc5d3818p-3;0.1264
8519;140693345366;0x1.060fd0a2b5b4dp-3;0.12796
8480;139038055760;0x1.02fa82ea8029cp-3;0.126454
8444;138724923194;0x1.026532b9d6aedp-3;0.12617
8340;136916161890;0x1.fe0d6d562704ap-4;0.124525
8328;136470374615;0x1.fc644a8d785d4p-4;0.124119
8264;133461113310;0x1.f12e6f9de1258p-4;0.121382
8256;136132794054;0x1.fb22596c6d834p-4;0.123812
8240;135810395913;0x1.f9eee2f0923c6p-4;0.123519
8216;135250018526;0x1.f7d8780dea0f1p-4;0.123009
8156;134713703315;0x1.f5d8ffb937b4cp-4;0.122521
8116;133499162463;0x1.f152b8f5fd64bp-4;0.121417
8099;132791160796;0x1.eeaf84fdcab3p-4;0.120773
8080;131431301687;0x1.e99ea8237fa6cp-4;0.119536
8079;131257981979;0x1.e8f95dc1bd264p-4;0.119378
8059;131447107354;0x1.e9adbaf1a2fdp-4;0.11955
8051;131885392104;0x1.eb4fb60e83f7p-4;0.119949
8046;131081891923;0x1.e8516f0538d97p-4;0.119218
8040;132331323145;0x1.ecf8fbf091472p-4;0.120355
7984;130991031015;0x1.e7fac82e73f32p-4;0.119136
7968;129360541894;0x1.e1e7d38c66cdp-4;0.117653
7935;129745515560;0x1.e356f74289235p-4;0.118003
7931;130752839683;0x1.e717a00032146p-4;0.118919
7929;129725989609;0x1.e344582e90dp-4;0.117985
7904;128953340210;0x1.e0637d1323cf6p-4;0.117282
7896;129276039186;0x1.e1973d012574ep-4;0.117576
7811;127734885005;0x1.dbd97aa8dbbb8p-4;0.116174
7768;127081406992;0x1.d96a46210fac8p-4;0.11558
7710;127011144409;0x1.d927442d9983p-4;0.115516
7688;125869693663;0x1.d4e6b1adf554p-4;0.114478
7660;125802803395;0x1.d4a6e70c327f4p-4;0.114417
7658;125532619162;0x1.d3a53c19ac266p-4;0.114171
7624;125547531487;0x1.d3b374cdfa5abp-4;0.114185
7600;124976971620;0x1.d19353f64369cp-4;0.113666
7576;123725256049;0x1.cce9995717918p-4;0.112527
7556;125239981937;0x1.d28e27771a052p-4;0.113905
7536;124065339523;0x1.ce2ded8838dbdp-4;0.112837
7512;123231973513;0x1.cb132b0892ac6p-4;0.112079
7468;121221666353;0x1.c395fd6313ep-4;0.11025
7440;121301935659;0x1.c3e28a62b9aa8p-4;0.110323
7368;119800677014;0x1.be4ad4296eff8p-4;0.108958
7304;117964571550;0x1.b773c839e1d7p-4;0.107288
7250;117671705854;0x1.b65c7bcfe4c13p-4;0.107022
7240;117967163785;0x1.b77641189086ap-4;0.107291
7222;118739939842;0x1.ba573b2028d4cp-4;0.107993
7152;116779202876;0x1.b3095393c531p-4;0.10621
7144;115863591421;0x1.afa0219fda1c8p-4;0.105377
7124;116130451015;0x1.b09ea0e47deecp-4;0.10562
7080;117008149771;0x1.b3e3aad0bd822p-4;0.106418
7056;115535798665;0x1.ae6786189e826p-4;0.105079
6980;115248358993;0x1.ad5566651f97ep-4;0.104818
6944;114182630950;0x1.a95d0ae264a68p-4;0.103848
6936;113138541567;0x1.a579523ff354bp-4;0.102899
6912;113254957754;0x1.a5e8582ba99c2p-4;0.103005
6888;112068959280;0x1.a17d49c30f6a6p-4;0.101926
6858;112197961621;0x1.a1f850795fd52p-4;0.102043
6824;112013124921;0x1.a1480a539ea9ep-4;0.101875
6814;111791591877;0x1.a074c51c5f5ccp-4;0.101674
6776;111174790940;0x1.9e288af1c8588p-4;0.101113
6768;111886537748;0x1.a0cf51414f25fp-4;0.10176
6752;110176161352;0x1.9a702ce48c185p-4;0.100205
6652;108971374774;0x1.95f3338b61521p-4;0.0991089
6546;107148692567;0x1.8f28f4c5784ddp-4;0.0974512
6496;106081203878;0x1.8b2eeb6a682a2p-4;0.0964803
6494;106610524360;0x1.8d27b80c864bep-4;0.0969617
6480;106407869711;0x1.8c6673d0f9b28p-4;0.0967774
6412;105278655485;0x1.88318cbfd479cp-4;0.0957504
6376;103952586807;0x1.8340e98370663p-4;0.0945443
6368;104222995371;0x1.8442cb3abea9p-4;0.0947903
6344;104870414776;0x1.86ac389b8ceap-4;0.0953791
6282;102224592829;0x1.7cd0f7fbdebc5p-4;0.0929727
6256;100825733641;0x1.779ae9a090d64p-4;0.0917005
6234;102202155469;0x1.7cbb921cd1e88p-4;0.0929523
6216;101602244618;0x1.7a7f7380afd57p-4;0.0924067
6172;101205371709;0x1.7904f6b3d4471p-4;0.0920457
6158;100849492683;0x1.77b1922cbdd88p-4;0.0917221
6112;100150383463;0x1.7516d9367889cp-4;0.0910862
6104;99377928210;0x1.72362d812f1bcp-4;0.0903837
6096;100030757490;0x1.74a4c3a729c04p-4;0.0909774
6094;99577906351;0x1.72f4e44afbd6p-4;0.0905656
6008;98591619400;0x1.6f484b948f4fcp-4;0.0896686
5992;97574287008;0x1.6b7e176a0ff7dp-4;0.0887433
5990;97894721261;0x1.6cafae6ed673ep-4;0.0890347
5980;99233812272;0x1.71acbcf30da02p-4;0.0902526
5936;96196790658;0x1.665c6898232dp-4;0.0874905
5920;95828408482;0x1.64fd178a2341p-4;0.0871554
5896;96731118184;0x1.6859fba68831p-4;0.0879764
5890;95393668153;0x1.635e7dc3915e2p-4;0.08676
5816;95147222198;0x1.6273764b68e2cp-4;0.0865359
5804;95147222198;0x1.6273764b68e2cp-4;0.0865359
5796;95147222198;0x1.6273764b68e2cp-4;0.0865359
5710;93075481671;0x1.5abbb2447742ep-4;0.0846517
5680;93109269537;0x1.5adbeb4215148p-4;0.0846824
5660;91372710248;0x1.5463ce96813f9p-4;0.083103
5626;91830876709;0x1.5618bfa25b6cdp-4;0.0835197
5592;91598372898;0x1.553b0402240acp-4;0.0833082
5540;90446250546;0x1.50f044232d3ep-4;0.0822604
5534;89282855187;0x1.4c9ac4113b844p-4;0.0812023
5532;89647765117;0x1.4df6c567d4c7p-4;0.0815342
5528;90494839096;0x1.511e9a9385f35p-4;0.0823046
5520;91043615201;0x1.5329f51e1bbfcp-4;0.0828037
5504;90350237072;0x1.5094b3590ef44p-4;0.0821731
5476;88391462804;0x1.4948aaf94461cp-4;0.0803916
5376;89111578541;0x1.4bf76c7ad8539p-4;0.0810465
5312;86477783675;0x1.4227a427bc0c2p-4;0.0786511
5248;85688852327;0x1.3f3741f6760b5p-4;0.0779336
4872;79032551976;0x1.266b50a28a14cp-4;0.0718797
4864;79082556931;0x1.269b00e03289bp-4;0.0719252
4832;79265062559;0x1.27490de9f6ddcp-4;0.0720912
4822;78971365683;0x1.2630f6933769ap-4;0.071824
4808;79291374373;0x1.276225b251774p-4;0.0721151
4780;77764761231;0x1.21b24168ff568p-4;0.0707266
4772;77732295773;0x1.21934b45d713ep-4;0.0706971
4768;77766877252;0x1.21b446044b24ep-4;0.0707286
4736;77113670321;0x1.1f4553ab1d002p-4;0.0701345
4720;76640888027;0x1.1d82724dbd26p-4;0.0697045
4656;75906069245;0x1.1ac5ab2fd4533p-4;0.0690362
4640;76102487183;0x1.1b80fcc8f2f12p-4;0.0692148
4620;75228981448;0x1.183ff28c8f68cp-4;0.0684204
4608;74932175348;0x1.1724e41f4ae2p-4;0.0681504
4528;73849052549;0x1.131bf1d852d48p-4;0.0671653
4512;73756407154;0x1.12c3975724093p-4;0.0670811
4492;72326841812;0x1.0d70405d4a6b1p-4;0.0657809
4388;70462004719;0x1.067dcddefd956p-4;0.0640848
4300;70807697427;0x1.07c77b8134ee7p-4;0.0643992
4288;69228888076;0x1.01e5d000cd6a4p-4;0.0629633
4228;69130604986;0x1.0188151ba429p-4;0.0628739
4216;68588172646;0x1.ff058eacc26c6p-5;0.0623806
4192;68578441465;0x1.fef2ff1f33bb2p-5;0.0623717
4176;67905197956;0x1.f9eee2f0923c8p-5;0.0617594
4172;67587534928;0x1.f790fe0a0c364p-5;0.0614705
4164;68068841719;0x1.fb27031ef97fp-5;0.0619083
4160;67677519706;0x1.f83c9feb4ee06p-5;0.0615523
4128;66967391550;0x1.f2f229a7dccc8p-5;0.0609065
4116;66912506866;0x1.f2897a7e49a38p-5;0.0608566
4112;66830754741;0x1.f1ed8c76aa29p-5;0.0607822
4096;67299869647;0x1.f56c5079ece3ap-5;0.0612089
4080;65492606862;0x1.e7f53bf1d528p-5;0.0595652
4040;66200048624;0x1.ed3a927e0f5e6p-5;0.0602086
4012;65013108024;0x1.e462a9a70a5d7p-5;0.0591291
3976;64761053060;0x1.e281e7f09ea3ep-5;0.0588998
3928;64433319621;0x1.e010cdd8a1848p-5;0.0586018
3908;62857122728;0x1.d45272750e358p-5;0.0571682
3856;62233387525;0x1.cfacc440af13p-5;0.0566009
3776;61842948151;0x1.ccc41006f6e6fp-5;0.0562458
3768;61581214302;0x1.cad0d84bcdaep-5;0.0560078
3728;61186865914;0x1.c7e0af5f5c018p-5;0.0556491
3668;57539066463;0x1.acb30f4bf52e6p-5;0.0523315
3664;59822224351;0x1.bdb5d67bf070cp-5;0.054408
3648;59118928513;0x1.b87868502a868p-5;0.0537684
3600;58698395313;0x1.b5564dd63139p-5;0.0533859
3584;59047208046;0x1.b7ef9c8dc9447p-5;0.0537031
3508;56601986683;0x1.a5b7b8cf754c8p-5;0.0514792
3458;56536502688;0x1.a53ad234197fep-5;0.0514196
3456;56055684741;0x1.a1a5bbd0bb9d6p-5;0.0509823
3454;55613604306;0x1.9e5a883a40ep-5;0.0505803
3406;55090516966;0x1.9a74d27cc58e8p-5;0.0501045
3392;55587395470;0x1.9e288af1c8588p-5;0.0505564
3384;55107448821;0x1.9a951dfeb5738p-5;0.0501199
3382;55387126902;0x1.9caa8f8ed4f28p-5;0.0503743
3366;54192507163;0x1.93c401236ec23p-5;0.0492878
3360;54551543278;0x1.9670cfbddd118p-5;0.0496143
3344;55071093044;0x1.9a4fc626963eep-5;0.0500869
3328;53678584624;0x1.8fefc6660beap-5;0.0488204
3296;53708667202;0x1.902927284ff1bp-5;0.0488477
3280;53273710522;0x1.8ceb89f753ceep-5;0.0484522
3272;53726710531;0x1.904b91606784p-5;0.0488642
3264;53307196184;0x1.8d2b68630357cp-5;0.0484826
3248;52271558303;0x1.857415d3ea28ep-5;0.0475407
3220;52474089064;0x1.86f661cd1bff8p-5;0.0477249
3216;51685768830;0x1.8116c7cfcfa16p-5;0.0470079
3200;49737532298;0x1.7292d07152b9p-5;0.045236
3136;49956402826;0x1.743446d1473acp-5;0.0454351
3130;50913813142;0x1.7b566452d1db4p-5;0.0463058
3104;50566959433;0x1.78c0d22937d8bp-5;0.0459904
3068;48748442638;0x1.6b344681c146ap-5;0.0443365
3040;48686940003;0x1.6abef7ec720dp-5;0.0442805
3008;48442337622;0x1.68ec6d2ad62cp-5;0.044058
2976;48660456858;0x1.6a8c74b342118p-5;0.0442564
2960;47499000560;0x1.61e5275e129fcp-5;0.0432001
2944;48095377345;0x1.6656a6f82fc68p-5;0.0437425
2904;45370777360;0x1.5209e3e212ba8p-5;0.0412645
2880;46538033375;0x1.5abc411be6ea8p-5;0.0423261
2868;46260223621;0x1.58aa5fd0b43b8p-5;0.0420734
2864;45393274129;0x1.5234cca23badp-5;0.0412849
2834;45445800021;0x1.5298fc0aa1c5p-5;0.0413327
2828;46188254002;0x1.58211a6654813p-5;0.042008
2800;44805031931;0x1.4dd2d0ff7a34p-5;0.0407499
2772;44976122319;0x1.4f192539ec848p-5;0.0409055
2720;44347500427;0x1.4a6a24f16002p-5;0.0403338
2640;42597904506;0x1.3d610e0f56376p-5;0.0387426
2624;42627362714;0x1.3d993df35eb0cp-5;0.0387694
2620;41263607444;0x1.337015d288afp-5;0.037529
2616;42824861311;0x1.3f11f0cffdd44p-5;0.038949
2600;42190900051;0x1.3a58c16a7ce8dp-5;0.0383724
2576;40993034258;0x1.316c02025e868p-5;0.0372829
2560;41780788026;0x1.374a87675512p-5;0.0379994
2536;40522542802;0x1.2dea9dda52f48p-5;0.036855
2520;40467276356;0x1.2d8134488f42ep-5;0.0368048
2496;39984327738;0x1.29e80d874802p-5;0.0363655
2464;39449151171;0x1.25eb48d8697fp-5;0.0358788
2460;38370016839;0x1.1de0ffc8fb53p-5;0.0348973
2440;39738047194;0x1.28124f5b46ccep-5;0.0361415
2432;39521990787;0x1.2676371078ff8p-5;0.035945
2424;39101082491;0x1.2353656f74b77p-5;0.0355622
2384;39075018906;0x1.2321af134e3c6p-5;0.0355385
2376;37434356352;0x1.16e85e5009e5cp-5;0.0340463
2352;38126087029;0x1.1c0fbd6eb49c3p-5;0.0346755
2320;36318210688;0x1.0e977d500919cp-5;0.0330312
2310;37298842066;0x1.15e5e53a5b396p-5;0.0339231
2292;36239189475;0x1.0e00c4bc7653p-5;0.0329594
2288;37428135150;0x1.16dc809dd26bp-5;0.0340407
2276;37070283125;0x1.1431f42ea8bf3p-5;0.0337152
2272;36959507399;0x1.135eaa78ebd41p-5;0.0336145
2266;36576583640;0x1.10844bfb09388p-5;0.0332662
2264;36776393611;0x1.12016771770a1p-5;0.0334479
2260;36440490497;0x1.0f80b8403d27p-5;0.0331424
2256;35911009004;0x1.0b8ed05d8311p-5;0.0326609
2240;36752741139;0x1.11d44a626fa7fp-5;0.0334264
2216;35588401547;0x1.09277d31660ecp-5;0.0323675
2208;36038261311;0x1.0c818747f48ccp-5;0.0327766
2176;35849420932;0x1.0b19581089b08p-5;0.0326049
2148;34390852090;0x1.003b583f5ec92p-5;0.0312783
2144;34222669453;0x1.fdf51fa35cfacp-6;0.0311253
2112;33596405113;0x1.f4a01d5e5218p-6;0.0305558
2090;33848568558;0x1.f8620abbbfc6p-6;0.0307851
2088;33761662404;0x1.f7168571095f1p-6;0.0307061
2082;32968800264;0x1.eb45fe0234fbp-6;0.0299849
2080;32978058284;0x1.eb694f0b38b4p-6;0.0299934
2074;33631963674;0x1.f527c286a4a0dp-6;0.0305881
2072;33704722886;0x1.f63d5071b6f5p-6;0.0306543
2064;31910698822;0x1.db81a7d1bd1p-6;0.0290226
2048;32643212791;0x1.e66bf97def9p-6;0.0296888
2016;30908610716;0x1.cc92fe270d6p-6;0.0281112
1980;30877046342;0x1.cc1a9591bfa78p-6;0.0280825
1976;30510611062;0x1.c6a4be9db987p-6;0.0277492
1968;32077563037;0x1.ddfe31274433p-6;0.0291744
1952;31803012984;0x1.d9e6ddde18326p-6;0.0289247
1936;31645226612;0x1.d78cf59d150bcp-6;0.0287812
1926;30629400922;0x1.c869e456b3a8p-6;0.0278573
1920;30761022277;0x1.ca5ffcd148p-6;0.027977
1908;30694833597;0x1.c9637f6f5c4cp-6;0.0279168
1894;30887458923;0x1.cc424e1af6a7dp-6;0.028092
1892;29968801966;0x1.be91e82ba7fd4p-6;0.0272565
1888;30340849402;0x1.c41d27beba686p-6;0.0275948
1880;30517889892;0x1.c6c082d915be2p-6;0.0277559
1878;30345574505;0x1.c42f2e1a439d4p-6;0.0275991
1872;30807096563;0x1.cb0fbf3ccedc3p-6;0.0280189
1856;30204950286;0x1.c216bdc39250ep-6;0.0274712
1844;30118721825;0x1.c0cdce486c968p-6;0.0273928
1824;28696807098;0x1.ab9da1aeb95b1p-6;0.0260996
1820;28911878570;0x1.aed2106abfc4p-6;0.0262952
1800;28870126807;0x1.ae32cb35c35dp-6;0.0262572
1796;28036732220;0x1.a1c7a54f310cp-6;0.0254993
1792;28955001838;0x1.af7690fbbc09p-6;0.0263344
1784;28931545541;0x1.af1d167154b8p-6;0.0263131
1776;27588091616;0x1.9b1837b8061p-6;0.0250912
1760;28468926984;0x1.a838568218c08p-6;0.0258923
1756;27968030159;0x1.a0c19173e71cap-6;0.0254368
1744;25902362102;0x1.81f9ab7db519ep-6;0.0235581
1742;28186147013;0x1.a4019e3175fa4p-6;0.0256352
1732;28010056957;0x1.a161e33f64c84p-6;0.025475
1728;27464041676;0x1.993f01333a9f1p-6;0.0249784
1712;27474809588;0x1.996814bd3e563p-6;0.0249882
1702;26920956348;0x1.91274c6f185dp-6;0.0244845
1696;27687516525;0x1.9c937e5b56eep-6;0.0251816
1680;27201435319;0x1.95553dade701p-6;0.0247396
1664;26222631771;0x1.86bf66d6df54p-6;0.0238493
1656;24466131585;0x1.6c92e2a04bf28p-6;0.0222518
1648;26428965803;0x1.89d280ead8f38p-6;0.024037
1632;26627051145;0x1.8cc623a257628p-6;0.0242172
1624;24826003418;0x1.71efaff6ad46p-6;0.0225791
1618;25512951915;0x1.7c2c301afcd6p-6;0.0232039
1616;26163502685;0x1.85ddd7977877cp-6;0.0237956
1614;25752768056;0x1.7fbf038e37dbap-6;0.023422
1610;24826744063;0x1.71f2833fe4b2p-6;0.0225798
1608;24006293933;0x1.65b8be6b6642p-6;0.0218336
1600;26103026632;0x1.84f724f21ee5cp-6;0.0237406
1586;25467924209;0x1.7b806bbc465d4p-6;0.0231629
1584;25118815224;0x1.764cacfe17a64p-6;0.0228454
1568;25469770282;0x1.7b87768ab4548p-6;0.0231646
1562;24321308955;0x1.6a6a6e46e7d28p-6;0.0221201
1540;24001082947;0x1.65a4dd90c17ep-6;0.0218289
1536;24762768166;0x1.70fe76c99fbf2p-6;0.0225216
1528;24007863613;0x1.65bebb4f6ca9cp-6;0.021835
1520;24600682697;0x1.6e9428326694p-6;0.0223742
1504;23883421992;0x1.63e4064a23dcp-6;0.0217218
1496;23645497414;0x1.60586a11b15cp-6;0.0215055
1488;23464028104;0x1.5da429f2165fp-6;0.0213404
1472;23041459589;0x1.57583161464ap-6;0.0209561
1456;23010200252;0x1.56e0f2af0b52p-6;0.0209277
1448;23139015748;0x1.58cc5711239b2p-6;0.0210448
1440;22491721620;0x1.4f271be52e94dp-6;0.0204561
1424;21780175481;0x1.448cc69e6c6a8p-6;0.019809
1416;21108888802;0x1.3a8c0538973bp-6;0.0191984
1408;22988107191;0x1.568cab6ddb628p-6;0.0209076
1392;22642208942;0x1.51652c2baac24p-6;0.020593
1376;22200851498;0x1.4ad1870a872d7p-6;0.0201916
1368;21287159795;0x1.3d3411fccfc8p-6;0.0193606
1360;21918779617;0x1.469d823864388p-6;0.019935
1344;21969832878;0x1.476042eba605p-6;0.0199814
1328;20264807188;0x1.2df81ac5208p-6;0.0184307
1308;19761743880;0x1.267912021fadp-6;0.0179732
1304;19075051235;0x1.1c3d8bb8de14p-6;0.0173487
1300;20779725636;0x1.35a45cd106138p-6;0.0188991
1296;18461155090;0x1.1317b7c4be9bp-6;0.0167903
1280;20621668449;0x1.33496c1874d2p-6;0.0187553
1264;19565184784;0x1.238b41c41cd3p-6;0.0177944
1252;19382303720;0x1.20d19efa390e3p-6;0.0176281
1244;19052276313;0x1.1be6aa967a208p-6;0.0173279
1232;19235998778;0x1.1ea3830eb7cd9p-6;0.017495
1216;19446229825;0x1.21c57ad06f8a7p-6;0.0176862
1200;18654821639;0x1.15fa7f41dcacp-6;0.0169665
1192;18300682386;0x1.10b3902483958p-6;0.0166444
1184;18892770694;0x1.198633618f857p-6;0.0171829
1176;16971225469;0x1.f9c82cbeff98p-7;0.0154352
1168;18925901878;0x1.1a04960d9a73p-6;0.017213
1152;18185771863;0x1.0efd36d5e69fcp-6;0.0165399
1140;18485587473;0x1.1374eb846f67p-6;0.0168125
1136;17635444991;0x1.06c9e23ff068p-6;0.0160393
1128;18565048218;0x1.14a409e6bfbep-6;0.0168848
1124;17712260998;0x1.07eee9e1826f8p-6;0.0161092
1120;16516397619;0x1.ec3a1d19c508p-7;0.0150216
1104;17212368158;0x1.007bf9478fff8p-6;0.0156546
1088;17163198941;0x1.ff80d0ee8518p-7;0.0156098
1060;17044605602;0x1.fbf80551775cp-7;0.015502
1048;16488312354;0x1.eb63d7111f298p-7;0.014996
1000;15743693984;0x1.d532da500162cp-7;0.0143188
940;14235394916;0x1.a83f71b23d15p-7;0.012947
932;14339234779;0x1.ab57adedb97b4p-7;0.0130415
912;14337802512;0x1.ab4cc08840efp-7;0.0130402
896;13878911539;0x1.9d9fb119df64p-7;0.0126228
884;12363847175;0x1.7078ab038aecp-7;0.0112449
768;10949592578;0x1.4652c30178f8p-7;0.0099586
754;12157575648;0x1.6a52f0f04b038p-7;0.0110573
724;10134742384;0x1.2e09f2b805f8p-7;0.00921749
640;10008147321;0x1.2a441abcfe64p-7;0.00910236
610;8979024617;0x1.0b988574feb92p-7;0.00816638
576;8057342654;0x1.e0414abeb48p-8;0.00732811
460;6694649477;0x1.8f083e858bbbcp-8;0.00608875
448;6482088085;0x1.825cd095c9a1cp-8;0.00589542
288;3608708279;0x1.ae31096f1e0fp-9;0.0032821
152;500042528;0x1.dce0b20469p-12;0.000454786
