w;p;fpph;fppd
12256;202844196546;0x1.79d3a67612333p-3;0.184486
12201;201928615707;0x1.781f1138d963dp-3;0.183653
12184;201652138999;0x1.779b3b9fbd2e2p-3;0.183402
12127;200705833386;0x1.75d7ffcd55529p-3;0.182541
11992;198474275473;0x1.71afe8d488acap-3;0.180511
11982;198306256546;0x1.715fcab51022cp-3;0.180358
11930;197441778173;0x1.6fc3938fefc36p-3;0.179572
11884;196687565966;0x1.6e5bf0a476dap-3;0.178886
11854;196189210164;0x1.6d6e4e31a54f4p-3;0.178433
11796;195228253146;0x1.6ba415ded4d9bp-3;0.177559
11672;193179115220;0x1.67d2faf6a41e3p-3;0.175695
11536;190924863913;0x1.63a011cd4bf6dp-3;0.173645
11512;190528126689;0x1.62e2e3f70fdb2p-3;0.173284
11488;190134244296;0x1.6227129e4523ep-3;0.172926
11465;189750592337;0x1.6170221a89c8fp-3;0.172577
11342;187712832199;0x1.5da474163a20bp-3;0.170724
11337;187634703438;0x1.5d7f32e270655p-3;0.170653
11311;187201492496;0x1.5cb0a0b084a3p-3;0.170259
11288;186820150764;0x1.5bfaca2f62425p-3;0.169912
11272;186557266258;0x1.5b7d6fca92c3ep-3;0.169673
11152;184569380783;0x1.57c989fd7839ap-3;0.167865
11108;183840365174;0x1.566dead3b4e3cp-3;0.167202
11068;183179719420;0x1.5532e597e444ap-3;0.166601
10992;181922647373;0x1.52db7a6a6819ap-3;0.165458
10912;180598481349;0x1.5064110e2a016p-3;0.164253
10848;179539306393;0x1.4e6b033cccfbap-3;0.16329
10758;178051997188;0x1.4ba5cef022c72p-3;0.161937
10723;177469046841;0x1.4a8fd601cacaep-3;0.161407
10600;175434917026;0x1.46c5e32511a58p-3;0.159557
10464;173180671836;0x1.4292fabae5c3cp-3;0.157507
10460;173117950545;0x1.4275125289bccp-3;0.15745
10451;172970218715;0x1.422ea0a6dcf83p-3;0.157315
10420;172455538810;0x1.41393583d3228p-3;0.156847
10416;172389159785;0x1.41198e9b49b99p-3;0.156787
10411;172300966836;0x1.40ef80dda3278p-3;0.156707
10408;172257536639;0x1.40dacb53faa52p-3;0.156667
10379;171774817004;0x1.3ff49d97604fep-3;0.156228
10378;171758083099;0x1.3feca2e0dec79p-3;0.156213
10371;171637895219;0x1.3fb353819a47cp-3;0.156104
10325;170879282046;0x1.3e49975bf6e05p-3;0.155414
10272;170006687307;0x1.3ca981725f9fap-3;0.15462
10096;167092834011;0x1.373c1276dce49p-3;0.15197
10048;166299344068;0x1.35c1b4e62504p-3;0.151248
10016;165768876045;0x1.34c4c2806adf5p-3;0.150766
9952;164709833117;0x1.32cbc4cce861fp-3;0.149803
9924;164244852532;0x1.31ee0c79a425ep-3;0.14938
9904;163917356166;0x1.3151e2e431b3cp-3;0.149082
9901;163862686683;0x1.3137d15edcbfp-3;0.149032
9884;163581348351;0x1.30b1aa4ff83f6p-3;0.148776
9864;163254792675;0x1.3015f38f1f2cp-3;0.148479
9776;161794535796;0x1.2d5da58ba5ac1p-3;0.147151
9768;161663731045;0x1.2d1f462b2e8a4p-3;0.147032
9766;161629875901;0x1.2d0f2175eb12fp-3;0.147002
9744;161266382894;0x1.2c61cdc177bebp-3;0.146671
9704;160606070858;0x1.2b26f1425622ep-3;0.14607
9688;160342133459;0x1.2aa916569f0d4p-3;0.14583
9681;160212571634;0x1.2a6b4eaf95e8p-3;0.145712
9641;159558023898;0x1.293331d6d54d6p-3;0.145117
9568;158352956289;0x1.26f492dc0d34p-3;0.144021
9481;156911989848;0x1.244577a2c05bcp-3;0.142711
9478;156863612131;0x1.242e66271e02ap-3;0.142667
9476;156832422354;0x1.241f86ce944f7p-3;0.142638
9473;156780209884;0x1.2406a136e7cfp-3;0.142591
9444;156304816269;0x1.2323f1c468eecp-3;0.142158
9404;155639278265;0x1.21e69755cca5p-3;0.141553
9401;155585021361;0x1.21ccb82d8cf97p-3;0.141504
9367;155020773467;0x1.20bfaa42d9f34p-3;0.140991
9360;154910924373;0x1.208b48f2adaabp-3;0.140891
9300;153917925217;0x1.1eb1c93b0bd96p-3;0.139988
9238;152891886420;0x1.1cc8885aa2804p-3;0.139054
9196;152194749779;0x1.1b7c1caa980cbp-3;0.13842
9184;151999378293;0x1.1b1ef39ba8147p-3;0.138243
9177;151881916518;0x1.1ae6f10337b14p-3;0.138136
9176;151867920578;0x1.1ae04486118ep-3;0.138123
9103;150649170761;0x1.189b1f5a4c49p-3;0.137015
9096;150540539341;0x1.186752ae6e993p-3;0.136916
9088;150411578659;0x1.1829d469193cp-3;0.136799
9067;150050420950;0x1.177d9dc6b2f2cp-3;0.13647
9044;149680484781;0x1.16cd378d6e2dep-3;0.136134
9002;148985050781;0x1.15819bb4e927p-3;0.135501
8998;148919221289;0x1.156237e14e67ap-3;0.135441
8948;148090830549;0x1.13d735f6abebcp-3;0.134688
8932;147824449754;0x1.135830c6d25fp-3;0.134446
8920;147628956153;0x1.12faf8cfcea2ep-3;0.134268
8874;146861971949;0x1.118d3ecf6de6ap-3;0.13357
8848;146436377817;0x1.10c24e66ca8bcp-3;0.133183
8798;145606006582;0x1.0f365ab9b518cp-3;0.132428
8752;144845888365;0x1.0dcbe6db6a664p-3;0.131737
8732;144514998956;0x1.0d2e1f156635ep-3;0.131436
8711;144165481302;0x1.0c87755ab53ep-3;0.131118
8665;143405327584;0x1.0b1cfd270159dp-3;0.130426
8648;143127594140;0x1.0a988e24e5daap-3;0.130174
8624;142729154839;0x1.09da9088bae34p-3;0.129811
8570;141833630103;0x1.082f8b8cbd947p-3;0.128997
8536;141272231431;0x1.0723d97039468p-3;0.128486
8519;140983098041;0x1.0699fad5cfffep-3;0.128223
8480;140344061548;0x1.05694373611f4p-3;0.127642
8444;139749523717;0x1.044dc40829385p-3;0.127101
8340;138028594909;0x1.011929b6e9de2p-3;0.125536
8328;137830785178;0x1.00bad704d6922p-3;0.125356
8264;136770411210;0x1.fd826daca6a58p-4;0.124392
8256;136638385529;0x1.fd0484d79d7a1p-4;0.124272
8240;136372004734;0x1.fc067a77ea608p-4;0.12403
8216;135973969438;0x1.fa8ae1e1ef8abp-4;0.123668
8156;134982405346;0x1.f6d940ce27712p-4;0.122766
8116;134322018077;0x1.f4637571d063ep-4;0.122165
8099;134035862882;0x1.f3528f5624853p-4;0.121905
8080;133725490363;0x1.f22a90cbb0fa4p-4;0.121623
8079;133700077898;0x1.f2125494ab2d4p-4;0.1216
8059;133369419801;0x1.f0d6fd819ac34p-4;0.121299
8051;133233772327;0x1.f055a0727cb25p-4;0.121175
8046;133159858998;0x1.f00f23336877cp-4;0.121108
8040;133061592965;0x1.efb16c7856eap-4;0.121019
7984;132136174721;0x1.ec3ee0481d72ep-4;0.120177
7968;131869930404;0x1.eb40f73a40629p-4;0.119935
7935;131322297206;0x1.e936b3b765f12p-4;0.119437
7931;131252789222;0x1.e8f469fe6536p-4;0.119374
7929;131215487189;0x1.e8d0d70d5a122p-4;0.11934
7904;130813866784;0x1.e751d332051dcp-4;0.118975
7896;130677906086;0x1.e6d029aa6fab4p-4;0.118851
7811;129267579600;0x1.e18f2bad09fdp-4;0.117568
7768;128560139146;0x1.deec80b8a08aep-4;0.116925
7710;127592724546;0x1.db51e7842b008p-4;0.116045
7688;127236849450;0x1.d9fe83f2a79b8p-4;0.115721
7660;126774975495;0x1.d84609c07b5e4p-4;0.115301
7658;126738984994;0x1.d823b7022f2b4p-4;0.115268
7624;126175741339;0x1.d60a9059bf90bp-4;0.114756
7600;125779176377;0x1.d4905ebb9eb6p-4;0.114395
7576;125382246048;0x1.d315d3ea07b78p-4;0.114034
7556;125048133027;0x1.d1d7315a3979ep-4;0.113731
7536;124718984161;0x1.d09d4abe1cdcep-4;0.113431
7512;124323799901;0x1.cf246a35deb88p-4;0.113072
7468;123592422597;0x1.cc6aeb4c5d4fp-4;0.112407
7440;123133115806;0x1.cab4e3d9ec8d9p-4;0.111989
7368;121942285672;0x1.c64539d685f32p-4;0.110906
7304;120882251410;0x1.c2524c692833bp-4;0.109942
7250;119983830621;0x1.bef97f65dd42p-4;0.109125
7240;119821629606;0x1.be5ecf8a66c56p-4;0.108977
7222;119519559251;0x1.bd3ebbe539ad2p-4;0.108702
7152;118366050494;0x1.b8f2a98beb30bp-4;0.107653
7144;118232317037;0x1.b8731fc6d32dcp-4;0.107532
7124;117902390770;0x1.b7387b5f2274cp-4;0.107232
7080;117174656850;0x1.b48275f5225f3p-4;0.10657
7056;116775912220;0x1.b3063031c7544p-4;0.106207
6980;115516295146;0x1.ae54ec7eabb4ap-4;0.105061
6944;114919723214;0x1.ac1bfd0ce15e2p-4;0.104519
6936;114788770244;0x1.ab9f1a1c494d2p-4;0.1044
6912;114397302227;0x1.aa29c4dd3d504p-4;0.104044
6888;113997187610;0x1.a8ac30a1a25b2p-4;0.10368
6858;113498131883;0x1.a6d040dab32b1p-4;0.103226
6824;112936414435;0x1.a4b88ece32266p-4;0.102715
6814;112762365381;0x1.a412925c528cbp-4;0.102557
6776;112142321021;0x1.a1c34057d5ac2p-4;0.101993
6768;112007296473;0x1.a1427b5d9bf3p-4;0.10187
6752;111746258763;0x1.a0498974b614bp-4;0.101633
6652;110091901904;0x1.9a1fd1bd029acp-4;0.100128
6546;108331554663;0x1.93910576748e7p-4;0.098527
6496;107507396960;0x1.907f0b1605363p-4;0.0977774
6494;107470055138;0x1.905b6e6e21523p-4;0.0977434
6480;107241283362;0x1.8f8141f2213a2p-4;0.0975354
6412;106114566597;0x1.8b4ebc9c5f388p-4;0.0965106
6376;105522366830;0x1.8919f896e7d6ap-4;0.095972
6368;105390126013;0x1.889bdb3bd4d4bp-4;0.0958518
6344;104994341374;0x1.8722681fe7a0ep-4;0.0954918
6282;103960620037;0x1.834892c05fba6p-4;0.0945516
6256;103534601223;0x1.81b24a407bd1ep-4;0.0941642
6234;103167774931;0x1.8054750d3cf1p-4;0.0938305
6216;102875174768;0x1.7f3d69770ad36p-4;0.0935644
6172;102142544212;0x1.7c82b89549d85p-4;0.0928981
6158;101908716475;0x1.7ba3b9bbbd147p-4;0.0926854
6112;101152900503;0x1.78d2ec597f9acp-4;0.091998
6104;101018915169;0x1.785325161ef0bp-4;0.0918762
6096;100885403515;0x1.77d3d177bbeb8p-4;0.0917547
6094;100851377384;0x1.77b35e4e891a2p-4;0.0917238
6008;99430035929;0x1.7267df1d96528p-4;0.0904311
5992;99166904016;0x1.716ceded0988ep-4;0.0901918
5990;99129369366;0x1.714922316096p-4;0.0901576
5980;98968313595;0x1.70af89efb1b5p-4;0.0900112
5936;98237725690;0x1.6df6cbbfa884fp-4;0.0893467
5920;97974713567;0x1.6cfbf7cdf91a7p-4;0.0891075
5896;97575066323;0x1.6b7ed5ad32f2cp-4;0.088744
5890;97471907167;0x1.6b1c7455f821p-4;0.0886502
5816;96252298158;0x1.6691583ae084fp-4;0.087541
5804;96051444650;0x1.65d1cbbaaa5a8p-4;0.0873583
5796;95921097510;0x1.65557cb26aff8p-4;0.0872397
5710;94497799387;0x1.60081fcdbedbp-4;0.0859452
5680;94001653432;0x1.5e2ef66b8bab4p-4;0.085494
5660;93670273936;0x1.5cf2ef390d92p-4;0.0851926
5626;93103949157;0x1.5ad6d8565eb1dp-4;0.0846775
5592;92545121098;0x1.58c1e7b4afab2p-4;0.0841693
5540;91683348139;0x1.558c0deabc476p-4;0.0833855
5534;91576699210;0x1.55265894a4e28p-4;0.0832885
5532;91551093279;0x1.550ded21f0f4ep-4;0.0832652
5528;91486301763;0x1.54d022e430e74p-4;0.0832063
5520;91352489041;0x1.545085c5104a8p-4;0.0830846
5504;91089969792;0x1.53562a2800e4cp-4;0.0828458
5476;90619774624;0x1.5195c06a0c47p-4;0.0824182
5376;88965884146;0x1.4b6c7a8f2865ep-4;0.080914
5312;87912088784;0x1.477f804d06d9dp-4;0.0799556
5248;86848994595;0x1.4389a7d23aeep-4;0.0789887
4872;80623614376;0x1.2c58ab9a8bd25p-4;0.0733268
4864;80495669576;0x1.2bdea7148093p-4;0.0732104
4832;79968486499;0x1.29e7e44638868p-4;0.0727309
4822;79799621177;0x1.2946d9639f54cp-4;0.0725773
4808;79568467123;0x1.286a674b360fep-4;0.0723671
4780;79104156562;0x1.26af9a392dd38p-4;0.0719448
4772;78968584810;0x1.262e4fa6aea4p-4;0.0718215
4768;78908112531;0x1.25f4a3e93207dp-4;0.0717665
4736;78377909693;0x1.23faffdbd7f6p-4;0.0712843
4720;78114626026;0x1.22ffe99ead8e6p-4;0.0710448
4656;77054881727;0x1.1f0d42fbf8c31p-4;0.070081
4640;76784777563;0x1.1e0bab95b87f6p-4;0.0698353
4620;76455007638;0x1.1cd12d5966178p-4;0.0695354
4608;76259533573;0x1.1c16c2305c78p-4;0.0693576
4528;74932761703;0x1.172573467cdb8p-4;0.0681509
4512;74671948264;0x1.162cb81e807cp-4;0.0679137
4492;74337647885;0x1.14ede7d0dea3ap-4;0.0676097
4388;72615029427;0x1.0e8316ab3621p-4;0.066043
4300;71160255932;0x1.0917b55bcc9dep-4;0.0647199
4288;70960984349;0x1.0859ab11d35e8p-4;0.0645386
4228;69965257482;0x1.04a411b0a00f6p-4;0.063633
4216;69767462553;0x1.03e76fe99885p-4;0.0634531
4192;69373930683;0x1.027022cbb10e1p-4;0.0630952
4176;69107898076;0x1.01726d6dcc4c2p-4;0.0628533
4172;69037198125;0x1.012f00b2dd9c7p-4;0.062789
4164;68904384803;0x1.00b0579233425p-4;0.0626682
4160;68844895334;0x1.00779bc6658e2p-4;0.0626141
4128;68315484536;0x1.fcfd722f101e2p-5;0.0621326
4116;68114899219;0x1.fb7edc226fdbp-5;0.0619501
4112;68049892099;0x1.fb02de607ebdp-5;0.061891
4096;67788288261;0x1.f90fe620ba44cp-5;0.0616531
4080;67520872185;0x1.f711d7df3c555p-5;0.0614099
4040;66857106808;0x1.f21fcfaf141bp-5;0.0608062
4012;66395406389;0x1.eeaf3006a00f8p-5;0.0603863
3976;65797696747;0x1.ea3b259d6d22p-5;0.0598427
3928;65001796163;0x1.e44d16486adf8p-5;0.0591188
3908;64673995598;0x1.e1dbdb69d713cp-5;0.0588207
3856;63814873180;0x1.db75360b974fcp-5;0.0580393
3776;62490449270;0x1.d19712aed5181p-5;0.0568347
3768;62354699027;0x1.d094266271fa4p-5;0.0567113
3728;61694209149;0x1.cba85d8fb5a3p-5;0.0561106
3668;60696697248;0x1.c439c33415afp-5;0.0552033
3664;60636137619;0x1.c3c6411271b9p-5;0.0551482
3648;60373178323;0x1.c1d0b2fa7454ap-5;0.0549091
3600;59575075586;0x1.bbde706053d64p-5;0.0541832
3584;59312740573;0x1.b9ea131ba239cp-5;0.0539446
3508;58048458521;0x1.b07ea5e33c7ep-5;0.0527948
3458;57220672598;0x1.aa53c58ac57abp-5;0.0520419
3456;57193337221;0x1.aa1fa230aebd6p-5;0.052017
3454;57152962485;0x1.a9d29ff6ace2ep-5;0.0519803
3406;56358607651;0x1.a3e7836471d7ep-5;0.0512579
3392;56133584960;0x1.a23a51081f1e5p-5;0.0510532
3384;55998151462;0x1.a137ff64cad34p-5;0.05093
3382;55959337210;0x1.a0edf71f4382cp-5;0.0508947
3366;55699469523;0x1.9efe4e9a79f6p-5;0.0506584
3360;55603626169;0x1.9e4780172769p-5;0.0505712
3344;55337828288;0x1.9c4c87f80ce2ap-5;0.0503295
3328;55073218939;0x1.9a53d42f779d2p-5;0.0500888
3296;54545756024;0x1.9665c5ef0fa12p-5;0.0496091
3280;54279787968;0x1.946a7ab8165e4p-5;0.0493672
3272;54147811594;0x1.936ec1214f32cp-5;0.0492471
3264;54012991951;0x1.926d9b39e1afp-5;0.0491245
3248;53748189492;0x1.9074892690f24p-5;0.0488837
3220;53285103166;0x1.8d0144c7c2828p-5;0.0484625
3216;53217429834;0x1.8c8031294cd58p-5;0.048401
3200;52956193007;0x1.8a8dec1dfb12cp-5;0.0481634
3136;51896644821;0x1.82a8fe9aa8e88p-5;0.0471997
3130;51791180776;0x1.81dfd67d01324p-5;0.0471038
3104;51367214905;0x1.7eb72fe72d6a4p-5;0.0467182
3068;50768909113;0x1.7a42026722e98p-5;0.0461741
3040;50309095872;0x1.76d4fc38022d8p-5;0.0457559
3008;49780211338;0x1.72e437d147b26p-5;0.0452748
2976;49249730714;0x1.6ef0681352fdp-5;0.0447924
2960;48982766848;0x1.6cf336a0087cp-5;0.0445496
2944;48719338659;0x1.6afcc3946e184p-5;0.04431
2904;48056190899;0x1.660be8f66c99p-5;0.0437069
2880;47659413182;0x1.63171dd7ca888p-5;0.043346
2868;47458559154;0x1.619804964b76p-5;0.0431633
2864;47392210815;0x1.611977efe6058p-5;0.043103
2834;46898401600;0x1.5d6b9a280e574p-5;0.0426538
2828;46798171317;0x1.5cac6d96b734p-5;0.0425627
2800;46333769832;0x1.5936a70d0622p-5;0.0421403
2772;45870366887;0x1.55c2c814f2dap-5;0.0417189
2720;45012741665;0x1.4f5efdc42ad17p-5;0.0409389
2640;43687166076;0x1.457ea80f9ca9p-5;0.0397332
2624;43425510256;0x1.438b966e18ff2p-5;0.0394953
2620;43355008651;0x1.43051dd1627p-5;0.0394312
2616;43285380152;0x1.42804f871040bp-5;0.0393678
2600;43023346603;0x1.408c85756765p-5;0.0391295
2576;42626497721;0x1.3d97979731128p-5;0.0387686
2560;42364162707;0x1.3ba33a527f626p-5;0.03853
2536;41962822702;0x1.38a5bb85c91fbp-5;0.038165
2520;41698354261;0x1.36ad4c8ab3fe4p-5;0.0379244
2496;41306080194;0x1.33c1187843fbp-5;0.0375677
2464;40769596123;0x1.2fc1d55b7074p-5;0.0370797
2460;40702483644;0x1.2f41d3979503p-5;0.0370187
2440;40376205458;0x1.2cd380124ce5cp-5;0.0367219
2432;40242953591;0x1.2bd557aeeb85ep-5;0.0366008
2424;40106181743;0x1.2ad0788de72ecp-5;0.0364764
2384;39449915635;0x1.25ecbe1e6b468p-5;0.0358795
2376;39315353367;0x1.24ec15e2e1fbp-5;0.0357571
2352;38920197169;0x1.21fa62862319ap-5;0.0353977
2320;38389722787;0x1.1e0695d478fc6p-5;0.0349152
2310;38224790327;0x1.1ccc0066fa73p-5;0.0347652
2292;37926967527;0x1.1a93f31ce328p-5;0.0344944
2288;37862983344;0x1.1a19e8d6023c8p-5;0.0344362
2276;37654895463;0x1.188d036ce83e8p-5;0.0342469
2272;37597796667;0x1.18201b277b81p-5;0.034195
2266;37493756585;0x1.1759aa55341ecp-5;0.0341004
2264;37466246120;0x1.1725317d11e84p-5;0.0340754
2260;37392258767;0x1.169812d9e84cp-5;0.0340081
2256;37331398535;0x1.1623fdf0fc894p-5;0.0339527
2240;37065828128;0x1.142974e41d699p-5;0.0337112
2216;36668229532;0x1.113318f396828p-5;0.0333496
2208;36535902544;0x1.1036b42a0b75ap-5;0.0332292
2176;36007700744;0x1.0c473d210809p-5;0.0327488
2148;35541219700;0x1.08cd7f2e85958p-5;0.0323246
2144;35474928572;0x1.084f0e7781ee8p-5;0.0322643
2112;34951365170;0x1.0468704659a7p-5;0.0317881
2090;34579634044;0x1.01a36aef9bc44p-5;0.03145
2088;34552412244;0x1.016f7f0a82a3cp-5;0.0314252
2082;34449270355;0x1.00aac4ca6e418p-5;0.0313314
2080;34415811443;0x1.006af36e7508p-5;0.031301
2074;34314884149;0x1.ff54e50d58fep-6;0.0312092
2072;34284866600;0x1.fee2630a28d58p-6;0.0311819
2064;34149443693;0x1.fcddca1b60088p-6;0.0310587
2048;33888979493;0x1.f8fc32897a5d9p-6;0.0308218
2016;33360835379;0x1.f11d7cccc474p-6;0.0303415
1980;32761797905;0x1.e83057445efe4p-6;0.0297967
1976;32696419288;0x1.e736f0f60c657p-6;0.0297372
1968;32565466318;0x1.e5436533ac216p-6;0.0296181
1952;32299564359;0x1.e14d0f51d25p-6;0.0293763
1936;32035495933;0x1.dd5db7ff74f4p-6;0.0291361
1926;31862583666;0x1.daca1c5cb171p-6;0.0289789
1920;31771693485;0x1.d96f646b6e0e7p-6;0.0288962
1908;31568518269;0x1.d668571f718p-6;0.0287114
1894;31334977581;0x1.d2ed740b566c2p-6;0.028499
1892;31303787804;0x1.d276794708d1ap-6;0.0284706
1888;31237785215;0x1.d17ab19fc0ec8p-6;0.0284106
1880;31110164073;0x1.cf93db9a62ecp-6;0.0282945
1878;31075104133;0x1.cf0e1d6149bebp-6;0.0282626
1872;30975066240;0x1.cd90802006088p-6;0.0281717
1856;30711209666;0x1.c9a1f7b09f82p-6;0.0279317
1844;30508975804;0x1.c69e81af1f46p-6;0.0277478
1824;30181640179;0x1.c1bdd1fcd1b8p-6;0.02745
1820;30112459855;0x1.c0b5eb13d4c2p-6;0.0273871
1800;29781922151;0x1.bbc90459c947p-6;0.0270865
1796;29716408526;0x1.bacf1a339b42p-6;0.0270269
1792;29650579035;0x1.b9d3fb96c559p-6;0.026967
1784;29520914925;0x1.b7e55a7b7d618p-6;0.0268491
1776;29388692591;0x1.b5ecf71bc9f94p-6;0.0267289
1760;29120720214;0x1.b1eebb559e689p-6;0.0264851
1756;29053980658;0x1.b0f023fc86f58p-6;0.0264244
1744;28859034269;0x1.ae087aa76d3f1p-6;0.0262471
1742;28819197095;0x1.ad708329c4652p-6;0.0262109
1732;28652874590;0x1.aaf60ad7beef8p-6;0.0260596
1728;28594341818;0x1.aa16c1eea3fdp-6;0.0260064
1712;28325527298;0x1.a6154fc0a9df8p-6;0.0257619
1702;28155118266;0x1.a38b40ae9376p-6;0.0256069
1696;28064098925;0x1.a2300a9b56bb4p-6;0.0255241
1680;27799986118;0x1.9e4087f1829p-6;0.0252839
1664;27533209043;0x1.9a46db74cff3p-6;0.0250413
1656;27400988735;0x1.984e7a0fc3682p-6;0.0249211
1648;27267657153;0x1.9651db707a4f2p-6;0.0247998
1632;27004064663;0x1.926454e5dfcp-6;0.0245601
1624;26872821773;0x1.906fae0373bf8p-6;0.0244407
1618;26770236926;0x1.8ee8597facb0cp-6;0.0243474
1616;26738832885;0x1.8e708d7d60478p-6;0.0243188
1614;26700919877;0x1.8ddfed116218p-6;0.0242843
1610;26634589452;0x1.8ce2e543346ecp-6;0.024224
1608;26604653413;0x1.8c70b2d95391p-6;0.0241968
1600;26475597296;0x1.8a84637c0e7a6p-6;0.0240794
1586;26233395939;0x1.86e876b8f825p-6;0.0238591
1584;26207210677;0x1.8684932d5379p-6;0.0238353
1568;25945430126;0x1.829df61bab8ap-6;0.0235972
1562;25837063968;0x1.810093c8381ap-6;0.0234987
1540;25480425594;0x1.7bb01c1e934cp-6;0.0231743
1536;25414153288;0x1.7ab34d123f82p-6;0.023114
1528;25280341560;0x1.78b4d98e2d4fp-6;0.0229923
1520;25148653056;0x1.76be7f801cc29p-6;0.0228726
1504;24885956434;0x1.72d463d489748p-6;0.0226336
1496;24751232896;0x1.70d275e02feap-6;0.0225111
1488;24619632041;0x1.6edc716a73441p-6;0.0223914
1472;24353114604;0x1.6ae3c27b0246p-6;0.022149
1456;24092071631;0x1.66fff5b3c3558p-6;0.0219116
1448;23958402994;0x1.65020dec98fp-6;0.02179
1440;23822714803;0x1.62fc71ecdf836p-6;0.0216666
1424;23561888117;0x1.5f19785d569dp-6;0.0214294
1416;23427066872;0x1.5d172afe3f46p-6;0.0213068
1408;23297185452;0x1.5b27b5ab274f2p-6;0.0211887
1392;23028864124;0x1.5728251f20338p-6;0.0209446
1376;22765375712;0x1.533b04380f9a4p-6;0.020705
1368;22633408898;0x1.51439a608802p-6;0.020585
1360;22502042460;0x1.4f4e7ad73d893p-6;0.0204655
1344;22239080078;0x1.4b635ba3b5e74p-6;0.0202263
1328;21969970521;0x1.4760c95668418p-6;0.0199816
1308;21640060854;0x1.427647ed87d9p-6;0.0196815
1304;21572443927;0x1.417457c5ea2cp-6;0.01962
1300;21506112648;0x1.40774f22128p-6;0.0195597
1296;21442162801;0x1.3f835c1c7333cp-6;0.0195015
1280;21179274295;0x1.3b98850df3d21p-6;0.0192624
1264;20911615103;0x1.379b7b1fe49c8p-6;0.019019
1252;20713472150;0x1.34a7a0258538p-6;0.0188388
1244;20581226476;0x1.32af25fb01d9p-6;0.0187185
1232;20384502614;0x1.2fc0b4d5aff9p-6;0.0185396
1216;20122019299;0x1.2bd76978e57ep-6;0.0183009
1200;19852817592;0x1.27d47d2e0fc9p-6;0.018056
1192;19716282546;0x1.25cba62c959ap-6;0.0179319
1184;19588036614;0x1.23e26e0198f98p-6;0.0178152
1176;19455137370;0x1.21e775968863p-6;0.0176943
1168;19326653338;0x1.1ffd54e6a03cp-6;0.0175775
1152;19060109628;0x1.1c048c4f1803p-6;0.0173351
1140;18856458171;0x1.18fbadeecdc6p-6;0.0171498
1136;18794265476;0x1.180e6ee10da6p-6;0.0170933
1128;18659146253;0x1.160afe8348c18p-6;0.0169704
1124;18594769351;0x1.15156a71fe40dp-6;0.0169118
1120;18529440132;0x1.141c346109468p-6;0.0168524
1104;18263079823;0x1.10241ee3e03aap-6;0.0166102
1088;18004276036;0x1.0c48dcd13f6afp-6;0.0163748
1060;17531695637;0x1.053e1c855e02p-6;0.015945
1048;17338400543;0x1.025cbfc7e13b5p-6;0.0157692
1000;16541610871;0x1.ecfa79bbf8e4p-7;0.0150445
940;15547664947;0x1.cf5b4519e1p-7;0.0141405
932;15414649256;0x1.cb6470d40ecccp-7;0.0140195
912;15090137962;0x1.c1b89db50bc2p-7;0.0137244
896;14826538306;0x1.b9dd82a171478p-7;0.0134847
884;14619732090;0x1.b3b3b43d6dd4p-7;0.0132966
768;12706099543;0x1.7aabd8abf047p-7;0.0115561
754;12468854043;0x1.7399ce8db308p-7;0.0113404
724;11971714395;0x1.64c8eeadd9dc8p-7;0.0108882
640;10587277058;0x1.3b86838119a3ep-7;0.00962907
610;10082082369;0x1.2c782f20edap-7;0.0091696
576;9524719372;0x1.1bdbd7867bc68p-7;0.00866268
460;7606118522;0x1.c55c287a614p-8;0.00691772
448;7411284698;0x1.b9bf3adaa68cp-8;0.00674052
288;4756034693;0x1.1b7b54856ap-8;0.00432559
152;2507453522;0x1.2ae968a50cd9p-9;0.00228052
8;121224090;0x1.ce6ee689208p-14;0.000110253
